tenant_key,platform_name,platform_type,hosting_model,data_center_or_region,technology_stack,operational_owner,criticality,lifecycle_state,capacity_or_scale,constraints,future_target_flag,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,card processing platform platform 001,application platform,SaaS,primary region,card processing platform; API gateway,CTO,critical,current core,900 branch/digital/domain planning marker,data retention; lineage and baseline validation needed,yes_target_state_not_certified,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00001,FCF-EVID-03601,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00001,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,model risk management system platform 212,data platform,cloud,recovery region,model risk management system; event broker,ITSM leader,medium,modernization candidate,1111 branch/digital/domain planning marker,customer consent; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00212,FCF-EVID-03812,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00212,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,regulatory reporting platform platform 213,integration platform,managed hosting,primary region,regulatory reporting platform; warehouse,CEO,medium,target state not certified,1112 branch/digital/domain planning marker,regulatory reporting accuracy; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00213,FCF-EVID-03813,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00213,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,document management platform platform 214,security platform,hybrid,secondary region,document management platform; observability,CFO,high,rationalize candidate,1113 branch/digital/domain planning marker,operational resilience; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00214,FCF-EVID-03814,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00214,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,core banking platform platform 215,resilience platform,on-premises,main operations region,core banking platform; identity,COO,medium,extend with controls,1114 branch/digital/domain planning marker,third-party risk; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00215,FCF-EVID-03815,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00215,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,loan origination platform platform 216,application platform,SaaS,recovery region,loan origination platform; API gateway,CIO,critical,current core,1115 branch/digital/domain planning marker,cyber risk; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00216,FCF-EVID-03816,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00216,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,card processing platform platform 217,data platform,cloud,primary region,card processing platform; event broker,CTO,high,modernization candidate,1116 branch/digital/domain planning marker,fraud loss; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00217,FCF-EVID-03817,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00217,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,payments hub platform 218,integration platform,managed hosting,secondary region,payments hub; warehouse,CDAO,medium,target state not certified,1117 branch/digital/domain planning marker,vendor concentration; lineage and baseline validation needed,yes_target_state_not_certified,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00218,FCF-EVID-03818,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00218,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,ACH and wire operations platform 219,security platform,hybrid,main operations region,ACH and wire operations; observability,CISO,medium,rationalize candidate,1118 branch/digital/domain planning marker,cloud exit and resilience; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,cloud exit and resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00219,FCF-EVID-03819,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00219,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,fraud detection platform platform 220,resilience platform,on-premises,recovery region,fraud detection platform; identity,Chief compliance officer,high,extend with controls,1119 branch/digital/domain planning marker,model risk management; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,model risk management evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00220,FCF-EVID-03820,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00220,06_infrastructure_platforms,Infrastructure & Platforms,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,AML/KYC case management platform 221,application platform,SaaS,primary region,AML/KYC case management; API gateway,Chief procurement officer,critical,current core,1120 branch/digital/domain planning marker,fair lending and bias; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,high,fair lending and bias evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00221,FCF-EVID-03821,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00221,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,CRM and banker desktop platform 222,data platform,cloud,secondary region,CRM and banker desktop; event broker,Chief people officer,medium,modernization candidate,1121 branch/digital/domain planning marker,explainability; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,explainability evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00222,FCF-EVID-03822,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00222,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,contact center platform platform 223,integration platform,managed hosting,main operations region,contact center platform; warehouse,Transformation office lead,high,target state not certified,1122 branch/digital/domain planning marker,GLBA privacy; lineage and baseline validation needed,no_current_candidate,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/06_infrastructure_platforms.csv,2026-07-17,medium,GLBA privacy evidence requires owner validation; source is synthetic and candidate-only,FCF-06-00223,FCF-EVID-03823,FCF-06_INFRASTRUCTURE_PLATFORMS-SRC-00223,06_infrastructure_platforms,Infrastructure & Platforms,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
