infra_id,site_or_zone,component_type,hosting_model,technology_stack,business_function,service_tower,sensitivity,capacity_status,resilience_status
INFRA-AIRDN-07473,colocation facility,observability collector,colocation,legacy SAP ECC,Technical Operations,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07474,global network zone,desktop/endpoint group,AWS workload,SAP Ariba/Concur/BW/BTP,Airport Operations,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07475,primary enterprise data center,cloud resource group,Azure workload,Teradata-scale EDW,Passenger Service,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07476,secondary resilience data center,compute VM/cluster,SaaS,Databricks-style lakehouse,Commercial,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-07477,private cloud east,database platform,edge/station,Snowflake-style cloud warehouse,Cargo,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07478,private cloud central,network zone,legacy UNIX/AIX,Kafka/event streaming,Corporate Finance,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07479,AWS digital landing zone,storage tier,hybrid,Oracle/SQL Server,Procurement,Data Analytics and Integration,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-07480,AWS analytics landing zone,container platform,mainframe z/OS,Hadoop remnant,Technology,Cloud Infrastructure and Mainframe,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-07481,Azure enterprise landing zone,mainframe LPAR,private cloud,Service management platform,Data and AI,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07482,Azure AI/data landing zone,integration runtime,owned data center,mainframe batch scheduler,Cybersecurity,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07483,station edge footprint,edge appliance,colocation,container/Kubernetes,Workplace,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-07484,crew/MRO field footprint,security sensor,AWS workload,AIX/UNIX middleware,Service Management,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07485,mainframe complex,observability collector,Azure workload,API gateway/iPaaS,Flight Operations,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07486,colocation facility,desktop/endpoint group,SaaS,BI/reporting platform,Operations Control,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07487,global network zone,cloud resource group,edge/station,security/IAM stack,Crew Operations,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07488,primary enterprise data center,compute VM/cluster,legacy UNIX/AIX,COBOL/CICS/DB2/MQ,Technical Operations,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-07489,secondary resilience data center,database platform,hybrid,Java/.NET custom,Airport Operations,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07490,private cloud east,network zone,mainframe z/OS,SAP S/4HANA,Passenger Service,Airline Operations AMS,regulated/restricted,capacity constrained,resilience mapped
INFRA-AIRDN-07491,private cloud central,storage tier,private cloud,legacy SAP ECC,Commercial,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07492,AWS digital landing zone,container platform,owned data center,SAP Ariba/Concur/BW/BTP,Cargo,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07493,AWS analytics landing zone,mainframe LPAR,colocation,Teradata-scale EDW,Corporate Finance,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07494,Azure enterprise landing zone,integration runtime,AWS workload,Databricks-style lakehouse,Procurement,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07495,Azure AI/data landing zone,edge appliance,Azure workload,Snowflake-style cloud warehouse,Technology,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07496,station edge footprint,security sensor,SaaS,Kafka/event streaming,Data and AI,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07497,crew/MRO field footprint,observability collector,edge/station,Oracle/SQL Server,Cybersecurity,Airline Operations AMS,enterprise confidential,capacity constrained,resilience evidence required
INFRA-AIRDN-07498,mainframe complex,desktop/endpoint group,legacy UNIX/AIX,Hadoop remnant,Workplace,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07499,colocation facility,cloud resource group,hybrid,Service management platform,Service Management,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07500,global network zone,compute VM/cluster,mainframe z/OS,mainframe batch scheduler,Flight Operations,Data Analytics and Integration,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-07501,primary enterprise data center,database platform,private cloud,container/Kubernetes,Operations Control,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07502,secondary resilience data center,network zone,owned data center,AIX/UNIX middleware,Crew Operations,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07503,private cloud east,storage tier,colocation,API gateway/iPaaS,Technical Operations,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07504,private cloud central,container platform,AWS workload,BI/reporting platform,Airport Operations,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-07505,AWS digital landing zone,mainframe LPAR,Azure workload,security/IAM stack,Passenger Service,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07506,AWS analytics landing zone,integration runtime,SaaS,COBOL/CICS/DB2/MQ,Commercial,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-07507,Azure enterprise landing zone,edge appliance,edge/station,Java/.NET custom,Cargo,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07508,Azure AI/data landing zone,security sensor,legacy UNIX/AIX,SAP S/4HANA,Corporate Finance,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07509,station edge footprint,observability collector,hybrid,legacy SAP ECC,Procurement,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07510,crew/MRO field footprint,desktop/endpoint group,mainframe z/OS,SAP Ariba/Concur/BW/BTP,Technology,SIAM Observability and Service Governance,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-07511,mainframe complex,cloud resource group,private cloud,Teradata-scale EDW,Data and AI,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-07512,colocation facility,compute VM/cluster,owned data center,Databricks-style lakehouse,Cybersecurity,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07513,global network zone,database platform,colocation,Snowflake-style cloud warehouse,Workplace,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07514,primary enterprise data center,network zone,AWS workload,Kafka/event streaming,Service Management,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07515,secondary resilience data center,storage tier,Azure workload,Oracle/SQL Server,Flight Operations,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-07516,private cloud east,container platform,SaaS,Hadoop remnant,Operations Control,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07517,private cloud central,mainframe LPAR,edge/station,Service management platform,Crew Operations,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07518,AWS digital landing zone,integration runtime,legacy UNIX/AIX,mainframe batch scheduler,Technical Operations,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-07519,AWS analytics landing zone,edge appliance,hybrid,container/Kubernetes,Airport Operations,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07520,Azure enterprise landing zone,security sensor,mainframe z/OS,AIX/UNIX middleware,Passenger Service,Digital Customer and Loyalty AMS,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-07521,Azure AI/data landing zone,observability collector,private cloud,API gateway/iPaaS,Commercial,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07522,station edge footprint,desktop/endpoint group,owned data center,BI/reporting platform,Cargo,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07523,crew/MRO field footprint,cloud resource group,colocation,security/IAM stack,Corporate Finance,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07524,mainframe complex,compute VM/cluster,AWS workload,COBOL/CICS/DB2/MQ,Procurement,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-07525,colocation facility,database platform,Azure workload,Java/.NET custom,Technology,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-07526,global network zone,network zone,SaaS,SAP S/4HANA,Data and AI,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07527,primary enterprise data center,storage tier,edge/station,legacy SAP ECC,Cybersecurity,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07528,secondary resilience data center,container platform,legacy UNIX/AIX,SAP Ariba/Concur/BW/BTP,Workplace,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07529,private cloud east,mainframe LPAR,hybrid,Teradata-scale EDW,Service Management,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07530,private cloud central,integration runtime,mainframe z/OS,Databricks-style lakehouse,Flight Operations,Workplace Service Desk and Field Support,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-07531,AWS digital landing zone,edge appliance,private cloud,Snowflake-style cloud warehouse,Operations Control,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07532,AWS analytics landing zone,security sensor,owned data center,Kafka/event streaming,Crew Operations,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-07533,Azure enterprise landing zone,observability collector,colocation,Oracle/SQL Server,Technical Operations,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-07534,Azure AI/data landing zone,desktop/endpoint group,AWS workload,Hadoop remnant,Airport Operations,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07535,station edge footprint,cloud resource group,Azure workload,Service management platform,Passenger Service,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-07536,crew/MRO field footprint,compute VM/cluster,SaaS,mainframe batch scheduler,Commercial,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
