data_product_id,data_product_name,domain,platform_pattern,business_function,logical_footprint,ingestion_pattern,lineage_status,ai_or_bi_use,vendor_id
DATA-AIRDN-1155,MRO_SUPPLY_CHAIN product 1155,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Flight Operations,2.3 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-316
DATA-AIRDN-1156,FINANCE_PROCUREMENT product 1156,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Operations Control,2.3 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-317
DATA-AIRDN-1157,STATION_OPERATIONS product 1157,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Crew Operations,2.4 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-318
DATA-AIRDN-1158,SECURITY_RISK product 1158,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Technical Operations,8.7 PB logical footprint,regulated retention,lineage incomplete,BI / operational analytics,VEND-AIRDN-319
DATA-AIRDN-1159,CREW_OPS product 1159,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Airport Operations,2.5 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-320
DATA-AIRDN-1160,AIRLINE_EVENTS product 1160,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Passenger Service,2.6 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,AI feature candidate,VEND-AIRDN-321
DATA-AIRDN-1161,CUSTOMER_SERVICE product 1161,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Commercial,2.6 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-322
DATA-AIRDN-1162,COMMERCIAL_REVENUE product 1162,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Cargo,2.7 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-323
DATA-AIRDN-1163,MRO_SUPPLY_CHAIN product 1163,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Corporate Finance,2.7 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-324
DATA-AIRDN-1164,FINANCE_PROCUREMENT product 1164,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Procurement,10.0 PB logical footprint,near-real-time operational feed,lineage incomplete,BI / operational analytics,VEND-AIRDN-325
DATA-AIRDN-1165,STATION_OPERATIONS product 1165,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Technology,2.9 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-326
DATA-AIRDN-1166,SECURITY_RISK product 1166,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Data and AI,2.9 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-327
DATA-AIRDN-1167,CREW_OPS product 1167,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Cybersecurity,3.0 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-328
DATA-AIRDN-1168,AIRLINE_EVENTS product 1168,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Workplace,3.0 PB logical footprint,regulated retention,lineage candidate,AI feature candidate,VEND-AIRDN-329
DATA-AIRDN-1169,CUSTOMER_SERVICE product 1169,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Service Management,3.1 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-330
DATA-AIRDN-1170,COMMERCIAL_REVENUE product 1170,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Flight Operations,11.3 PB logical footprint,300-700 TB daily movement family,lineage incomplete,BI / operational analytics,VEND-AIRDN-331
DATA-AIRDN-1171,MRO_SUPPLY_CHAIN product 1171,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Operations Control,3.2 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-332
DATA-AIRDN-1172,FINANCE_PROCUREMENT product 1172,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Crew Operations,3.3 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-333
DATA-AIRDN-1173,STATION_OPERATIONS product 1173,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Technical Operations,3.3 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-334
DATA-AIRDN-1174,SECURITY_RISK product 1174,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Airport Operations,3.4 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-335
DATA-AIRDN-1175,CREW_OPS product 1175,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Passenger Service,3.5 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-336
DATA-AIRDN-1176,AIRLINE_EVENTS product 1176,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Commercial,12.6 PB logical footprint,billions of daily events family,lineage incomplete,AI feature candidate,VEND-AIRDN-337
DATA-AIRDN-1177,CUSTOMER_SERVICE product 1177,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Cargo,3.6 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-338
DATA-AIRDN-1178,COMMERCIAL_REVENUE product 1178,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Corporate Finance,3.6 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-339
DATA-AIRDN-1179,MRO_SUPPLY_CHAIN product 1179,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Procurement,3.7 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-340
DATA-AIRDN-1180,FINANCE_PROCUREMENT product 1180,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Technology,3.8 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-341
DATA-AIRDN-1181,STATION_OPERATIONS product 1181,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Data and AI,3.8 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-342
DATA-AIRDN-1182,SECURITY_RISK product 1182,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Cybersecurity,14.0 PB logical footprint,batch plus streaming,lineage incomplete,BI / operational analytics,VEND-AIRDN-343
DATA-AIRDN-1183,CREW_OPS product 1183,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Workplace,3.9 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-344
DATA-AIRDN-1184,AIRLINE_EVENTS product 1184,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Service Management,4.0 PB logical footprint,near-real-time operational feed,lineage candidate,AI feature candidate,VEND-AIRDN-345
DATA-AIRDN-1185,CUSTOMER_SERVICE product 1185,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Flight Operations,4.1 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-346
DATA-AIRDN-1186,COMMERCIAL_REVENUE product 1186,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Operations Control,4.1 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-347
DATA-AIRDN-1187,MRO_SUPPLY_CHAIN product 1187,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Crew Operations,4.2 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-348
DATA-AIRDN-1188,FINANCE_PROCUREMENT product 1188,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Technical Operations,15.3 PB logical footprint,regulated retention,lineage incomplete,BI / operational analytics,VEND-AIRDN-349
DATA-AIRDN-1189,STATION_OPERATIONS product 1189,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Airport Operations,4.3 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-350
DATA-AIRDN-1190,SECURITY_RISK product 1190,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Passenger Service,4.4 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-351
DATA-AIRDN-1191,CREW_OPS product 1191,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Commercial,4.4 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-352
DATA-AIRDN-1192,AIRLINE_EVENTS product 1192,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Cargo,4.5 PB logical footprint,batch plus streaming,lineage candidate,AI feature candidate,VEND-AIRDN-353
DATA-AIRDN-1193,CUSTOMER_SERVICE product 1193,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Corporate Finance,4.5 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-354
DATA-AIRDN-1194,COMMERCIAL_REVENUE product 1194,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Procurement,16.6 PB logical footprint,near-real-time operational feed,lineage incomplete,BI / operational analytics,VEND-AIRDN-355
DATA-AIRDN-1195,MRO_SUPPLY_CHAIN product 1195,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Technology,4.7 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-356
DATA-AIRDN-1196,FINANCE_PROCUREMENT product 1196,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Data and AI,4.7 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-357
DATA-AIRDN-1197,STATION_OPERATIONS product 1197,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Cybersecurity,4.8 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-358
DATA-AIRDN-1198,SECURITY_RISK product 1198,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Workplace,4.8 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-359
DATA-AIRDN-1199,CREW_OPS product 1199,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Service Management,4.9 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-360
DATA-AIRDN-1200,AIRLINE_EVENTS product 1200,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Flight Operations,0.3 PB logical footprint,300-700 TB daily movement family,lineage incomplete,AI feature candidate,VEND-AIRDN-361
DATA-AIRDN-1201,CUSTOMER_SERVICE product 1201,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Operations Control,0.2 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-362
DATA-AIRDN-1202,COMMERCIAL_REVENUE product 1202,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Crew Operations,0.3 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-363
DATA-AIRDN-1203,MRO_SUPPLY_CHAIN product 1203,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Technical Operations,0.3 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-364
DATA-AIRDN-1204,FINANCE_PROCUREMENT product 1204,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Airport Operations,0.4 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-365
DATA-AIRDN-1205,STATION_OPERATIONS product 1205,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Passenger Service,0.5 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-366
DATA-AIRDN-1206,SECURITY_RISK product 1206,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Commercial,1.6 PB logical footprint,billions of daily events family,lineage incomplete,BI / operational analytics,VEND-AIRDN-367
DATA-AIRDN-1207,CREW_OPS product 1207,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Cargo,0.6 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-368
DATA-AIRDN-1208,AIRLINE_EVENTS product 1208,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Corporate Finance,0.6 PB logical footprint,regulated retention,lineage candidate,AI feature candidate,VEND-AIRDN-369
DATA-AIRDN-1209,CUSTOMER_SERVICE product 1209,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Procurement,0.7 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-370
