report_id,report_name,business_function,lifecycle_status,refresh_cadence,source_data_product_id,evidence_gap
BI-AIRDN-05671,crew report 05671,Operations Control,duplicate,weekly,DATA-AIRDN-0764,source-backed candidate
BI-AIRDN-05672,MRO report 05672,Crew Operations,stale,monthly,DATA-AIRDN-0767,source-backed candidate
BI-AIRDN-05673,commercial report 05673,Technical Operations,candidate retire,real-time,DATA-AIRDN-0770,source-backed candidate
BI-AIRDN-05674,finance report 05674,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0773,source-backed candidate
BI-AIRDN-05675,procurement report 05675,Passenger Service,active,daily,DATA-AIRDN-0776,source-backed candidate
BI-AIRDN-05676,station report 05676,Commercial,duplicate,weekly,DATA-AIRDN-0779,KPI definition conflict
BI-AIRDN-05677,service report 05677,Cargo,stale,monthly,DATA-AIRDN-0782,source-backed candidate
BI-AIRDN-05678,security report 05678,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0785,source-backed candidate
BI-AIRDN-05679,executive report 05679,Procurement,executive critical,ad hoc,DATA-AIRDN-0788,owner unclear
BI-AIRDN-05680,operations report 05680,Technology,active,daily,DATA-AIRDN-0791,source-backed candidate
BI-AIRDN-05681,crew report 05681,Data and AI,duplicate,weekly,DATA-AIRDN-0794,source-backed candidate
BI-AIRDN-05682,MRO report 05682,Cybersecurity,stale,monthly,DATA-AIRDN-0797,source-backed candidate
BI-AIRDN-05683,commercial report 05683,Workplace,candidate retire,real-time,DATA-AIRDN-0800,source-backed candidate
BI-AIRDN-05684,finance report 05684,Service Management,executive critical,ad hoc,DATA-AIRDN-0803,source-backed candidate
BI-AIRDN-05685,procurement report 05685,Flight Operations,active,daily,DATA-AIRDN-0806,source-backed candidate
BI-AIRDN-05686,station report 05686,Operations Control,duplicate,weekly,DATA-AIRDN-0809,source-backed candidate
BI-AIRDN-05687,service report 05687,Crew Operations,stale,monthly,DATA-AIRDN-0812,source-backed candidate
BI-AIRDN-05688,security report 05688,Technical Operations,candidate retire,real-time,DATA-AIRDN-0815,KPI definition conflict
BI-AIRDN-05689,executive report 05689,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0818,source-backed candidate
BI-AIRDN-05690,operations report 05690,Passenger Service,active,daily,DATA-AIRDN-0821,source-backed candidate
BI-AIRDN-05691,crew report 05691,Commercial,duplicate,weekly,DATA-AIRDN-0824,source-backed candidate
BI-AIRDN-05692,MRO report 05692,Cargo,stale,monthly,DATA-AIRDN-0827,source-backed candidate
BI-AIRDN-05693,commercial report 05693,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0830,source-backed candidate
BI-AIRDN-05694,finance report 05694,Procurement,executive critical,ad hoc,DATA-AIRDN-0833,source-backed candidate
BI-AIRDN-05695,procurement report 05695,Technology,active,daily,DATA-AIRDN-0836,source-backed candidate
BI-AIRDN-05696,station report 05696,Data and AI,duplicate,weekly,DATA-AIRDN-0839,source-backed candidate
BI-AIRDN-05697,service report 05697,Cybersecurity,stale,monthly,DATA-AIRDN-0842,owner unclear
BI-AIRDN-05698,security report 05698,Workplace,candidate retire,real-time,DATA-AIRDN-0845,source-backed candidate
BI-AIRDN-05699,executive report 05699,Service Management,executive critical,ad hoc,DATA-AIRDN-0848,source-backed candidate
BI-AIRDN-05700,operations report 05700,Flight Operations,active,daily,DATA-AIRDN-0851,KPI definition conflict
BI-AIRDN-05701,crew report 05701,Operations Control,duplicate,weekly,DATA-AIRDN-0854,source-backed candidate
BI-AIRDN-05702,MRO report 05702,Crew Operations,stale,monthly,DATA-AIRDN-0857,source-backed candidate
BI-AIRDN-05703,commercial report 05703,Technical Operations,candidate retire,real-time,DATA-AIRDN-0860,source-backed candidate
BI-AIRDN-05704,finance report 05704,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0863,source-backed candidate
BI-AIRDN-05705,procurement report 05705,Passenger Service,active,daily,DATA-AIRDN-0866,source-backed candidate
BI-AIRDN-05706,station report 05706,Commercial,duplicate,weekly,DATA-AIRDN-0869,owner unclear
BI-AIRDN-05707,service report 05707,Cargo,stale,monthly,DATA-AIRDN-0872,source-backed candidate
BI-AIRDN-05708,security report 05708,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0875,source-backed candidate
BI-AIRDN-05709,executive report 05709,Procurement,executive critical,ad hoc,DATA-AIRDN-0878,source-backed candidate
BI-AIRDN-05710,operations report 05710,Technology,active,daily,DATA-AIRDN-0881,source-backed candidate
BI-AIRDN-05711,crew report 05711,Data and AI,duplicate,weekly,DATA-AIRDN-0884,source-backed candidate
BI-AIRDN-05712,MRO report 05712,Cybersecurity,stale,monthly,DATA-AIRDN-0887,KPI definition conflict
BI-AIRDN-05713,commercial report 05713,Workplace,candidate retire,real-time,DATA-AIRDN-0890,source-backed candidate
BI-AIRDN-05714,finance report 05714,Service Management,executive critical,ad hoc,DATA-AIRDN-0893,source-backed candidate
BI-AIRDN-05715,procurement report 05715,Flight Operations,active,daily,DATA-AIRDN-0896,owner unclear
BI-AIRDN-05716,station report 05716,Operations Control,duplicate,weekly,DATA-AIRDN-0899,source-backed candidate
BI-AIRDN-05717,service report 05717,Crew Operations,stale,monthly,DATA-AIRDN-0902,source-backed candidate
BI-AIRDN-05718,security report 05718,Technical Operations,candidate retire,real-time,DATA-AIRDN-0905,source-backed candidate
BI-AIRDN-05719,executive report 05719,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0908,source-backed candidate
BI-AIRDN-05720,operations report 05720,Passenger Service,active,daily,DATA-AIRDN-0911,source-backed candidate
BI-AIRDN-05721,crew report 05721,Commercial,duplicate,weekly,DATA-AIRDN-0914,source-backed candidate
BI-AIRDN-05722,MRO report 05722,Cargo,stale,monthly,DATA-AIRDN-0917,source-backed candidate
BI-AIRDN-05723,commercial report 05723,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0920,source-backed candidate
BI-AIRDN-05724,finance report 05724,Procurement,executive critical,ad hoc,DATA-AIRDN-0923,KPI definition conflict
BI-AIRDN-05725,procurement report 05725,Technology,active,daily,DATA-AIRDN-0926,source-backed candidate
BI-AIRDN-05726,station report 05726,Data and AI,duplicate,weekly,DATA-AIRDN-0929,source-backed candidate
BI-AIRDN-05727,service report 05727,Cybersecurity,stale,monthly,DATA-AIRDN-0932,source-backed candidate
BI-AIRDN-05728,security report 05728,Workplace,candidate retire,real-time,DATA-AIRDN-0935,source-backed candidate
BI-AIRDN-05729,executive report 05729,Service Management,executive critical,ad hoc,DATA-AIRDN-0938,source-backed candidate
BI-AIRDN-05730,operations report 05730,Flight Operations,active,daily,DATA-AIRDN-0941,source-backed candidate
BI-AIRDN-05731,crew report 05731,Operations Control,duplicate,weekly,DATA-AIRDN-0944,source-backed candidate
BI-AIRDN-05732,MRO report 05732,Crew Operations,stale,monthly,DATA-AIRDN-0947,source-backed candidate
BI-AIRDN-05733,commercial report 05733,Technical Operations,candidate retire,real-time,DATA-AIRDN-0950,owner unclear
BI-AIRDN-05734,finance report 05734,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0953,source-backed candidate
BI-AIRDN-05735,procurement report 05735,Passenger Service,active,daily,DATA-AIRDN-0956,source-backed candidate
BI-AIRDN-05736,station report 05736,Commercial,duplicate,weekly,DATA-AIRDN-0959,KPI definition conflict
BI-AIRDN-05737,service report 05737,Cargo,stale,monthly,DATA-AIRDN-0962,source-backed candidate
BI-AIRDN-05738,security report 05738,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0965,source-backed candidate
BI-AIRDN-05739,executive report 05739,Procurement,executive critical,ad hoc,DATA-AIRDN-0968,source-backed candidate
BI-AIRDN-05740,operations report 05740,Technology,active,daily,DATA-AIRDN-0971,source-backed candidate
BI-AIRDN-05741,crew report 05741,Data and AI,duplicate,weekly,DATA-AIRDN-0974,source-backed candidate
BI-AIRDN-05742,MRO report 05742,Cybersecurity,stale,monthly,DATA-AIRDN-0977,owner unclear
BI-AIRDN-05743,commercial report 05743,Workplace,candidate retire,real-time,DATA-AIRDN-0980,source-backed candidate
BI-AIRDN-05744,finance report 05744,Service Management,executive critical,ad hoc,DATA-AIRDN-0983,source-backed candidate
BI-AIRDN-05745,procurement report 05745,Flight Operations,active,daily,DATA-AIRDN-0986,source-backed candidate
BI-AIRDN-05746,station report 05746,Operations Control,duplicate,weekly,DATA-AIRDN-0989,source-backed candidate
BI-AIRDN-05747,service report 05747,Crew Operations,stale,monthly,DATA-AIRDN-0992,source-backed candidate
BI-AIRDN-05748,security report 05748,Technical Operations,candidate retire,real-time,DATA-AIRDN-0995,KPI definition conflict
BI-AIRDN-05749,executive report 05749,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0998,source-backed candidate
BI-AIRDN-05750,operations report 05750,Passenger Service,active,daily,DATA-AIRDN-1001,source-backed candidate
BI-AIRDN-05751,crew report 05751,Commercial,duplicate,weekly,DATA-AIRDN-1004,owner unclear
BI-AIRDN-05752,MRO report 05752,Cargo,stale,monthly,DATA-AIRDN-1007,source-backed candidate
BI-AIRDN-05753,commercial report 05753,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1010,source-backed candidate
BI-AIRDN-05754,finance report 05754,Procurement,executive critical,ad hoc,DATA-AIRDN-1013,source-backed candidate
BI-AIRDN-05755,procurement report 05755,Technology,active,daily,DATA-AIRDN-1016,source-backed candidate
BI-AIRDN-05756,station report 05756,Data and AI,duplicate,weekly,DATA-AIRDN-1019,source-backed candidate
BI-AIRDN-05757,service report 05757,Cybersecurity,stale,monthly,DATA-AIRDN-1022,source-backed candidate
BI-AIRDN-05758,security report 05758,Workplace,candidate retire,real-time,DATA-AIRDN-1025,source-backed candidate
BI-AIRDN-05759,executive report 05759,Service Management,executive critical,ad hoc,DATA-AIRDN-1028,source-backed candidate
BI-AIRDN-05760,operations report 05760,Flight Operations,active,daily,DATA-AIRDN-1031,KPI definition conflict
BI-AIRDN-05761,crew report 05761,Operations Control,duplicate,weekly,DATA-AIRDN-1034,source-backed candidate
BI-AIRDN-05762,MRO report 05762,Crew Operations,stale,monthly,DATA-AIRDN-1037,source-backed candidate
BI-AIRDN-05763,commercial report 05763,Technical Operations,candidate retire,real-time,DATA-AIRDN-1040,source-backed candidate
BI-AIRDN-05764,finance report 05764,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1043,source-backed candidate
BI-AIRDN-05765,procurement report 05765,Passenger Service,active,daily,DATA-AIRDN-1046,source-backed candidate
BI-AIRDN-05766,station report 05766,Commercial,duplicate,weekly,DATA-AIRDN-1049,source-backed candidate
BI-AIRDN-05767,service report 05767,Cargo,stale,monthly,DATA-AIRDN-1052,source-backed candidate
BI-AIRDN-05768,security report 05768,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1055,source-backed candidate
BI-AIRDN-05769,executive report 05769,Procurement,executive critical,ad hoc,DATA-AIRDN-1058,owner unclear
BI-AIRDN-05770,operations report 05770,Technology,active,daily,DATA-AIRDN-1061,source-backed candidate
BI-AIRDN-05771,crew report 05771,Data and AI,duplicate,weekly,DATA-AIRDN-1064,source-backed candidate
BI-AIRDN-05772,MRO report 05772,Cybersecurity,stale,monthly,DATA-AIRDN-1067,KPI definition conflict
BI-AIRDN-05773,commercial report 05773,Workplace,candidate retire,real-time,DATA-AIRDN-1070,source-backed candidate
BI-AIRDN-05774,finance report 05774,Service Management,executive critical,ad hoc,DATA-AIRDN-1073,source-backed candidate
BI-AIRDN-05775,procurement report 05775,Flight Operations,active,daily,DATA-AIRDN-1076,source-backed candidate
BI-AIRDN-05776,station report 05776,Operations Control,duplicate,weekly,DATA-AIRDN-1079,source-backed candidate
BI-AIRDN-05777,service report 05777,Crew Operations,stale,monthly,DATA-AIRDN-1082,source-backed candidate
BI-AIRDN-05778,security report 05778,Technical Operations,candidate retire,real-time,DATA-AIRDN-1085,owner unclear
BI-AIRDN-05779,executive report 05779,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1088,source-backed candidate
BI-AIRDN-05780,operations report 05780,Passenger Service,active,daily,DATA-AIRDN-1091,source-backed candidate
BI-AIRDN-05781,crew report 05781,Commercial,duplicate,weekly,DATA-AIRDN-1094,source-backed candidate
BI-AIRDN-05782,MRO report 05782,Cargo,stale,monthly,DATA-AIRDN-1097,source-backed candidate
BI-AIRDN-05783,commercial report 05783,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1100,source-backed candidate
BI-AIRDN-05784,finance report 05784,Procurement,executive critical,ad hoc,DATA-AIRDN-1103,KPI definition conflict
BI-AIRDN-05785,procurement report 05785,Technology,active,daily,DATA-AIRDN-1106,source-backed candidate
BI-AIRDN-05786,station report 05786,Data and AI,duplicate,weekly,DATA-AIRDN-1109,source-backed candidate
BI-AIRDN-05787,service report 05787,Cybersecurity,stale,monthly,DATA-AIRDN-1112,owner unclear
BI-AIRDN-05788,security report 05788,Workplace,candidate retire,real-time,DATA-AIRDN-1115,source-backed candidate
BI-AIRDN-05789,executive report 05789,Service Management,executive critical,ad hoc,DATA-AIRDN-1118,source-backed candidate
BI-AIRDN-05790,operations report 05790,Flight Operations,active,daily,DATA-AIRDN-1121,source-backed candidate
BI-AIRDN-05791,crew report 05791,Operations Control,duplicate,weekly,DATA-AIRDN-1124,source-backed candidate
BI-AIRDN-05792,MRO report 05792,Crew Operations,stale,monthly,DATA-AIRDN-1127,source-backed candidate
BI-AIRDN-05793,commercial report 05793,Technical Operations,candidate retire,real-time,DATA-AIRDN-1130,source-backed candidate
BI-AIRDN-05794,finance report 05794,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1133,source-backed candidate
BI-AIRDN-05795,procurement report 05795,Passenger Service,active,daily,DATA-AIRDN-1136,source-backed candidate
BI-AIRDN-05796,station report 05796,Commercial,duplicate,weekly,DATA-AIRDN-1139,KPI definition conflict
BI-AIRDN-05797,service report 05797,Cargo,stale,monthly,DATA-AIRDN-1142,source-backed candidate
BI-AIRDN-05798,security report 05798,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1145,source-backed candidate
BI-AIRDN-05799,executive report 05799,Procurement,executive critical,ad hoc,DATA-AIRDN-1148,source-backed candidate
BI-AIRDN-05800,operations report 05800,Technology,active,daily,DATA-AIRDN-1151,source-backed candidate
BI-AIRDN-05801,crew report 05801,Data and AI,duplicate,weekly,DATA-AIRDN-1154,source-backed candidate
BI-AIRDN-05802,MRO report 05802,Cybersecurity,stale,monthly,DATA-AIRDN-1157,source-backed candidate
BI-AIRDN-05803,commercial report 05803,Workplace,candidate retire,real-time,DATA-AIRDN-1160,source-backed candidate
BI-AIRDN-05804,finance report 05804,Service Management,executive critical,ad hoc,DATA-AIRDN-1163,source-backed candidate
BI-AIRDN-05805,procurement report 05805,Flight Operations,active,daily,DATA-AIRDN-1166,owner unclear
BI-AIRDN-05806,station report 05806,Operations Control,duplicate,weekly,DATA-AIRDN-1169,source-backed candidate
BI-AIRDN-05807,service report 05807,Crew Operations,stale,monthly,DATA-AIRDN-1172,source-backed candidate
BI-AIRDN-05808,security report 05808,Technical Operations,candidate retire,real-time,DATA-AIRDN-1175,KPI definition conflict
BI-AIRDN-05809,executive report 05809,Airport Operations,executive critical,ad hoc,DATA-AIRDN-1178,source-backed candidate
BI-AIRDN-05810,operations report 05810,Passenger Service,active,daily,DATA-AIRDN-1181,source-backed candidate
BI-AIRDN-05811,crew report 05811,Commercial,duplicate,weekly,DATA-AIRDN-1184,source-backed candidate
BI-AIRDN-05812,MRO report 05812,Cargo,stale,monthly,DATA-AIRDN-1187,source-backed candidate
BI-AIRDN-05813,commercial report 05813,Corporate Finance,candidate retire,real-time,DATA-AIRDN-1190,source-backed candidate
BI-AIRDN-05814,finance report 05814,Procurement,executive critical,ad hoc,DATA-AIRDN-1193,owner unclear
BI-AIRDN-05815,procurement report 05815,Technology,active,daily,DATA-AIRDN-1196,source-backed candidate
BI-AIRDN-05816,station report 05816,Data and AI,duplicate,weekly,DATA-AIRDN-1199,source-backed candidate
BI-AIRDN-05817,service report 05817,Cybersecurity,stale,monthly,DATA-AIRDN-1202,source-backed candidate
BI-AIRDN-05818,security report 05818,Workplace,candidate retire,real-time,DATA-AIRDN-1205,source-backed candidate
BI-AIRDN-05819,executive report 05819,Service Management,executive critical,ad hoc,DATA-AIRDN-1208,source-backed candidate
BI-AIRDN-05820,operations report 05820,Flight Operations,active,daily,DATA-AIRDN-1211,KPI definition conflict
BI-AIRDN-05821,crew report 05821,Operations Control,duplicate,weekly,DATA-AIRDN-1214,source-backed candidate
BI-AIRDN-05822,MRO report 05822,Crew Operations,stale,monthly,DATA-AIRDN-1217,source-backed candidate
BI-AIRDN-05823,commercial report 05823,Technical Operations,candidate retire,real-time,DATA-AIRDN-1220,owner unclear
