family,file,column,required,data_type,allowed_values,fill_rate_pct,tenants_populated,example_value,owner_role,source_system,how_to_extract,validation_rule,exemplar_status
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,platform,recommended,enum,Azure Synapse | BigQuery | Databricks | Fabric | Snowflake | Teradata,46,1/5,Azure Synapse,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,source_system_id,optional,text,,0,0/5,,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,source_system_name,required,enum,Billing engine | CMDB | CRM platform | Contract register | Data lakehouse | ERP core | HRIS,100,5/5,Contract register,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,owner_role,recommended,enum,VP Customer Platforms | VP Data Platforms | VP Merch Tech | VP Supply Chain Tech,9,2/5,VP Data Platforms,CIO chief of staff / PMO,"Org chart, portfolio governance deck","The ROLE accountable, not a person's name — 'VP Crew Operations', not 'Priya'. Roles survive reorgs and avoid putting personal data in the pack.",Must be a role title. Never a personal name or an email address.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,trust_score,recommended,number,,86,4/5,99,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,lineage_basis,required,enum,F09 data estate with application/team lookup where keys or domains match,100,5/5,F09 data estate with application/team lookup where keys o...,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,confidence,required,number,,100,5/5,0.62,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,caveat,required,enum,Use for semantic dossier routing; detailed column-level lineage still requires ingestion metadata.,100,5/5,Use for semantic dossier routing; detailed column-level l...,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,source_file,governance,enum,family-8-semantic-enrichment/F21_data-product-ownership-lineage.csv,100,5/5,family-8-semantic-enrichment/F21_data-product-ownership-l...,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,source_row,governance,number,,100,5/5,421,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F22_contract-system-service-map.csv,tenant_key,governance,enum,apex-retail | first-capital-financial | lakeshore-industries | meridian-health | skyharbor-air,100,5/5,skyharbor-air,AbarVa,AbarVa onboarding,Pre-filled by AbarVa. Do not edit — it is the tenant fence for row-level security.,Must match the tenant key on every row of every file.,good
family-8-semantic-enrichment,F22_contract-system-service-map.csv,map_id,required,text,,100,5/5,skyharbor-air-VENDOR-SYSTEM-1,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F22_contract-system-service-map.csv,vendor_id,required,text,,100,5/5,CON-00001,Procurement / Vendor management,"Contract register, CMDB","Use the contracting entity's legal name, consistently across files. Pick one spelling of AWS and keep it.",Same vendor must be spelled identically everywhere or spend will not consolidate.,good
family-8-semantic-enrichment,F22_contract-system-service-map.csv,vendor_name,required,text,,100,5/5,SAP,Procurement / Vendor management,"Contract register, CMDB","Use the contracting entity's legal name, consistently across files. Pick one spelling of AWS and keep it.",Same vendor must be spelled identically everywhere or spend will not consolidate.,good
family-8-semantic-enrichment,F22_contract-system-service-map.csv,contract_or_scope,required,text,,100,5/5,Managed Service,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F22_contract-system-service-map.csv,annual_value_usd,required,number,,98,5/5,139370000,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F22_contract-system-service-map.csv,renewal_date,required,date,,98,5/5,2026-09-04,Whoever extracts the file,The source system's own date field,"Use ISO format — YYYY-MM for a month, YYYY-MM-DD for a date. Every row of a monthly file must carry ITS OWN month, not the extract date.","One period per row. If every row shares a period, the monthly trend is silently lost.",good
family-8-semantic-enrichment,F22_contract-system-service-map.csv,supported_system_id,recommended,text,,42,5/5,APP-00044,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
