tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
meridian-health,SA10-0857,,,VP Actuarial Services,ways_of_working,How long does it take to get a decision that needs three functions to agree?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,no,next budget cycle,VP Actuarial Services,high,EV-MER-0857,2026-06-11,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,40,corroborated_multi_source,negative,no_conflict_identified,governance_friction,67
meridian-health,SA10-0858,,,VP Actuarial Services,priorities,What would you need to be true in eighteen months to consider this period a success?,"Stabilising the Actuarial & Underwriting platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,system report,yes,contract renewal,VP Actuarial Services,medium,EV-MER-0858,2026-06-11,one_to_one,90,"""Stabilising the Actuarial & Underwriting platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,67
meridian-health,SA10-0859,,,VP Actuarial Services,challenges,Which problem have you raised more than once without it moving?,Two people understand ServiceNow ITSM/CMDB Platform — Test end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand ServiceNow ITSM/CMDB Platform — Test end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,cost centre breakdown,no,none stated,VP Actuarial Services,medium,EV-MER-0859,2026-06-11,one_to_one,90,"""Two people understand ServiceNow ITSM/CMDB Platform — Test end to end. One of them is eighteen months from retirement and we have no plan.""",named,43,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,67
meridian-health,SA10-0860,,,VP Actuarial Services,ways_of_working,Where does governance add time without changing the outcome?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Actuarial Services,medium,EV-MER-0860,2026-06-11,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,40,corroborated_multi_source,negative,no_conflict_identified,governance_friction,67
meridian-health,SA10-0861,,,VP Actuarial Services,current_state,"Which systems are genuinely fit for purpose, and which are you working around?","Most of the fragility is not in the systems, it is between them. The interfaces around Epic Hyperspace — Test break whenever either end is patched.",,,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Actuarial Services,medium,EV-MER-0861,2026-06-11,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Epic Hyperspace — Test break whenever either end is patched.""",named,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,67
meridian-health,SA10-0862,,,VP Actuarial Services,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?",We approved Revenue Cycle Modernization Program with a benefit number and nobody has been back to check whether it landed.,,We approved Revenue Cycle Modernization Program with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,cost centre breakdown,no,none stated,VP Actuarial Services,medium,EV-MER-0862,2026-06-11,one_to_one,90,"""We approved Revenue Cycle Modernization Program with a benefit number and nobody has been back to check whether it landed.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,67
meridian-health,SA10-0863,,,VP Actuarial Services,priorities,What are your top three priorities for the next twelve months?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Actuarial Services,medium,EV-MER-0863,2026-06-11,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,67
meridian-health,SA10-0864,,,VP Claims Operations,priorities,What are your top three priorities for the next twelve months?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,audit finding record,no,contract renewal,VP Claims Operations,high,EV-MER-0864,2026-03-02,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,168
meridian-health,SA10-0865,,,VP Claims Operations,organisation,Which capability do you rely on a single person for?,"Honestly, about seventy per cent run. The change portfolio assumes the reverse and nobody has corrected the assumption.",,"Honestly, about seventy per cent run. The change portfolio assumes the reverse and nobody has corrected the assumption.",Not separately measured,,process timing study,no,board review,VP Claims Operations,medium,EV-MER-0865,2026-03-02,one_to_one,90,"""Honestly, about seventy per cent run. The change portfolio assumes the reverse and nobody has corrected the assumption.""",named,2,corroborated_multi_source,negative,no_conflict_identified,run_change_ratio,168
meridian-health,SA10-0866,,,VP Claims Operations,ways_of_working,What have you stopped escalating because it never gets resolved?,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,Not separately measured,,audit finding record,yes,board review,VP Claims Operations,high,EV-MER-0866,2026-03-02,one_to_one,90,"""A decision needing three functions takes a quarter. Most people have learned to avoid needing one.""",named,22,corroborated_multi_source,negative,no_conflict_identified,decision_latency,168
meridian-health,SA10-0867,,,VP Claims Operations,value,Which benefit case are you least confident actually landed?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,audit finding record,no,board review,VP Claims Operations,medium,EV-MER-0867,2026-03-02,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,168
meridian-health,SA10-0868,,,VP Claims Operations,sourcing,Where are you paying for capacity or licences you are not using?,Accenture. We cannot change anything without their professional services and their queue is eight weeks.,,Accenture. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,process timing study,no,none stated,VP Claims Operations,medium,EV-MER-0868,2026-03-02,one_to_one,90,"""Accenture. We cannot change anything without their professional services and their queue is eight weeks.""",named,35,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,168
