tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
skyharbor-air,SA10-0467,,,VP Airport & Ground Systems,challenges,What keeps you awake that the executive team does not fully appreciate?,Reconciling Airport & Ground Operations data between Executive Reporting Briefing Book Generator and the ledger is manual and takes days at every close.,,Reconciling Airport & Ground Operations data between Executive Reporting Briefing Book Generator and the ledger is manual and takes days at every close.,Not separately measured,,audit finding record,yes,contract renewal,VP Airport & Ground Systems,medium,EV-SKY-0467,2026-06-22,one_to_one,90,"""Reconciling Airport & Ground Operations data between Executive Reporting Briefing Book Generator and the ledger is manual and takes days at every close.""",anonymous,22,corroborated_multi_source,negative,yes_conflicts_with_system_data,manual_effort,56
skyharbor-air,SA10-0468,,,VP Airport & Ground Systems,ways_of_working,How long does it take to get a decision that needs three functions to agree?,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,Not separately measured,,process timing study,yes,none stated,VP Airport & Ground Systems,high,EV-SKY-0468,2026-06-22,one_to_one,90,"""A decision needing three functions takes a quarter. Most people have learned to avoid needing one.""",anonymous,9,corroborated_multi_source,negative,no_conflict_identified,decision_latency,56
skyharbor-air,SA10-0469,,,VP Airport & Ground Systems,priorities,"If you had one additional pound of investment, where would it go and why?","Stabilising the Airport & Ground Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,audit finding record,no,contract renewal,VP Airport & Ground Systems,high,EV-SKY-0469,2026-06-22,one_to_one,90,"""Stabilising the Airport & Ground Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",anonymous,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,56
skyharbor-air,SA10-0470,,,VP Airport & Ground Systems,ways_of_working,What have you stopped escalating because it never gets resolved?,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,Not separately measured,,audit finding record,yes,next budget cycle,VP Airport & Ground Systems,medium,EV-SKY-0470,2026-06-22,one_to_one,90,"""A decision needing three functions takes a quarter. Most people have learned to avoid needing one.""",anonymous,9,corroborated_multi_source,negative,no_conflict_identified,decision_latency,56
skyharbor-air,SA10-0471,,,VP Airport & Ground Systems,sourcing,Where are you paying for capacity or licences you are not using?,Accenture. We cannot change anything without their professional services and their queue is eight weeks.,,Accenture. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Airport & Ground Systems,high,EV-SKY-0471,2026-06-22,one_to_one,90,"""Accenture. We cannot change anything without their professional services and their queue is eight weeks.""",anonymous,21,corroborated_multi_source,negative,yes_conflicts_with_system_data,vendor_dependency,56
skyharbor-air,SA10-0472,,,VP Airport & Ground Systems,organisation,Which capability do you rely on a single person for?,"We cover the iCargo DG Compliance skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the iCargo DG Compliance skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,cost centre breakdown,no,next budget cycle,VP Airport & Ground Systems,high,EV-SKY-0472,2026-06-22,one_to_one,90,"""We cover the iCargo DG Compliance skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",anonymous,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,capability_gap,56
skyharbor-air,SA10-0473,,,VP Airport & Ground Systems,priorities,What would you need to be true in eighteen months to consider this period a success?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,system report,yes,next budget cycle,VP Airport & Ground Systems,medium,EV-SKY-0473,2026-06-22,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",anonymous,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,56
skyharbor-air,SA10-0474,,,VP Airport & Ground Systems,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?","The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,process timing study,no,board review,VP Airport & Ground Systems,medium,EV-SKY-0474,2026-06-22,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",anonymous,14,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,56
skyharbor-air,SA10-0475,,,VP Airport & Ground Systems,priorities,What are your top three priorities for the next twelve months?,"In eighteen months I want to be able to answer what Airport & Ground Operations costs and what it delivers, without a three-week exercise.",,,Not separately measured,,system report,yes,next budget cycle,VP Airport & Ground Systems,medium,EV-SKY-0475,2026-06-22,one_to_one,90,"""In eighteen months I want to be able to answer what Airport & Ground Operations costs and what it delivers, without a three-week exercise.""",anonymous,21,corroborated_multi_source,neutral,no_conflict_identified,success_definition,56
skyharbor-air,SA10-0476,,,VP Airport & Ground Systems,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,I do not trust the Airport & Ground Operations numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Airport & Ground Operations numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,cost centre breakdown,no,board review,VP Airport & Ground Systems,medium,EV-SKY-0476,2026-06-22,one_to_one,90,"""I do not trust the Airport & Ground Operations numbers without checking them against the source. Most of my team keeps their own extract.""",anonymous,22,corroborated_multi_source,negative,yes_conflicts_with_system_data,data_trust,56
skyharbor-air,SA10-0477,,,VP Airport & Ground Systems,challenges,Which problem have you raised more than once without it moving?,Two people understand Amadeus Altéa Inventory end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Amadeus Altéa Inventory end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,contract copy,no,board review,VP Airport & Ground Systems,medium,EV-SKY-0477,2026-06-22,one_to_one,90,"""Two people understand Amadeus Altéa Inventory end to end. One of them is eighteen months from retirement and we have no plan.""",anonymous,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,56
skyharbor-air,SA10-0478,,,VP Airport & Ground Systems,portfolio,"Which initiative is most at risk, and what is the honest reason?",We approved Revenue management and pricing modernization with a benefit number and nobody has been back to check whether it landed.,,We approved Revenue management and pricing modernization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,process timing study,no,none stated,VP Airport & Ground Systems,high,EV-SKY-0478,2026-06-22,one_to_one,90,"""We approved Revenue management and pricing modernization with a benefit number and nobody has been back to check whether it landed.""",anonymous,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,56
