rate_band_code,role_code,level_code,currency,rate_basis,rate_unit,loaded_rate,scarcity_adj_rate,indicative_bill_rate,valid_from,source,confidence,approval_status,status,version
ROL-304-LVL-04,ROL-304,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,350.91,585.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0839 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-304-LVL-05,ROL-304,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0840 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-304-LVL-06,ROL-304,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0841 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-304-LVL-07,ROL-304,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0842 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-305-LVL-06,ROL-305,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,179.95,312.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0843 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-305-LVL-07,ROL-305,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,157.46,268.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0844 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-305-LVL-08,ROL-305,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,134.96,225.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0845 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-306-LVL-07,ROL-306,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,173.20,295.63,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0846 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-306-LVL-08,ROL-306,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0847 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-307-LVL-05,ROL-307,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0848 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-307-LVL-06,ROL-307,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0849 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-307-LVL-07,ROL-307,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0850 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-307-LVL-08,ROL-307,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,175.45,292.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0851 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-308-LVL-08,ROL-308,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,148.46,247.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0852 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-308-LVL-09,ROL-308,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,118.77,192.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0853 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-309-LVL-08,ROL-309,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,134.96,225.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0854 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-309-LVL-09,ROL-309,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,107.97,175.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0855 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-309-LVL-10,ROL-309,LVL-10,USD,onshore_si_t1_benchmark,hour,85.48,85.48,131.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0856 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-310-LVL-08,ROL-310,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,134.96,225.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0857 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-310-LVL-09,ROL-310,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,107.97,175.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0858 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-311-LVL-08,ROL-311,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,134.96,225.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0859 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-311-LVL-09,ROL-311,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,107.97,175.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0860 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-311-LVL-10,ROL-311,LVL-10,USD,onshore_si_t1_benchmark,hour,85.48,85.48,131.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0861 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-312-LVL-03,ROL-312,LVL-03,USD,onshore_si_t1_benchmark,hour,323.91,356.30,591.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0862 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-312-LVL-04,ROL-312,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,296.92,495.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0863 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-313-LVL-05,ROL-313,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0864 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-313-LVL-06,ROL-313,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0865 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-313-LVL-07,ROL-313,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,173.20,295.63,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0866 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-314-LVL-05,ROL-314,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0867 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-314-LVL-06,ROL-314,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0868 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-314-LVL-07,ROL-314,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,173.20,295.63,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0869 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-315-LVL-05,ROL-315,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0870 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-315-LVL-06,ROL-315,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0871 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-316-LVL-08,ROL-316,LVL-08,USD,onshore_si_t1_benchmark,hour,134.96,134.96,225.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0872 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-316-LVL-09,ROL-316,LVL-09,USD,onshore_si_t1_benchmark,hour,107.97,107.97,175.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0873 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-316-LVL-10,ROL-316,LVL-10,USD,onshore_si_t1_benchmark,hour,85.48,85.48,131.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0874 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-317-LVL-04,ROL-317,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,350.91,585.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0875 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-317-LVL-05,ROL-317,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0876 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-317-LVL-06,ROL-317,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0877 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-317-LVL-07,ROL-317,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0878 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-318-LVL-04,ROL-318,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,350.91,585.00,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0879 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-318-LVL-05,ROL-318,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0880 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-318-LVL-06,ROL-318,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0881 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-318-LVL-07,ROL-318,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0882 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-319-LVL-05,ROL-319,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0883 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-319-LVL-06,ROL-319,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0884 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-319-LVL-07,ROL-319,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0885 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-320-LVL-05,ROL-320,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0886 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-320-LVL-06,ROL-320,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0887 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-320-LVL-07,ROL-320,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0888 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-321-LVL-05,ROL-321,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,286.57,487.50,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0889 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-321-LVL-06,ROL-321,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,233.94,406.25,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0890 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-321-LVL-07,ROL-321,LVL-07,USD,onshore_si_t1_benchmark,hour,157.46,204.70,349.38,2026-07-23,"Workforce_Taxonomy_Master.xlsx:Role Rate Card row RC-0891 (Internal Cost Model + Assumptions formula engine, recomputed — see script header)",medium,global_starter_unapproved,active,1
ROL-322-LVL-04,ROL-322,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,296.92,495.00,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-322-LVL-05,ROL-322,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-323-LVL-05,ROL-323,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-323-LVL-06,ROL-323,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-324-LVL-04,ROL-324,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,296.92,495.00,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-324-LVL-05,ROL-324,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,242.49,412.50,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-324-LVL-06,ROL-324,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,197.95,343.75,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-325-LVL-04,ROL-325,LVL-04,USD,onshore_si_t1_benchmark,hour,269.93,269.93,450.00,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-325-LVL-05,ROL-325,LVL-05,USD,onshore_si_t1_benchmark,hour,220.44,220.44,375.00,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
ROL-325-LVL-06,ROL-325,LVL-06,USD,onshore_si_t1_benchmark,hour,179.95,179.95,312.50,2026-07-23,"hand-authored-pr1: computed via the seed workbook's own Internal-Cost-Model/Assumptions rate-engine formulas, applied to a role not present in the source Role Rate Card sheet",low,global_starter_unapproved,active,1
