tenant_key,source_version_id,field,existing_value,incoming_value,row_ref,input_file
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider quality and performance: provider attribution evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#444,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,End-to-end cost transparency: claims evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#445,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,End-to-end cost transparency: capitation evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#446,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,End-to-end cost transparency: provider contracts evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#447,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Payment integrity and leakage reduction: claims anomalies evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#448,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Payment integrity and leakage reduction: fraud waste abuse evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#449,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Payment integrity and leakage reduction: billing patterns evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#450,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Automated close and reporting: GL evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#451,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Automated close and reporting: close process evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#452,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Automated close and reporting: financial reporting evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#453,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Unified clinical + claims lakehouse: No certified medallion architecture evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#454,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Unified clinical + claims lakehouse: No patient/member identity spine loaded evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#455,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Unified clinical + claims lakehouse: Claims and pharmacy harmonization not proven evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#456,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Unified clinical + claims lakehouse: AWS/Databricks foundation not ready evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#457,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Governed data foundation for AI / LLM automation: No formal data governance evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#458,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Governed data foundation for AI / LLM automation: No certified semantic layer evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#459,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Governed data foundation for AI / LLM automation: No AI audit trail evidence evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#460,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Governed data foundation for AI / LLM automation: Data quality rules not loaded evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#461,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Call center optimization: Transcript governance not loaded evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#462,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Call center optimization: Real-time integration not proven evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#463,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Call center optimization: Intent taxonomy not certified evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#464,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Call center optimization: Member identity linkage not proven evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#465,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider quality and performance: Measure logic fragmented across BI tools evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#466,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider quality and performance: Attribution ownership not proven evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#467,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider quality and performance: Provider contract linkage not certified evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#468,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider quality and performance: Near-real-time quality layer not proven evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#469,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,End-to-end cost transparency: Provider contract terms not digitized in governed form evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#470,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,End-to-end cost transparency: Claims and GL calendar alignment not proven evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#471,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,End-to-end cost transparency: Cost allocation rules not loaded evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#472,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,End-to-end cost transparency: Margin semantic model not certified evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#473,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Payment integrity and leakage reduction: Rules and model lineage not governed evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#474,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Payment integrity and leakage reduction: Provider entity resolution not proven evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#475,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Payment integrity and leakage reduction: Investigation workflow evidence not loaded evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#476,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Payment integrity and leakage reduction: Recovery realization tracking not loaded evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#477,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Automated close and reporting: Manual reporting maintenance load evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#478,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Automated close and reporting: Certified finance semantic layer not loaded evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#479,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Automated close and reporting: Close workflow integration not proven evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#480,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Automated close and reporting: Metric governance not formalized evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#481,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Enterprise Data and Analytics evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#482,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Clinical Operations evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#483,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Health Plan Operations evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#484,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Quality and Provider Performance evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#485,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Finance and Actuarial evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#486,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
