tenant_key,dimension,tab,scan_type,term,found_count,expected,status,route
meridian-health,Vendors & Contracts,gaps,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,gaps,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=gaps
meridian-health,Vendors & Contracts,Evidence,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Vendors & Contracts,Evidence,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Vendors+%26+Contracts&tab=sources
meridian-health,Metrics & Outcomes,summary,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,positive_tenant_specificity,clinical,2,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,summary,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes
meridian-health,Metrics & Outcomes,data,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,data,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=data
meridian-health,Metrics & Outcomes,relationships,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,relationships,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=relationships
meridian-health,Metrics & Outcomes,gaps,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,cross_tenant_leak,airline,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,cross_tenant_leak,First Capital,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,cross_tenant_leak,fraud copilot,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,cross_tenant_leak,AML,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,gaps,cross_tenant_leak,KYC,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=gaps
meridian-health,Metrics & Outcomes,Evidence,positive_tenant_specificity,Meridian,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=sources
meridian-health,Metrics & Outcomes,Evidence,positive_tenant_specificity,healthcare,3,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=sources
meridian-health,Metrics & Outcomes,Evidence,positive_tenant_specificity,clinical,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=sources
meridian-health,Metrics & Outcomes,Evidence,positive_tenant_specificity,claims,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=sources
meridian-health,Metrics & Outcomes,Evidence,positive_tenant_specificity,PHI,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=sources
meridian-health,Metrics & Outcomes,Evidence,positive_tenant_specificity,Agent Assist,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=sources
meridian-health,Metrics & Outcomes,Evidence,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=meridian&dimension=Metrics+%26+Outcomes&tab=sources
