id,object_type,source_layer,tenant_id,client_key,source_basis,confidence_level,retrievability,agent_readiness_status,compatible
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0183,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0184,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0185,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0186,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0187,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0188,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0189,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0190,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0191,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0192,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0193,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0194,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0195,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0196,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0197,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0198,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0199,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0200,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0201,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0202,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0203,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0204,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0205,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0206,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0207,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0208,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0209,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0210,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0211,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0212,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0213,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0214,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0215,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0216,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-9019,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-9020,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-9021,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-9022,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-9023,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-V3-0001,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-V3-0002,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-V3-0003,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-V3-0004,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-V3-0005,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-V3-0006,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-V3-0007,context_fact,tenant_context,meridian-health,meridian-health,user_provided_current_state_plus_synthetic_demo_structuring,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0001,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0002,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0003,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0004,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0005,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0006,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0007,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0008,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0009,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0010,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0011,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0012,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0013,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0014,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0015,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0016,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:18_operational_process_evidence:MER-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0017,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
