gap_id,category,severity,description,source_file,source_record_id,source_fact_id,evidence_id,recommended_next_evidence
gap:205600,risk_or_control_gap,medium,Budget tie is requested/not approved.,12_relationships.csv,MER-V3-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-04,fact:12_relationships:MER-V3-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-04,MER-V3-EVID-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-04,relationship_context_no_value_claim
gap:205700,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-AI-GOV-CHG-AIGOV-01,fact:12_relationships:MER-V3-REL-PROG-AI-GOV-CHG-AIGOV-01,MER-V3-EVID-REL-PROG-AI-GOV-CHG-AIGOV-01,relationship_context_no_value_claim
gap:205800,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-AI-GOV-CHG-AIGOV-02,fact:12_relationships:MER-V3-REL-PROG-AI-GOV-CHG-AIGOV-02,MER-V3-EVID-REL-PROG-AI-GOV-CHG-AIGOV-02,relationship_context_no_value_claim
gap:205900,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-AI-GOV-CHG-AIGOV-03,fact:12_relationships:MER-V3-REL-PROG-AI-GOV-CHG-AIGOV-03,MER-V3-EVID-REL-PROG-AI-GOV-CHG-AIGOV-03,relationship_context_no_value_claim
gap:206000,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-AI-GOV-CHG-AIGOV-04,fact:12_relationships:MER-V3-REL-PROG-AI-GOV-CHG-AIGOV-04,MER-V3-EVID-REL-PROG-AI-GOV-CHG-AIGOV-04,relationship_context_no_value_claim
gap:206100,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-MSO-RUN-MGS-01,fact:12_relationships:MER-V3-REL-PROG-MSO-RUN-MGS-01,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-01,relationship_context_no_value_claim
gap:206200,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-MSO-RUN-MGS-02,fact:12_relationships:MER-V3-REL-PROG-MSO-RUN-MGS-02,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-02,relationship_context_no_value_claim
gap:206300,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-MSO-RUN-MGS-03,fact:12_relationships:MER-V3-REL-PROG-MSO-RUN-MGS-03,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-03,relationship_context_no_value_claim
gap:206400,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-MSO-RUN-MGS-04,fact:12_relationships:MER-V3-REL-PROG-MSO-RUN-MGS-04,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-04,relationship_context_no_value_claim
gap:206500,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-MSO-RUN-MGS-05,fact:12_relationships:MER-V3-REL-PROG-MSO-RUN-MGS-05,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-05,relationship_context_no_value_claim
gap:206600,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-MSO-RUN-MGS-06,fact:12_relationships:MER-V3-REL-PROG-MSO-RUN-MGS-06,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-06,relationship_context_no_value_claim
gap:206700,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-COPILOT-ADOPT-RUN-WKPL-01,fact:12_relationships:MER-V3-REL-PROG-COPILOT-ADOPT-RUN-WKPL-01,MER-V3-EVID-REL-PROG-COPILOT-ADOPT-RUN-WKPL-01,relationship_context_no_value_claim
gap:206800,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-COPILOT-ADOPT-RUN-WKPL-04,fact:12_relationships:MER-V3-REL-PROG-COPILOT-ADOPT-RUN-WKPL-04,MER-V3-EVID-REL-PROG-COPILOT-ADOPT-RUN-WKPL-04,relationship_context_no_value_claim
gap:206900,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-SNOW-AI-RUN-MGS-05,fact:12_relationships:MER-V3-REL-PROG-SNOW-AI-RUN-MGS-05,MER-V3-EVID-REL-PROG-SNOW-AI-RUN-MGS-05,relationship_context_no_value_claim
gap:207000,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-WORKDAY-AI-RUN-APP-06,fact:12_relationships:MER-V3-REL-PROG-WORKDAY-AI-RUN-APP-06,MER-V3-EVID-REL-PROG-WORKDAY-AI-RUN-APP-06,relationship_context_no_value_claim
gap:207100,source_or_evidence_gap,medium,FP&A validation and usage extracts required,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9019,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:207200,risk_or_control_gap,medium,AI spend can look adopted without released value,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9019,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:207300,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9019,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:207400,source_or_evidence_gap,medium,"Approved business case, baseline, and PHI controls required",12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9020,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:207500,risk_or_control_gap,medium,platform spend could be mistaken for AI Assist funding,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9020,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:207600,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9020,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:207700,source_or_evidence_gap,medium,"HITL, audit logging, and model-risk evidence required",12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9021,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:207800,risk_or_control_gap,medium,AI usage without audit controls creates compliance risk,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9021,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:207900,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9021,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:208000,source_or_evidence_gap,medium,"AHT, FCR, transfer, CSAT, and QA baselines required",12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9022,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:208100,risk_or_control_gap,medium,No AI Assist production usage exists yet,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9022,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:208200,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9022,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:208300,source_or_evidence_gap,medium,"Budget, program, and benefits ledger ties required",12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9023,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:208400,risk_or_control_gap,medium,AI spend is embedded across platforms,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9023,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:208500,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-9023,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:208600,source_or_evidence_gap,medium,FP&A validation and usage extracts required,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0019,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:208700,risk_or_control_gap,medium,AI spend can look adopted without released value,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0019,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:208800,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0019,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:208900,source_or_evidence_gap,medium,"Approved business case, baseline, and PHI controls required",13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0020,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:209000,risk_or_control_gap,medium,platform spend could be mistaken for AI Assist funding,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0020,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:209100,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0020,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:209200,source_or_evidence_gap,medium,"HITL, audit logging, and model-risk evidence required",13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0021,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:209300,risk_or_control_gap,medium,AI usage without audit controls creates compliance risk,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0021,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:209400,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0021,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:209500,source_or_evidence_gap,medium,"AHT, FCR, transfer, CSAT, and QA baselines required",13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0022,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:209600,risk_or_control_gap,medium,No AI Assist production usage exists yet,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0022,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:209700,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0022,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:209800,source_or_evidence_gap,medium,"Budget, program, and benefits ledger ties required",13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0023,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:209900,risk_or_control_gap,medium,AI spend is embedded across platforms,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0023,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:210000,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-0023,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:210100,source_or_evidence_gap,medium,FP&A validation and usage extracts required,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9019,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:210200,risk_or_control_gap,medium,AI spend can look adopted without released value,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9019,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:210300,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9019,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:210400,source_or_evidence_gap,medium,"Approved business case, baseline, and PHI controls required",13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9020,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:210500,risk_or_control_gap,medium,platform spend could be mistaken for AI Assist funding,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9020,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:210600,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9020,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:210700,source_or_evidence_gap,medium,"HITL, audit logging, and model-risk evidence required",13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9021,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:210800,risk_or_control_gap,medium,AI usage without audit controls creates compliance risk,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9021,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:210900,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9021,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:211000,source_or_evidence_gap,medium,"AHT, FCR, transfer, CSAT, and QA baselines required",13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9022,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:211100,risk_or_control_gap,medium,No AI Assist production usage exists yet,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9022,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:211200,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9022,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:211300,source_or_evidence_gap,medium,"Budget, program, and benefits ledger ties required",13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9023,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:211400,risk_or_control_gap,medium,AI spend is embedded across platforms,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9023,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:211500,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,13_evidence_sources.csv,MER-SA07-13_EVIDENCE_SOURCES-9023,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:211600,risk_or_control_gap,medium,No certified medallion architecture,14_metrics_outcomes.csv,MER-V3-0001,fact:18_operational_process_evidence:MER-V3-0001,MER-V3-EVID-0170,baseline_required_before_value_claim
gap:211700,value_claim_validation_gap,medium,"Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.",14_metrics_outcomes.csv,MER-V3-0001,fact:18_operational_process_evidence:MER-V3-0001,MER-V3-EVID-0170,baseline_required_before_value_claim
gap:211800,risk_or_control_gap,medium,No patient/member identity spine loaded,14_metrics_outcomes.csv,MER-V3-0002,fact:18_operational_process_evidence:MER-V3-0002,MER-V3-EVID-0171,baseline_required_before_value_claim
gap:211900,value_claim_validation_gap,medium,"Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.",14_metrics_outcomes.csv,MER-V3-0002,fact:18_operational_process_evidence:MER-V3-0002,MER-V3-EVID-0171,baseline_required_before_value_claim
