tenant_key,module,page,claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,projection_evidence_ids,source_fact_id,source_dimension,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-140,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-140-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-140,09_programs_initiatives,09_programs_initiatives.csv,141,140,MER-SA07-09_PROGRAMS_INITIATIVES-0119,MER-SA07-INT-EVID-0119,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Contact Center / Member Service Operations: Payment integrity and leakage reduction,,,,09_programs_initiatives.csv,141,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-141,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-141-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-141,09_programs_initiatives,09_programs_initiatives.csv,142,141,MER-SA07-09_PROGRAMS_INITIATIVES-0120,MER-SA07-INT-EVID-0120,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Contact Center / Member Service Operations: Automated close and reporting,,,,09_programs_initiatives.csv,142,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-142,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-142-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-142,09_programs_initiatives,09_programs_initiatives.csv,143,142,MER-SA07-09_PROGRAMS_INITIATIVES-0121,MER-SA07-INT-EVID-0121,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Provider quality and performance,,,,09_programs_initiatives.csv,143,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-143,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-143-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-143,09_programs_initiatives,09_programs_initiatives.csv,144,143,MER-SA07-09_PROGRAMS_INITIATIVES-0122,MER-SA07-INT-EVID-0122,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: End-to-end cost transparency,,,,09_programs_initiatives.csv,144,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-144,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-144-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-144,09_programs_initiatives,09_programs_initiatives.csv,145,144,MER-SA07-09_PROGRAMS_INITIATIVES-0123,MER-SA07-INT-EVID-0123,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Payment integrity and leakage reduction,,,,09_programs_initiatives.csv,145,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-145,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-145-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-145,09_programs_initiatives,09_programs_initiatives.csv,146,145,MER-SA07-09_PROGRAMS_INITIATIVES-0124,MER-SA07-INT-EVID-0124,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Automated close and reporting,,,,09_programs_initiatives.csv,146,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-146,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-146-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-146,09_programs_initiatives,09_programs_initiatives.csv,147,146,MER-SA07-09_PROGRAMS_INITIATIVES-0125,MER-SA07-INT-EVID-0125,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Unified clinical + claims lakehouse,,,,09_programs_initiatives.csv,147,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-147,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-147-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-147,09_programs_initiatives,09_programs_initiatives.csv,148,147,MER-SA07-09_PROGRAMS_INITIATIVES-0126,MER-SA07-INT-EVID-0126,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Governed data foundation for AI / LLM automation,,,,09_programs_initiatives.csv,148,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-148,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-148-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-148,09_programs_initiatives,09_programs_initiatives.csv,149,148,MER-SA07-09_PROGRAMS_INITIATIVES-0127,MER-SA07-INT-EVID-0127,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Call center optimization,,,,09_programs_initiatives.csv,149,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-149,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-149-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-149,09_programs_initiatives,09_programs_initiatives.csv,150,149,MER-SA07-09_PROGRAMS_INITIATIVES-0128,MER-SA07-INT-EVID-0128,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Provider quality and performance,,,,09_programs_initiatives.csv,150,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-150,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-150-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-150,09_programs_initiatives,09_programs_initiatives.csv,151,150,MER-SA07-09_PROGRAMS_INITIATIVES-0129,MER-SA07-INT-EVID-0129,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: End-to-end cost transparency,,,,09_programs_initiatives.csv,151,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-151,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-151-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-151,09_programs_initiatives,09_programs_initiatives.csv,152,151,MER-SA07-09_PROGRAMS_INITIATIVES-0130,MER-SA07-INT-EVID-0130,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Payment integrity and leakage reduction,,,,09_programs_initiatives.csv,152,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-152,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-152-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-152,09_programs_initiatives,09_programs_initiatives.csv,153,152,MER-SA07-09_PROGRAMS_INITIATIVES-0131,MER-SA07-INT-EVID-0131,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Automated close and reporting,,,,09_programs_initiatives.csv,153,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-153,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-153-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-153,09_programs_initiatives,09_programs_initiatives.csv,154,153,MER-SA07-09_PROGRAMS_INITIATIVES-0132,MER-SA07-INT-EVID-0132,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Privacy / Compliance / Legal: Unified clinical + claims lakehouse,,,,09_programs_initiatives.csv,154,found,found
meridian-health,tower,tower,tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-154,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-154-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-154,09_programs_initiatives,09_programs_initiatives.csv,155,154,MER-SA07-09_PROGRAMS_INITIATIVES-0133,MER-SA07-INT-EVID-0133,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CISO / Security: End-to-end cost transparency,,,,09_programs_initiatives.csv,155,found,found
