tenant_key,module,page,record_type,record_id,label,source_dimension,projection_evidence_ids,projection_status,safe_to_display,claim_basis,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,active_vendor_name,active_system_name,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-66,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-66-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,67,66,MER-SA07-09_PROGRAMS_INITIATIVES-0045,MER-SA07-INT-EVID-0045,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency",,,,,,09_programs_initiatives.csv,67,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-67,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-67-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,68,67,MER-SA07-09_PROGRAMS_INITIATIVES-0046,MER-SA07-INT-EVID-0046,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction",,,,,,09_programs_initiatives.csv,68,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-68,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-68-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,69,68,MER-SA07-09_PROGRAMS_INITIATIVES-0047,MER-SA07-INT-EVID-0047,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting",,,,,,09_programs_initiatives.csv,69,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-69,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-69-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,70,69,MER-SA07-09_PROGRAMS_INITIATIVES-0048,MER-SA07-INT-EVID-0048,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse",,,,,,09_programs_initiatives.csv,70,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-70,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-70-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,71,70,MER-SA07-09_PROGRAMS_INITIATIVES-0049,MER-SA07-INT-EVID-0049,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: End-to-end cost transparency,,,,,,09_programs_initiatives.csv,71,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-71,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-71-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,72,71,MER-SA07-09_PROGRAMS_INITIATIVES-0050,MER-SA07-INT-EVID-0050,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,72,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-72,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-72-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,73,72,MER-SA07-09_PROGRAMS_INITIATIVES-0051,MER-SA07-INT-EVID-0051,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Automated close and reporting,,,,,,09_programs_initiatives.csv,73,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-73,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-73-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,74,73,MER-SA07-09_PROGRAMS_INITIATIVES-0052,MER-SA07-INT-EVID-0052,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Unified clinical + claims lakehouse,,,,,,09_programs_initiatives.csv,74,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-74,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-74-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,75,74,MER-SA07-09_PROGRAMS_INITIATIVES-0053,MER-SA07-INT-EVID-0053,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Governed data foundation for AI / LLM automation,,,,,,09_programs_initiatives.csv,75,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-75,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-75-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,76,75,MER-SA07-09_PROGRAMS_INITIATIVES-0054,MER-SA07-INT-EVID-0054,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Call center optimization,,,,,,09_programs_initiatives.csv,76,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-76,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-76-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,77,76,MER-SA07-09_PROGRAMS_INITIATIVES-0055,MER-SA07-INT-EVID-0055,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Provider quality and performance,,,,,,09_programs_initiatives.csv,77,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-77,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-77-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,78,77,MER-SA07-09_PROGRAMS_INITIATIVES-0056,MER-SA07-INT-EVID-0056,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: End-to-end cost transparency,,,,,,09_programs_initiatives.csv,78,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-78,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-78-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,79,78,MER-SA07-09_PROGRAMS_INITIATIVES-0057,MER-SA07-INT-EVID-0057,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,79,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-79,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-79-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,80,79,MER-SA07-09_PROGRAMS_INITIATIVES-0058,MER-SA07-INT-EVID-0058,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Automated close and reporting,,,,,,09_programs_initiatives.csv,80,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-80,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-80-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,81,80,MER-SA07-09_PROGRAMS_INITIATIVES-0059,MER-SA07-INT-EVID-0059,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Unified clinical + claims lakehouse,,,,,,09_programs_initiatives.csv,81,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-81,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-81-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,82,81,MER-SA07-09_PROGRAMS_INITIATIVES-0060,MER-SA07-INT-EVID-0060,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CDAO / Data & Analytics: Governed data foundation for AI / LLM automation,,,,,,09_programs_initiatives.csv,82,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-82,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-82-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,83,82,MER-SA07-09_PROGRAMS_INITIATIVES-0061,MER-SA07-INT-EVID-0061,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,83,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-83,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-83-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,84,83,MER-SA07-09_PROGRAMS_INITIATIVES-0062,MER-SA07-INT-EVID-0062,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Automated close and reporting,,,,,,09_programs_initiatives.csv,84,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-84,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-84-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,85,84,MER-SA07-09_PROGRAMS_INITIATIVES-0063,MER-SA07-INT-EVID-0063,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Unified clinical + claims lakehouse,,,,,,09_programs_initiatives.csv,85,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-85,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-85-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,86,85,MER-SA07-09_PROGRAMS_INITIATIVES-0064,MER-SA07-INT-EVID-0064,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Governed data foundation for AI / LLM automation,,,,,,09_programs_initiatives.csv,86,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-86,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-86-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,87,86,MER-SA07-09_PROGRAMS_INITIATIVES-0065,MER-SA07-INT-EVID-0065,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Call center optimization,,,,,,09_programs_initiatives.csv,87,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-87,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-87-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,88,87,MER-SA07-09_PROGRAMS_INITIATIVES-0066,MER-SA07-INT-EVID-0066,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Provider quality and performance,,,,,,09_programs_initiatives.csv,88,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-88,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-88-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,89,88,MER-SA07-09_PROGRAMS_INITIATIVES-0067,MER-SA07-INT-EVID-0067,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: End-to-end cost transparency,,,,,,09_programs_initiatives.csv,89,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-89,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-89-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,90,89,MER-SA07-09_PROGRAMS_INITIATIVES-0068,MER-SA07-INT-EVID-0068,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,90,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-90,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-90-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,91,90,MER-SA07-09_PROGRAMS_INITIATIVES-0069,MER-SA07-INT-EVID-0069,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Automated close and reporting,,,,,,09_programs_initiatives.csv,91,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-91,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-91-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,92,91,MER-SA07-09_PROGRAMS_INITIATIVES-0070,MER-SA07-INT-EVID-0070,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Unified clinical + claims lakehouse,,,,,,09_programs_initiatives.csv,92,found,found
