report_id,report_name,business_function,lifecycle_status,refresh_cadence,source_data_product_id,evidence_gap
BI-HCDN-07102,clinical report 07102,Member Services,stale,real-time,DATA-HCDN-00307,source-backed candidate
BI-HCDN-07103,claims report 07103,Quality and Stars,candidate retire,ad hoc,DATA-HCDN-00310,source-backed candidate
BI-HCDN-07104,denials report 07104,Risk Adjustment,executive critical,daily,DATA-HCDN-00313,KPI definition conflict
BI-HCDN-07105,access report 07105,Care Management,active,weekly,DATA-HCDN-00316,source-backed candidate
BI-HCDN-07106,finance report 07106,Finance,duplicate,monthly,DATA-HCDN-00319,source-backed candidate
BI-HCDN-07107,actuarial report 07107,Coding,stale,quarterly,DATA-HCDN-00322,source-backed candidate
BI-HCDN-07108,pharmacy report 07108,Payer Contracting,candidate retire,real-time,DATA-HCDN-00325,source-backed candidate
BI-HCDN-07109,provider-network report 07109,Digital Front Door,executive critical,ad hoc,DATA-HCDN-00328,source-backed candidate
BI-HCDN-07110,executive report 07110,Contact Center,active,daily,DATA-HCDN-00331,owner unclear
BI-HCDN-07111,Stars report 07111,Ambulatory Care,duplicate,weekly,DATA-HCDN-00334,source-backed candidate
BI-HCDN-07112,HEDIS report 07112,Emergency Department,stale,monthly,DATA-HCDN-00337,source-backed candidate
BI-HCDN-07113,CAHPS report 07113,Inpatient,candidate retire,quarterly,DATA-HCDN-00340,source-backed candidate
BI-HCDN-07114,RAF report 07114,Surgery,executive critical,real-time,DATA-HCDN-00343,source-backed candidate
BI-HCDN-07115,clinical report 07115,Imaging,active,ad hoc,DATA-HCDN-00346,source-backed candidate
BI-HCDN-07116,claims report 07116,Lab,duplicate,daily,DATA-HCDN-00349,KPI definition conflict
BI-HCDN-07117,denials report 07117,Pharmacy,stale,weekly,DATA-HCDN-00352,source-backed candidate
BI-HCDN-07118,access report 07118,Oncology,candidate retire,monthly,DATA-HCDN-00355,source-backed candidate
BI-HCDN-07119,finance report 07119,Cardiology,executive critical,quarterly,DATA-HCDN-00358,owner unclear
BI-HCDN-07120,actuarial report 07120,Data and Analytics,active,real-time,DATA-HCDN-00361,source-backed candidate
BI-HCDN-07121,pharmacy report 07121,Clinical Analytics,duplicate,ad hoc,DATA-HCDN-00364,source-backed candidate
BI-HCDN-07122,provider-network report 07122,Actuarial,stale,daily,DATA-HCDN-00367,source-backed candidate
BI-HCDN-07123,executive report 07123,Departmental Reporting,candidate retire,weekly,DATA-HCDN-00370,source-backed candidate
BI-HCDN-07124,Stars report 07124,AI Transformation,executive critical,monthly,DATA-HCDN-00373,source-backed candidate
BI-HCDN-07125,HEDIS report 07125,Technology,active,quarterly,DATA-HCDN-00376,source-backed candidate
BI-HCDN-07126,CAHPS report 07126,Security,duplicate,real-time,DATA-HCDN-00379,source-backed candidate
BI-HCDN-07127,RAF report 07127,Procurement,stale,ad hoc,DATA-HCDN-00382,source-backed candidate
BI-HCDN-07128,clinical report 07128,HR,candidate retire,daily,DATA-HCDN-00385,KPI definition conflict
BI-HCDN-07129,claims report 07129,Supply Chain,executive critical,weekly,DATA-HCDN-00388,source-backed candidate
BI-HCDN-07130,denials report 07130,Privacy,active,monthly,DATA-HCDN-00391,source-backed candidate
BI-HCDN-07131,access report 07131,Compliance,duplicate,quarterly,DATA-HCDN-00394,source-backed candidate
BI-HCDN-07132,finance report 07132,Provider Network,stale,real-time,DATA-HCDN-00397,source-backed candidate
BI-HCDN-07133,actuarial report 07133,Value-Based Care,candidate retire,ad hoc,DATA-HCDN-00400,source-backed candidate
BI-HCDN-07134,pharmacy report 07134,Clinical Operations,executive critical,daily,DATA-HCDN-00403,source-backed candidate
BI-HCDN-07135,provider-network report 07135,Revenue Cycle,active,weekly,DATA-HCDN-00406,source-backed candidate
BI-HCDN-07136,executive report 07136,Patient Access,duplicate,monthly,DATA-HCDN-00409,source-backed candidate
BI-HCDN-07137,Stars report 07137,Interoperability,stale,quarterly,DATA-HCDN-00412,owner unclear
BI-HCDN-07138,HEDIS report 07138,Population Health,candidate retire,real-time,DATA-HCDN-00415,source-backed candidate
BI-HCDN-07139,CAHPS report 07139,Health Plan Operations,executive critical,ad hoc,DATA-HCDN-00418,source-backed candidate
BI-HCDN-07140,RAF report 07140,Medicare Advantage,active,daily,DATA-HCDN-00421,KPI definition conflict
BI-HCDN-07141,clinical report 07141,Claims Operations,duplicate,weekly,DATA-HCDN-00424,source-backed candidate
BI-HCDN-07142,claims report 07142,Utilization Management,stale,monthly,DATA-HCDN-00427,source-backed candidate
BI-HCDN-07143,denials report 07143,Member Services,candidate retire,quarterly,DATA-HCDN-00430,source-backed candidate
BI-HCDN-07144,access report 07144,Quality and Stars,executive critical,real-time,DATA-HCDN-00433,source-backed candidate
BI-HCDN-07145,finance report 07145,Risk Adjustment,active,ad hoc,DATA-HCDN-00436,source-backed candidate
BI-HCDN-07146,actuarial report 07146,Care Management,duplicate,daily,DATA-HCDN-00439,owner unclear
BI-HCDN-07147,pharmacy report 07147,Finance,stale,weekly,DATA-HCDN-00442,source-backed candidate
BI-HCDN-07148,provider-network report 07148,Coding,candidate retire,monthly,DATA-HCDN-00445,source-backed candidate
BI-HCDN-07149,executive report 07149,Payer Contracting,executive critical,quarterly,DATA-HCDN-00448,source-backed candidate
BI-HCDN-07150,Stars report 07150,Digital Front Door,active,real-time,DATA-HCDN-00451,source-backed candidate
BI-HCDN-07151,HEDIS report 07151,Contact Center,duplicate,ad hoc,DATA-HCDN-00454,source-backed candidate
BI-HCDN-07152,CAHPS report 07152,Ambulatory Care,stale,daily,DATA-HCDN-00457,KPI definition conflict
BI-HCDN-07153,RAF report 07153,Emergency Department,candidate retire,weekly,DATA-HCDN-00460,source-backed candidate
BI-HCDN-07154,clinical report 07154,Inpatient,executive critical,monthly,DATA-HCDN-00463,source-backed candidate
BI-HCDN-07155,claims report 07155,Surgery,active,quarterly,DATA-HCDN-00466,owner unclear
BI-HCDN-07156,denials report 07156,Imaging,duplicate,real-time,DATA-HCDN-00469,source-backed candidate
BI-HCDN-07157,access report 07157,Lab,stale,ad hoc,DATA-HCDN-00472,source-backed candidate
BI-HCDN-07158,finance report 07158,Pharmacy,candidate retire,daily,DATA-HCDN-00475,source-backed candidate
BI-HCDN-07159,actuarial report 07159,Oncology,executive critical,weekly,DATA-HCDN-00478,source-backed candidate
BI-HCDN-07160,pharmacy report 07160,Cardiology,active,monthly,DATA-HCDN-00481,source-backed candidate
BI-HCDN-07161,provider-network report 07161,Data and Analytics,duplicate,quarterly,DATA-HCDN-00484,source-backed candidate
BI-HCDN-07162,executive report 07162,Clinical Analytics,stale,real-time,DATA-HCDN-00487,source-backed candidate
BI-HCDN-07163,Stars report 07163,Actuarial,candidate retire,ad hoc,DATA-HCDN-00490,source-backed candidate
BI-HCDN-07164,HEDIS report 07164,Departmental Reporting,executive critical,daily,DATA-HCDN-00493,KPI definition conflict
BI-HCDN-07165,CAHPS report 07165,AI Transformation,active,weekly,DATA-HCDN-00496,source-backed candidate
BI-HCDN-07166,RAF report 07166,Technology,duplicate,monthly,DATA-HCDN-00499,source-backed candidate
BI-HCDN-07167,clinical report 07167,Security,stale,quarterly,DATA-HCDN-00502,source-backed candidate
BI-HCDN-07168,claims report 07168,Procurement,candidate retire,real-time,DATA-HCDN-00505,source-backed candidate
BI-HCDN-07169,denials report 07169,HR,executive critical,ad hoc,DATA-HCDN-00508,source-backed candidate
BI-HCDN-07170,access report 07170,Supply Chain,active,daily,DATA-HCDN-00511,source-backed candidate
BI-HCDN-07171,finance report 07171,Privacy,duplicate,weekly,DATA-HCDN-00514,source-backed candidate
BI-HCDN-07172,actuarial report 07172,Compliance,stale,monthly,DATA-HCDN-00517,source-backed candidate
BI-HCDN-07173,pharmacy report 07173,Provider Network,candidate retire,quarterly,DATA-HCDN-00520,owner unclear
BI-HCDN-07174,provider-network report 07174,Value-Based Care,executive critical,real-time,DATA-HCDN-00523,source-backed candidate
BI-HCDN-07175,executive report 07175,Clinical Operations,active,ad hoc,DATA-HCDN-00526,source-backed candidate
BI-HCDN-07176,Stars report 07176,Revenue Cycle,duplicate,daily,DATA-HCDN-00529,KPI definition conflict
BI-HCDN-07177,HEDIS report 07177,Patient Access,stale,weekly,DATA-HCDN-00532,source-backed candidate
BI-HCDN-07178,CAHPS report 07178,Interoperability,candidate retire,monthly,DATA-HCDN-00535,source-backed candidate
BI-HCDN-07179,RAF report 07179,Population Health,executive critical,quarterly,DATA-HCDN-00538,source-backed candidate
BI-HCDN-07180,clinical report 07180,Health Plan Operations,active,real-time,DATA-HCDN-00541,source-backed candidate
BI-HCDN-07181,claims report 07181,Medicare Advantage,duplicate,ad hoc,DATA-HCDN-00544,source-backed candidate
BI-HCDN-07182,denials report 07182,Claims Operations,stale,daily,DATA-HCDN-00547,owner unclear
BI-HCDN-07183,access report 07183,Utilization Management,candidate retire,weekly,DATA-HCDN-00550,source-backed candidate
BI-HCDN-07184,finance report 07184,Member Services,executive critical,monthly,DATA-HCDN-00553,source-backed candidate
BI-HCDN-07185,actuarial report 07185,Quality and Stars,active,quarterly,DATA-HCDN-00556,source-backed candidate
BI-HCDN-07186,pharmacy report 07186,Risk Adjustment,duplicate,real-time,DATA-HCDN-00559,source-backed candidate
BI-HCDN-07187,provider-network report 07187,Care Management,stale,ad hoc,DATA-HCDN-00562,source-backed candidate
BI-HCDN-07188,executive report 07188,Finance,candidate retire,daily,DATA-HCDN-00565,KPI definition conflict
BI-HCDN-07189,Stars report 07189,Coding,executive critical,weekly,DATA-HCDN-00568,source-backed candidate
BI-HCDN-07190,HEDIS report 07190,Payer Contracting,active,monthly,DATA-HCDN-00571,source-backed candidate
BI-HCDN-07191,CAHPS report 07191,Digital Front Door,duplicate,quarterly,DATA-HCDN-00574,owner unclear
BI-HCDN-07192,RAF report 07192,Contact Center,stale,real-time,DATA-HCDN-00577,source-backed candidate
BI-HCDN-07193,clinical report 07193,Ambulatory Care,candidate retire,ad hoc,DATA-HCDN-00580,source-backed candidate
BI-HCDN-07194,claims report 07194,Emergency Department,executive critical,daily,DATA-HCDN-00583,source-backed candidate
BI-HCDN-07195,denials report 07195,Inpatient,active,weekly,DATA-HCDN-00586,source-backed candidate
BI-HCDN-07196,access report 07196,Surgery,duplicate,monthly,DATA-HCDN-00589,source-backed candidate
BI-HCDN-07197,finance report 07197,Imaging,stale,quarterly,DATA-HCDN-00592,source-backed candidate
BI-HCDN-07198,actuarial report 07198,Lab,candidate retire,real-time,DATA-HCDN-00595,source-backed candidate
BI-HCDN-07199,pharmacy report 07199,Pharmacy,executive critical,ad hoc,DATA-HCDN-00598,source-backed candidate
BI-HCDN-07200,provider-network report 07200,Oncology,active,daily,DATA-HCDN-00601,KPI definition conflict
BI-HCDN-07201,executive report 07201,Cardiology,duplicate,weekly,DATA-HCDN-00604,source-backed candidate
BI-HCDN-07202,Stars report 07202,Data and Analytics,stale,monthly,DATA-HCDN-00607,source-backed candidate
BI-HCDN-07203,HEDIS report 07203,Clinical Analytics,candidate retire,quarterly,DATA-HCDN-00610,source-backed candidate
BI-HCDN-07204,CAHPS report 07204,Actuarial,executive critical,real-time,DATA-HCDN-00613,source-backed candidate
BI-HCDN-07205,RAF report 07205,Departmental Reporting,active,ad hoc,DATA-HCDN-00616,source-backed candidate
BI-HCDN-07206,clinical report 07206,AI Transformation,duplicate,daily,DATA-HCDN-00619,source-backed candidate
BI-HCDN-07207,claims report 07207,Technology,stale,weekly,DATA-HCDN-00622,source-backed candidate
BI-HCDN-07208,denials report 07208,Security,candidate retire,monthly,DATA-HCDN-00625,source-backed candidate
BI-HCDN-07209,access report 07209,Procurement,executive critical,quarterly,DATA-HCDN-00628,owner unclear
BI-HCDN-07210,finance report 07210,HR,active,real-time,DATA-HCDN-00631,source-backed candidate
BI-HCDN-07211,actuarial report 07211,Supply Chain,duplicate,ad hoc,DATA-HCDN-00634,source-backed candidate
BI-HCDN-07212,pharmacy report 07212,Privacy,stale,daily,DATA-HCDN-00637,KPI definition conflict
BI-HCDN-07213,provider-network report 07213,Compliance,candidate retire,weekly,DATA-HCDN-00640,source-backed candidate
BI-HCDN-07214,executive report 07214,Provider Network,executive critical,monthly,DATA-HCDN-00643,source-backed candidate
BI-HCDN-07215,Stars report 07215,Value-Based Care,active,quarterly,DATA-HCDN-00646,source-backed candidate
BI-HCDN-07216,HEDIS report 07216,Clinical Operations,duplicate,real-time,DATA-HCDN-00649,source-backed candidate
BI-HCDN-07217,CAHPS report 07217,Revenue Cycle,stale,ad hoc,DATA-HCDN-00652,source-backed candidate
BI-HCDN-07218,RAF report 07218,Patient Access,candidate retire,daily,DATA-HCDN-00655,owner unclear
BI-HCDN-07219,clinical report 07219,Interoperability,executive critical,weekly,DATA-HCDN-00658,source-backed candidate
BI-HCDN-07220,claims report 07220,Population Health,active,monthly,DATA-HCDN-00661,source-backed candidate
BI-HCDN-07221,denials report 07221,Health Plan Operations,duplicate,quarterly,DATA-HCDN-00664,source-backed candidate
BI-HCDN-07222,access report 07222,Medicare Advantage,stale,real-time,DATA-HCDN-00667,source-backed candidate
BI-HCDN-07223,finance report 07223,Claims Operations,candidate retire,ad hoc,DATA-HCDN-00670,source-backed candidate
BI-HCDN-07224,actuarial report 07224,Utilization Management,executive critical,daily,DATA-HCDN-00673,KPI definition conflict
BI-HCDN-07225,pharmacy report 07225,Member Services,active,weekly,DATA-HCDN-00676,source-backed candidate
BI-HCDN-07226,provider-network report 07226,Quality and Stars,duplicate,monthly,DATA-HCDN-00679,source-backed candidate
BI-HCDN-07227,executive report 07227,Risk Adjustment,stale,quarterly,DATA-HCDN-00682,owner unclear
BI-HCDN-07228,Stars report 07228,Care Management,candidate retire,real-time,DATA-HCDN-00685,source-backed candidate
BI-HCDN-07229,HEDIS report 07229,Finance,executive critical,ad hoc,DATA-HCDN-00688,source-backed candidate
BI-HCDN-07230,CAHPS report 07230,Coding,active,daily,DATA-HCDN-00691,source-backed candidate
BI-HCDN-07231,RAF report 07231,Payer Contracting,duplicate,weekly,DATA-HCDN-00694,source-backed candidate
BI-HCDN-07232,clinical report 07232,Digital Front Door,stale,monthly,DATA-HCDN-00697,source-backed candidate
BI-HCDN-07233,claims report 07233,Contact Center,candidate retire,quarterly,DATA-HCDN-00700,source-backed candidate
BI-HCDN-07234,denials report 07234,Ambulatory Care,executive critical,real-time,DATA-HCDN-00703,source-backed candidate
BI-HCDN-07235,access report 07235,Emergency Department,active,ad hoc,DATA-HCDN-00706,source-backed candidate
BI-HCDN-07236,finance report 07236,Inpatient,duplicate,daily,DATA-HCDN-00709,KPI definition conflict
BI-HCDN-07237,actuarial report 07237,Surgery,stale,weekly,DATA-HCDN-00712,source-backed candidate
BI-HCDN-07238,pharmacy report 07238,Imaging,candidate retire,monthly,DATA-HCDN-00715,source-backed candidate
BI-HCDN-07239,provider-network report 07239,Lab,executive critical,quarterly,DATA-HCDN-00718,source-backed candidate
BI-HCDN-07240,executive report 07240,Pharmacy,active,real-time,DATA-HCDN-00721,source-backed candidate
BI-HCDN-07241,Stars report 07241,Oncology,duplicate,ad hoc,DATA-HCDN-00724,source-backed candidate
BI-HCDN-07242,HEDIS report 07242,Cardiology,stale,daily,DATA-HCDN-00727,source-backed candidate
BI-HCDN-07243,CAHPS report 07243,Data and Analytics,candidate retire,weekly,DATA-HCDN-00730,source-backed candidate
BI-HCDN-07244,RAF report 07244,Clinical Analytics,executive critical,monthly,DATA-HCDN-00733,source-backed candidate
BI-HCDN-07245,clinical report 07245,Actuarial,active,quarterly,DATA-HCDN-00736,owner unclear
BI-HCDN-07246,claims report 07246,Departmental Reporting,duplicate,real-time,DATA-HCDN-00739,source-backed candidate
BI-HCDN-07247,denials report 07247,AI Transformation,stale,ad hoc,DATA-HCDN-00742,source-backed candidate
BI-HCDN-07248,access report 07248,Technology,candidate retire,daily,DATA-HCDN-00745,KPI definition conflict
BI-HCDN-07249,finance report 07249,Security,executive critical,weekly,DATA-HCDN-00748,source-backed candidate
BI-HCDN-07250,actuarial report 07250,Procurement,active,monthly,DATA-HCDN-00751,source-backed candidate
BI-HCDN-07251,pharmacy report 07251,HR,duplicate,quarterly,DATA-HCDN-00754,source-backed candidate
BI-HCDN-07252,provider-network report 07252,Supply Chain,stale,real-time,DATA-HCDN-00757,source-backed candidate
BI-HCDN-07253,executive report 07253,Privacy,candidate retire,ad hoc,DATA-HCDN-00760,source-backed candidate
BI-HCDN-07254,Stars report 07254,Compliance,executive critical,daily,DATA-HCDN-00763,owner unclear
BI-HCDN-07255,HEDIS report 07255,Provider Network,active,weekly,DATA-HCDN-00766,source-backed candidate
BI-HCDN-07256,CAHPS report 07256,Value-Based Care,duplicate,monthly,DATA-HCDN-00769,source-backed candidate
BI-HCDN-07257,RAF report 07257,Clinical Operations,stale,quarterly,DATA-HCDN-00772,source-backed candidate
BI-HCDN-07258,clinical report 07258,Revenue Cycle,candidate retire,real-time,DATA-HCDN-00775,source-backed candidate
