control_id,control_name,business_function,control_status,source_id
CTRL-HCDN-2213,CMS submission control,Value-Based Care,needs evidence,SRC-HCDN-CTRL-134
CTRL-HCDN-2214,change control,Clinical Operations,candidate,SRC-HCDN-CTRL-135
CTRL-HCDN-2215,data lineage certification,Revenue Cycle,designed,SRC-HCDN-CTRL-136
CTRL-HCDN-2216,vendor BAA review,Patient Access,operating,SRC-HCDN-CTRL-137
CTRL-HCDN-2217,resilience test,Interoperability,gap,SRC-HCDN-CTRL-138
CTRL-HCDN-2218,incident review,Population Health,needs evidence,SRC-HCDN-CTRL-139
CTRL-HCDN-2219,financial approval,Health Plan Operations,candidate,SRC-HCDN-CTRL-140
CTRL-HCDN-2220,privacy review,Medicare Advantage,designed,SRC-HCDN-CTRL-141
CTRL-HCDN-2221,model-risk review,Claims Operations,operating,SRC-HCDN-CTRL-142
CTRL-HCDN-2222,PHI access review,Utilization Management,gap,SRC-HCDN-CTRL-143
CTRL-HCDN-2223,measure attestation,Member Services,needs evidence,SRC-HCDN-CTRL-144
CTRL-HCDN-2224,CMS submission control,Quality and Stars,candidate,SRC-HCDN-CTRL-145
CTRL-HCDN-2225,change control,Risk Adjustment,designed,SRC-HCDN-CTRL-146
CTRL-HCDN-2226,data lineage certification,Care Management,operating,SRC-HCDN-CTRL-147
CTRL-HCDN-2227,vendor BAA review,Finance,gap,SRC-HCDN-CTRL-148
CTRL-HCDN-2228,resilience test,Coding,needs evidence,SRC-HCDN-CTRL-149
CTRL-HCDN-2229,incident review,Payer Contracting,candidate,SRC-HCDN-CTRL-150
CTRL-HCDN-2230,financial approval,Digital Front Door,designed,SRC-HCDN-CTRL-151
CTRL-HCDN-2231,privacy review,Contact Center,operating,SRC-HCDN-CTRL-152
CTRL-HCDN-2232,model-risk review,Ambulatory Care,gap,SRC-HCDN-CTRL-153
CTRL-HCDN-2233,PHI access review,Emergency Department,needs evidence,SRC-HCDN-CTRL-154
CTRL-HCDN-2234,measure attestation,Inpatient,candidate,SRC-HCDN-CTRL-155
CTRL-HCDN-2235,CMS submission control,Surgery,designed,SRC-HCDN-CTRL-156
CTRL-HCDN-2236,change control,Imaging,operating,SRC-HCDN-CTRL-157
CTRL-HCDN-2237,data lineage certification,Lab,gap,SRC-HCDN-CTRL-158
CTRL-HCDN-2238,vendor BAA review,Pharmacy,needs evidence,SRC-HCDN-CTRL-159
CTRL-HCDN-2239,resilience test,Oncology,candidate,SRC-HCDN-CTRL-160
CTRL-HCDN-2240,incident review,Cardiology,designed,SRC-HCDN-CTRL-001
CTRL-HCDN-2241,financial approval,Data and Analytics,operating,SRC-HCDN-CTRL-002
CTRL-HCDN-2242,privacy review,Clinical Analytics,gap,SRC-HCDN-CTRL-003
CTRL-HCDN-2243,model-risk review,Actuarial,needs evidence,SRC-HCDN-CTRL-004
CTRL-HCDN-2244,PHI access review,Departmental Reporting,candidate,SRC-HCDN-CTRL-005
CTRL-HCDN-2245,measure attestation,AI Transformation,designed,SRC-HCDN-CTRL-006
CTRL-HCDN-2246,CMS submission control,Technology,operating,SRC-HCDN-CTRL-007
CTRL-HCDN-2247,change control,Security,gap,SRC-HCDN-CTRL-008
CTRL-HCDN-2248,data lineage certification,Procurement,needs evidence,SRC-HCDN-CTRL-009
CTRL-HCDN-2249,vendor BAA review,HR,candidate,SRC-HCDN-CTRL-010
CTRL-HCDN-2250,resilience test,Supply Chain,designed,SRC-HCDN-CTRL-011
CTRL-HCDN-2251,incident review,Privacy,operating,SRC-HCDN-CTRL-012
CTRL-HCDN-2252,financial approval,Compliance,gap,SRC-HCDN-CTRL-013
CTRL-HCDN-2253,privacy review,Provider Network,needs evidence,SRC-HCDN-CTRL-014
CTRL-HCDN-2254,model-risk review,Value-Based Care,candidate,SRC-HCDN-CTRL-015
CTRL-HCDN-2255,PHI access review,Clinical Operations,designed,SRC-HCDN-CTRL-016
CTRL-HCDN-2256,measure attestation,Revenue Cycle,operating,SRC-HCDN-CTRL-017
CTRL-HCDN-2257,CMS submission control,Patient Access,gap,SRC-HCDN-CTRL-018
CTRL-HCDN-2258,change control,Interoperability,needs evidence,SRC-HCDN-CTRL-019
CTRL-HCDN-2259,data lineage certification,Population Health,candidate,SRC-HCDN-CTRL-020
CTRL-HCDN-2260,vendor BAA review,Health Plan Operations,designed,SRC-HCDN-CTRL-021
CTRL-HCDN-2261,resilience test,Medicare Advantage,operating,SRC-HCDN-CTRL-022
CTRL-HCDN-2262,incident review,Claims Operations,gap,SRC-HCDN-CTRL-023
CTRL-HCDN-2263,financial approval,Utilization Management,needs evidence,SRC-HCDN-CTRL-024
CTRL-HCDN-2264,privacy review,Member Services,candidate,SRC-HCDN-CTRL-025
CTRL-HCDN-2265,model-risk review,Quality and Stars,designed,SRC-HCDN-CTRL-026
CTRL-HCDN-2266,PHI access review,Risk Adjustment,operating,SRC-HCDN-CTRL-027
CTRL-HCDN-2267,measure attestation,Care Management,gap,SRC-HCDN-CTRL-028
CTRL-HCDN-2268,CMS submission control,Finance,needs evidence,SRC-HCDN-CTRL-029
CTRL-HCDN-2269,change control,Coding,candidate,SRC-HCDN-CTRL-030
CTRL-HCDN-2270,data lineage certification,Payer Contracting,designed,SRC-HCDN-CTRL-031
CTRL-HCDN-2271,vendor BAA review,Digital Front Door,operating,SRC-HCDN-CTRL-032
CTRL-HCDN-2272,resilience test,Contact Center,gap,SRC-HCDN-CTRL-033
CTRL-HCDN-2273,incident review,Ambulatory Care,needs evidence,SRC-HCDN-CTRL-034
CTRL-HCDN-2274,financial approval,Emergency Department,candidate,SRC-HCDN-CTRL-035
CTRL-HCDN-2275,privacy review,Inpatient,designed,SRC-HCDN-CTRL-036
CTRL-HCDN-2276,model-risk review,Surgery,operating,SRC-HCDN-CTRL-037
CTRL-HCDN-2277,PHI access review,Imaging,gap,SRC-HCDN-CTRL-038
CTRL-HCDN-2278,measure attestation,Lab,needs evidence,SRC-HCDN-CTRL-039
CTRL-HCDN-2279,CMS submission control,Pharmacy,candidate,SRC-HCDN-CTRL-040
CTRL-HCDN-2280,change control,Oncology,designed,SRC-HCDN-CTRL-041
CTRL-HCDN-2281,data lineage certification,Cardiology,operating,SRC-HCDN-CTRL-042
CTRL-HCDN-2282,vendor BAA review,Data and Analytics,gap,SRC-HCDN-CTRL-043
CTRL-HCDN-2283,resilience test,Clinical Analytics,needs evidence,SRC-HCDN-CTRL-044
CTRL-HCDN-2284,incident review,Actuarial,candidate,SRC-HCDN-CTRL-045
CTRL-HCDN-2285,financial approval,Departmental Reporting,designed,SRC-HCDN-CTRL-046
CTRL-HCDN-2286,privacy review,AI Transformation,operating,SRC-HCDN-CTRL-047
CTRL-HCDN-2287,model-risk review,Technology,gap,SRC-HCDN-CTRL-048
CTRL-HCDN-2288,PHI access review,Security,needs evidence,SRC-HCDN-CTRL-049
CTRL-HCDN-2289,measure attestation,Procurement,candidate,SRC-HCDN-CTRL-050
CTRL-HCDN-2290,CMS submission control,HR,designed,SRC-HCDN-CTRL-051
CTRL-HCDN-2291,change control,Supply Chain,operating,SRC-HCDN-CTRL-052
CTRL-HCDN-2292,data lineage certification,Privacy,gap,SRC-HCDN-CTRL-053
CTRL-HCDN-2293,vendor BAA review,Compliance,needs evidence,SRC-HCDN-CTRL-054
CTRL-HCDN-2294,resilience test,Provider Network,candidate,SRC-HCDN-CTRL-055
CTRL-HCDN-2295,incident review,Value-Based Care,designed,SRC-HCDN-CTRL-056
CTRL-HCDN-2296,financial approval,Clinical Operations,operating,SRC-HCDN-CTRL-057
CTRL-HCDN-2297,privacy review,Revenue Cycle,gap,SRC-HCDN-CTRL-058
CTRL-HCDN-2298,model-risk review,Patient Access,needs evidence,SRC-HCDN-CTRL-059
CTRL-HCDN-2299,PHI access review,Interoperability,candidate,SRC-HCDN-CTRL-060
CTRL-HCDN-2300,measure attestation,Population Health,designed,SRC-HCDN-CTRL-061
CTRL-HCDN-2301,CMS submission control,Health Plan Operations,operating,SRC-HCDN-CTRL-062
CTRL-HCDN-2302,change control,Medicare Advantage,gap,SRC-HCDN-CTRL-063
CTRL-HCDN-2303,data lineage certification,Claims Operations,needs evidence,SRC-HCDN-CTRL-064
CTRL-HCDN-2304,vendor BAA review,Utilization Management,candidate,SRC-HCDN-CTRL-065
CTRL-HCDN-2305,resilience test,Member Services,designed,SRC-HCDN-CTRL-066
CTRL-HCDN-2306,incident review,Quality and Stars,operating,SRC-HCDN-CTRL-067
CTRL-HCDN-2307,financial approval,Risk Adjustment,gap,SRC-HCDN-CTRL-068
CTRL-HCDN-2308,privacy review,Care Management,needs evidence,SRC-HCDN-CTRL-069
CTRL-HCDN-2309,model-risk review,Finance,candidate,SRC-HCDN-CTRL-070
CTRL-HCDN-2310,PHI access review,Coding,designed,SRC-HCDN-CTRL-071
CTRL-HCDN-2311,measure attestation,Payer Contracting,operating,SRC-HCDN-CTRL-072
CTRL-HCDN-2312,CMS submission control,Digital Front Door,gap,SRC-HCDN-CTRL-073
CTRL-HCDN-2313,change control,Contact Center,needs evidence,SRC-HCDN-CTRL-074
CTRL-HCDN-2314,data lineage certification,Ambulatory Care,candidate,SRC-HCDN-CTRL-075
CTRL-HCDN-2315,vendor BAA review,Emergency Department,designed,SRC-HCDN-CTRL-076
CTRL-HCDN-2316,resilience test,Inpatient,operating,SRC-HCDN-CTRL-077
CTRL-HCDN-2317,incident review,Surgery,gap,SRC-HCDN-CTRL-078
CTRL-HCDN-2318,financial approval,Imaging,needs evidence,SRC-HCDN-CTRL-079
CTRL-HCDN-2319,privacy review,Lab,candidate,SRC-HCDN-CTRL-080
CTRL-HCDN-2320,model-risk review,Pharmacy,designed,SRC-HCDN-CTRL-081
CTRL-HCDN-2321,PHI access review,Oncology,operating,SRC-HCDN-CTRL-082
CTRL-HCDN-2322,measure attestation,Cardiology,gap,SRC-HCDN-CTRL-083
CTRL-HCDN-2323,CMS submission control,Data and Analytics,needs evidence,SRC-HCDN-CTRL-084
CTRL-HCDN-2324,change control,Clinical Analytics,candidate,SRC-HCDN-CTRL-085
CTRL-HCDN-2325,data lineage certification,Actuarial,designed,SRC-HCDN-CTRL-086
CTRL-HCDN-2326,vendor BAA review,Departmental Reporting,operating,SRC-HCDN-CTRL-087
CTRL-HCDN-2327,resilience test,AI Transformation,gap,SRC-HCDN-CTRL-088
CTRL-HCDN-2328,incident review,Technology,needs evidence,SRC-HCDN-CTRL-089
CTRL-HCDN-2329,financial approval,Security,candidate,SRC-HCDN-CTRL-090
CTRL-HCDN-2330,privacy review,Procurement,designed,SRC-HCDN-CTRL-091
CTRL-HCDN-2331,model-risk review,HR,operating,SRC-HCDN-CTRL-092
CTRL-HCDN-2332,PHI access review,Supply Chain,gap,SRC-HCDN-CTRL-093
CTRL-HCDN-2333,measure attestation,Privacy,needs evidence,SRC-HCDN-CTRL-094
CTRL-HCDN-2334,CMS submission control,Compliance,candidate,SRC-HCDN-CTRL-095
CTRL-HCDN-2335,change control,Provider Network,designed,SRC-HCDN-CTRL-096
CTRL-HCDN-2336,data lineage certification,Value-Based Care,operating,SRC-HCDN-CTRL-097
CTRL-HCDN-2337,vendor BAA review,Clinical Operations,gap,SRC-HCDN-CTRL-098
CTRL-HCDN-2338,resilience test,Revenue Cycle,needs evidence,SRC-HCDN-CTRL-099
CTRL-HCDN-2339,incident review,Patient Access,candidate,SRC-HCDN-CTRL-100
CTRL-HCDN-2340,financial approval,Interoperability,designed,SRC-HCDN-CTRL-101
CTRL-HCDN-2341,privacy review,Population Health,operating,SRC-HCDN-CTRL-102
CTRL-HCDN-2342,model-risk review,Health Plan Operations,gap,SRC-HCDN-CTRL-103
CTRL-HCDN-2343,PHI access review,Medicare Advantage,needs evidence,SRC-HCDN-CTRL-104
CTRL-HCDN-2344,measure attestation,Claims Operations,candidate,SRC-HCDN-CTRL-105
CTRL-HCDN-2345,CMS submission control,Utilization Management,designed,SRC-HCDN-CTRL-106
CTRL-HCDN-2346,change control,Member Services,operating,SRC-HCDN-CTRL-107
CTRL-HCDN-2347,data lineage certification,Quality and Stars,gap,SRC-HCDN-CTRL-108
CTRL-HCDN-2348,vendor BAA review,Risk Adjustment,needs evidence,SRC-HCDN-CTRL-109
CTRL-HCDN-2349,resilience test,Care Management,candidate,SRC-HCDN-CTRL-110
CTRL-HCDN-2350,incident review,Finance,designed,SRC-HCDN-CTRL-111
CTRL-HCDN-2351,financial approval,Coding,operating,SRC-HCDN-CTRL-112
CTRL-HCDN-2352,privacy review,Payer Contracting,gap,SRC-HCDN-CTRL-113
CTRL-HCDN-2353,model-risk review,Digital Front Door,needs evidence,SRC-HCDN-CTRL-114
CTRL-HCDN-2354,PHI access review,Contact Center,candidate,SRC-HCDN-CTRL-115
CTRL-HCDN-2355,measure attestation,Ambulatory Care,designed,SRC-HCDN-CTRL-116
CTRL-HCDN-2356,CMS submission control,Emergency Department,operating,SRC-HCDN-CTRL-117
CTRL-HCDN-2357,change control,Inpatient,gap,SRC-HCDN-CTRL-118
CTRL-HCDN-2358,data lineage certification,Surgery,needs evidence,SRC-HCDN-CTRL-119
CTRL-HCDN-2359,vendor BAA review,Imaging,candidate,SRC-HCDN-CTRL-120
CTRL-HCDN-2360,resilience test,Lab,designed,SRC-HCDN-CTRL-121
CTRL-HCDN-2361,incident review,Pharmacy,operating,SRC-HCDN-CTRL-122
CTRL-HCDN-2362,financial approval,Oncology,gap,SRC-HCDN-CTRL-123
CTRL-HCDN-2363,privacy review,Cardiology,needs evidence,SRC-HCDN-CTRL-124
CTRL-HCDN-2364,model-risk review,Data and Analytics,candidate,SRC-HCDN-CTRL-125
CTRL-HCDN-2365,PHI access review,Clinical Analytics,designed,SRC-HCDN-CTRL-126
CTRL-HCDN-2366,measure attestation,Actuarial,operating,SRC-HCDN-CTRL-127
CTRL-HCDN-2367,CMS submission control,Departmental Reporting,gap,SRC-HCDN-CTRL-128
CTRL-HCDN-2368,change control,AI Transformation,needs evidence,SRC-HCDN-CTRL-129
CTRL-HCDN-2369,data lineage certification,Technology,candidate,SRC-HCDN-CTRL-130
CTRL-HCDN-2370,vendor BAA review,Security,designed,SRC-HCDN-CTRL-131
CTRL-HCDN-2371,resilience test,Procurement,operating,SRC-HCDN-CTRL-132
CTRL-HCDN-2372,incident review,HR,gap,SRC-HCDN-CTRL-133
CTRL-HCDN-2373,financial approval,Supply Chain,needs evidence,SRC-HCDN-CTRL-134
CTRL-HCDN-2374,privacy review,Privacy,candidate,SRC-HCDN-CTRL-135
CTRL-HCDN-2375,model-risk review,Compliance,designed,SRC-HCDN-CTRL-136
CTRL-HCDN-2376,PHI access review,Provider Network,operating,SRC-HCDN-CTRL-137
CTRL-HCDN-2377,measure attestation,Value-Based Care,gap,SRC-HCDN-CTRL-138
CTRL-HCDN-2378,CMS submission control,Clinical Operations,needs evidence,SRC-HCDN-CTRL-139
CTRL-HCDN-2379,change control,Revenue Cycle,candidate,SRC-HCDN-CTRL-140
CTRL-HCDN-2380,data lineage certification,Patient Access,designed,SRC-HCDN-CTRL-141
CTRL-HCDN-2381,vendor BAA review,Interoperability,operating,SRC-HCDN-CTRL-142
CTRL-HCDN-2382,resilience test,Population Health,gap,SRC-HCDN-CTRL-143
CTRL-HCDN-2383,incident review,Health Plan Operations,needs evidence,SRC-HCDN-CTRL-144
CTRL-HCDN-2384,financial approval,Medicare Advantage,candidate,SRC-HCDN-CTRL-145
CTRL-HCDN-2385,privacy review,Claims Operations,designed,SRC-HCDN-CTRL-146
CTRL-HCDN-2386,model-risk review,Utilization Management,operating,SRC-HCDN-CTRL-147
CTRL-HCDN-2387,PHI access review,Member Services,gap,SRC-HCDN-CTRL-148
CTRL-HCDN-2388,measure attestation,Quality and Stars,needs evidence,SRC-HCDN-CTRL-149
CTRL-HCDN-2389,CMS submission control,Risk Adjustment,candidate,SRC-HCDN-CTRL-150
CTRL-HCDN-2390,change control,Care Management,designed,SRC-HCDN-CTRL-151
CTRL-HCDN-2391,data lineage certification,Finance,operating,SRC-HCDN-CTRL-152
CTRL-HCDN-2392,vendor BAA review,Coding,gap,SRC-HCDN-CTRL-153
CTRL-HCDN-2393,resilience test,Payer Contracting,needs evidence,SRC-HCDN-CTRL-154
CTRL-HCDN-2394,incident review,Digital Front Door,candidate,SRC-HCDN-CTRL-155
CTRL-HCDN-2395,financial approval,Contact Center,designed,SRC-HCDN-CTRL-156
CTRL-HCDN-2396,privacy review,Ambulatory Care,operating,SRC-HCDN-CTRL-157
CTRL-HCDN-2397,model-risk review,Emergency Department,gap,SRC-HCDN-CTRL-158
CTRL-HCDN-2398,PHI access review,Inpatient,needs evidence,SRC-HCDN-CTRL-159
CTRL-HCDN-2399,measure attestation,Surgery,candidate,SRC-HCDN-CTRL-160
CTRL-HCDN-2400,CMS submission control,Imaging,designed,SRC-HCDN-CTRL-001
CTRL-HCDN-2401,change control,Lab,operating,SRC-HCDN-CTRL-002
CTRL-HCDN-2402,data lineage certification,Pharmacy,gap,SRC-HCDN-CTRL-003
CTRL-HCDN-2403,vendor BAA review,Oncology,needs evidence,SRC-HCDN-CTRL-004
CTRL-HCDN-2404,resilience test,Cardiology,candidate,SRC-HCDN-CTRL-005
CTRL-HCDN-2405,incident review,Data and Analytics,designed,SRC-HCDN-CTRL-006
CTRL-HCDN-2406,financial approval,Clinical Analytics,operating,SRC-HCDN-CTRL-007
CTRL-HCDN-2407,privacy review,Actuarial,gap,SRC-HCDN-CTRL-008
CTRL-HCDN-2408,model-risk review,Departmental Reporting,needs evidence,SRC-HCDN-CTRL-009
CTRL-HCDN-2409,PHI access review,AI Transformation,candidate,SRC-HCDN-CTRL-010
CTRL-HCDN-2410,measure attestation,Technology,designed,SRC-HCDN-CTRL-011
CTRL-HCDN-2411,CMS submission control,Security,operating,SRC-HCDN-CTRL-012
CTRL-HCDN-2412,change control,Procurement,gap,SRC-HCDN-CTRL-013
CTRL-HCDN-2413,data lineage certification,HR,needs evidence,SRC-HCDN-CTRL-014
CTRL-HCDN-2414,vendor BAA review,Supply Chain,candidate,SRC-HCDN-CTRL-015
CTRL-HCDN-2415,resilience test,Privacy,designed,SRC-HCDN-CTRL-016
CTRL-HCDN-2416,incident review,Compliance,operating,SRC-HCDN-CTRL-017
CTRL-HCDN-2417,financial approval,Provider Network,gap,SRC-HCDN-CTRL-018
CTRL-HCDN-2418,privacy review,Value-Based Care,needs evidence,SRC-HCDN-CTRL-019
CTRL-HCDN-2419,model-risk review,Clinical Operations,candidate,SRC-HCDN-CTRL-020
CTRL-HCDN-2420,PHI access review,Revenue Cycle,designed,SRC-HCDN-CTRL-021
CTRL-HCDN-2421,measure attestation,Patient Access,operating,SRC-HCDN-CTRL-022
CTRL-HCDN-2422,CMS submission control,Interoperability,gap,SRC-HCDN-CTRL-023
CTRL-HCDN-2423,change control,Population Health,needs evidence,SRC-HCDN-CTRL-024
CTRL-HCDN-2424,data lineage certification,Health Plan Operations,candidate,SRC-HCDN-CTRL-025
CTRL-HCDN-2425,vendor BAA review,Medicare Advantage,designed,SRC-HCDN-CTRL-026
CTRL-HCDN-2426,resilience test,Claims Operations,operating,SRC-HCDN-CTRL-027
CTRL-HCDN-2427,incident review,Utilization Management,gap,SRC-HCDN-CTRL-028
CTRL-HCDN-2428,financial approval,Member Services,needs evidence,SRC-HCDN-CTRL-029
CTRL-HCDN-2429,privacy review,Quality and Stars,candidate,SRC-HCDN-CTRL-030
CTRL-HCDN-2430,model-risk review,Risk Adjustment,designed,SRC-HCDN-CTRL-031
CTRL-HCDN-2431,PHI access review,Care Management,operating,SRC-HCDN-CTRL-032
CTRL-HCDN-2432,measure attestation,Finance,gap,SRC-HCDN-CTRL-033
CTRL-HCDN-2433,CMS submission control,Coding,needs evidence,SRC-HCDN-CTRL-034
CTRL-HCDN-2434,change control,Payer Contracting,candidate,SRC-HCDN-CTRL-035
CTRL-HCDN-2435,data lineage certification,Digital Front Door,designed,SRC-HCDN-CTRL-036
CTRL-HCDN-2436,vendor BAA review,Contact Center,operating,SRC-HCDN-CTRL-037
CTRL-HCDN-2437,resilience test,Ambulatory Care,gap,SRC-HCDN-CTRL-038
CTRL-HCDN-2438,incident review,Emergency Department,needs evidence,SRC-HCDN-CTRL-039
CTRL-HCDN-2439,financial approval,Inpatient,candidate,SRC-HCDN-CTRL-040
CTRL-HCDN-2440,privacy review,Surgery,designed,SRC-HCDN-CTRL-041
CTRL-HCDN-2441,model-risk review,Imaging,operating,SRC-HCDN-CTRL-042
CTRL-HCDN-2442,PHI access review,Lab,gap,SRC-HCDN-CTRL-043
CTRL-HCDN-2443,measure attestation,Pharmacy,needs evidence,SRC-HCDN-CTRL-044
CTRL-HCDN-2444,CMS submission control,Oncology,candidate,SRC-HCDN-CTRL-045
CTRL-HCDN-2445,change control,Cardiology,designed,SRC-HCDN-CTRL-046
CTRL-HCDN-2446,data lineage certification,Data and Analytics,operating,SRC-HCDN-CTRL-047
CTRL-HCDN-2447,vendor BAA review,Clinical Analytics,gap,SRC-HCDN-CTRL-048
CTRL-HCDN-2448,resilience test,Actuarial,needs evidence,SRC-HCDN-CTRL-049
CTRL-HCDN-2449,incident review,Departmental Reporting,candidate,SRC-HCDN-CTRL-050
CTRL-HCDN-2450,financial approval,AI Transformation,designed,SRC-HCDN-CTRL-051
CTRL-HCDN-2451,privacy review,Technology,operating,SRC-HCDN-CTRL-052
CTRL-HCDN-2452,model-risk review,Security,gap,SRC-HCDN-CTRL-053
CTRL-HCDN-2453,PHI access review,Procurement,needs evidence,SRC-HCDN-CTRL-054
CTRL-HCDN-2454,measure attestation,HR,candidate,SRC-HCDN-CTRL-055
CTRL-HCDN-2455,CMS submission control,Supply Chain,designed,SRC-HCDN-CTRL-056
CTRL-HCDN-2456,change control,Privacy,operating,SRC-HCDN-CTRL-057
CTRL-HCDN-2457,data lineage certification,Compliance,gap,SRC-HCDN-CTRL-058
CTRL-HCDN-2458,vendor BAA review,Provider Network,needs evidence,SRC-HCDN-CTRL-059
CTRL-HCDN-2459,resilience test,Value-Based Care,candidate,SRC-HCDN-CTRL-060
CTRL-HCDN-2460,incident review,Clinical Operations,designed,SRC-HCDN-CTRL-061
CTRL-HCDN-2461,financial approval,Revenue Cycle,operating,SRC-HCDN-CTRL-062
CTRL-HCDN-2462,privacy review,Patient Access,gap,SRC-HCDN-CTRL-063
CTRL-HCDN-2463,model-risk review,Interoperability,needs evidence,SRC-HCDN-CTRL-064
CTRL-HCDN-2464,PHI access review,Population Health,candidate,SRC-HCDN-CTRL-065
CTRL-HCDN-2465,measure attestation,Health Plan Operations,designed,SRC-HCDN-CTRL-066
CTRL-HCDN-2466,CMS submission control,Medicare Advantage,operating,SRC-HCDN-CTRL-067
CTRL-HCDN-2467,change control,Claims Operations,gap,SRC-HCDN-CTRL-068
CTRL-HCDN-2468,data lineage certification,Utilization Management,needs evidence,SRC-HCDN-CTRL-069
CTRL-HCDN-2469,vendor BAA review,Member Services,candidate,SRC-HCDN-CTRL-070
CTRL-HCDN-2470,resilience test,Quality and Stars,designed,SRC-HCDN-CTRL-071
CTRL-HCDN-2471,incident review,Risk Adjustment,operating,SRC-HCDN-CTRL-072
CTRL-HCDN-2472,financial approval,Care Management,gap,SRC-HCDN-CTRL-073
CTRL-HCDN-2473,privacy review,Finance,needs evidence,SRC-HCDN-CTRL-074
CTRL-HCDN-2474,model-risk review,Coding,candidate,SRC-HCDN-CTRL-075
CTRL-HCDN-2475,PHI access review,Payer Contracting,designed,SRC-HCDN-CTRL-076
CTRL-HCDN-2476,measure attestation,Digital Front Door,operating,SRC-HCDN-CTRL-077
CTRL-HCDN-2477,CMS submission control,Contact Center,gap,SRC-HCDN-CTRL-078
CTRL-HCDN-2478,change control,Ambulatory Care,needs evidence,SRC-HCDN-CTRL-079
CTRL-HCDN-2479,data lineage certification,Emergency Department,candidate,SRC-HCDN-CTRL-080
CTRL-HCDN-2480,vendor BAA review,Inpatient,designed,SRC-HCDN-CTRL-081
CTRL-HCDN-2481,resilience test,Surgery,operating,SRC-HCDN-CTRL-082
CTRL-HCDN-2482,incident review,Imaging,gap,SRC-HCDN-CTRL-083
CTRL-HCDN-2483,financial approval,Lab,needs evidence,SRC-HCDN-CTRL-084
CTRL-HCDN-2484,privacy review,Pharmacy,candidate,SRC-HCDN-CTRL-085
CTRL-HCDN-2485,model-risk review,Oncology,designed,SRC-HCDN-CTRL-086
CTRL-HCDN-2486,PHI access review,Cardiology,operating,SRC-HCDN-CTRL-087
CTRL-HCDN-2487,measure attestation,Data and Analytics,gap,SRC-HCDN-CTRL-088
CTRL-HCDN-2488,CMS submission control,Clinical Analytics,needs evidence,SRC-HCDN-CTRL-089
CTRL-HCDN-2489,change control,Actuarial,candidate,SRC-HCDN-CTRL-090
CTRL-HCDN-2490,data lineage certification,Departmental Reporting,designed,SRC-HCDN-CTRL-091
CTRL-HCDN-2491,vendor BAA review,AI Transformation,operating,SRC-HCDN-CTRL-092
CTRL-HCDN-2492,resilience test,Technology,gap,SRC-HCDN-CTRL-093
CTRL-HCDN-2493,incident review,Security,needs evidence,SRC-HCDN-CTRL-094
CTRL-HCDN-2494,financial approval,Procurement,candidate,SRC-HCDN-CTRL-095
CTRL-HCDN-2495,privacy review,HR,designed,SRC-HCDN-CTRL-096
CTRL-HCDN-2496,model-risk review,Supply Chain,operating,SRC-HCDN-CTRL-097
CTRL-HCDN-2497,PHI access review,Privacy,gap,SRC-HCDN-CTRL-098
