contract_id,vendor_id,vendor_public_reference,contract_type,service_tower,business_function,scope,effective_date,expiration_date,term_status,pricing_model,value_disclosure_mode,termination_rights,minimum_commitment,rate_card_id,service_credit_terms,inflation_provision,change_control_terms,subcontracting_terms,data_residency,transition_assistance,sla_history_source,invoice_source,change_order_source,lot_id,proposal_id,bafo_revision_id,evaluation_criteria_id,risk_note
CONT-HCDN-0812,VEND-HCDN-405,Synthetic Healthcare Supplier 405,rate card,Data Analytics and AI,Security,contact center operations,2020-03-01,2028-12-31,active multi-year,unit rate,indexed,standard termination rights,minimum annual commitment applies,RATE-HCDN-113,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance explicit,SRC-HCDN-SLA-021,SRC-HCDN-INV-045,SRC-HCDN-CO-033,LOT-HCDN-03,,,EVAL-HCDN-021,standard commercial review
CONT-HCDN-0813,VEND-HCDN-412,Synthetic Healthcare Supplier 412,Epic support agreement,Revenue Cycle Technology,Procurement,payment integrity,2021-04-01,2026-12-31,extension option,per member per month,trend-only,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-114,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-022,SRC-HCDN-INV-046,SRC-HCDN-CO-034,LOT-HCDN-04,PROP-HCDN-01,,EVAL-HCDN-022,standard commercial review
CONT-HCDN-0814,VEND-HCDN-419,Synthetic Healthcare Supplier 419,claims admin agreement,Cloud Infrastructure and Data Center,HR,identity/security operations,2022-05-01,2027-12-31,transition assistance required,per claim,withheld,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-115,standard service credits,fixed or negotiated escalator,change-control ambiguity,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-023,SRC-HCDN-INV-047,SRC-HCDN-CO-035,LOT-HCDN-05,,,EVAL-HCDN-023,standard commercial review
CONT-HCDN-0815,VEND-HCDN-426,Synthetic Healthcare Supplier 426,PBM services SOW,Workplace and Contact Center,Supply Chain,interoperability services,2023-06-01,2028-12-31,exit rights need review,per encounter,exact,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-116,service credits capped and under-defined,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-024,SRC-HCDN-INV-048,SRC-HCDN-CO-036,LOT-HCDN-06,,,EVAL-HCDN-024,standard commercial review
CONT-HCDN-0816,VEND-HCDN-433,Synthetic Healthcare Supplier 433,BPO services SOW,Security Identity and Compliance,Privacy,Epic support and optimization,2020-07-01,2026-12-31,renewal within 12 months,consumption,range,termination for convenience with notice,no minimum beyond SOW baseline,RATE-HCDN-117,standard service credits,fixed or negotiated escalator,standard change-control language,subcontractor approval required,US data residency,transition assistance explicit,SRC-HCDN-SLA-025,SRC-HCDN-INV-001,SRC-HCDN-CO-037,LOT-HCDN-07,PROP-HCDN-01,BAFO-HCDN-01,EVAL-HCDN-001,high exit-term sensitivity
CONT-HCDN-0817,VEND-HCDN-440,Synthetic Healthcare Supplier 440,cloud commit,Integration and Interoperability,Compliance,claims operations,2021-08-01,2027-12-31,renewal within 24 months,hybrid fixed plus variable,indexed,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-118,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-026,SRC-HCDN-INV-002,SRC-HCDN-CO-038,LOT-HCDN-08,,,EVAL-HCDN-002,standard commercial review
CONT-HCDN-0818,VEND-HCDN-447,Synthetic Healthcare Supplier 447,data platform subscription,ERP and Corporate Platforms,Provider Network,Medicare Advantage quality services,2022-09-01,2028-12-31,active multi-year,committed spend,trend-only,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-119,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-027,SRC-HCDN-INV-003,SRC-HCDN-CO-039,LOT-HCDN-09,,,EVAL-HCDN-003,standard commercial review
CONT-HCDN-0819,VEND-HCDN-454,Synthetic Healthcare Supplier 454,software subscription,Clinical and Epic AMS,Value-Based Care,risk adjustment analytics,2023-01-01,2026-12-31,extension option,outcome-linked,withheld,standard termination rights,minimum annual commitment applies,RATE-HCDN-120,standard service credits,CPI escalator above threshold,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-028,SRC-HCDN-INV-004,SRC-HCDN-CO-040,LOT-HCDN-01,PROP-HCDN-01,,EVAL-HCDN-004,standard commercial review
CONT-HCDN-0820,VEND-HCDN-461,Synthetic Healthcare Supplier 461,professional services SOW,Payer Platform Operations,Clinical Operations,prior authorization operations,2020-02-01,2027-12-31,transition assistance required,fixed fee,exact,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-121,service credits capped and under-defined,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,PHI/data residency review required,transition assistance explicit,SRC-HCDN-SLA-029,SRC-HCDN-INV-005,SRC-HCDN-CO-041,LOT-HCDN-02,,,EVAL-HCDN-005,supplier concentration
CONT-HCDN-0821,VEND-HCDN-468,Synthetic Healthcare Supplier 468,maintenance agreement,Data Analytics and AI,Revenue Cycle,revenue-cycle outsourcing,2021-03-01,2028-12-31,exit rights need review,T&M,range,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-122,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-030,SRC-HCDN-INV-006,SRC-HCDN-CO-042,LOT-HCDN-03,,,EVAL-HCDN-006,standard commercial review
CONT-HCDN-0822,VEND-HCDN-475,Synthetic Healthcare Supplier 475,telecom services,Revenue Cycle Technology,Patient Access,cloud/data platform operations,2022-04-01,2026-12-31,renewal within 12 months,unit rate,indexed,termination for convenience with notice,no minimum beyond SOW baseline,RATE-HCDN-123,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-031,SRC-HCDN-INV-007,SRC-HCDN-CO-043,LOT-HCDN-04,PROP-HCDN-01,BAFO-HCDN-01,EVAL-HCDN-007,standard commercial review
CONT-HCDN-0823,VEND-HCDN-002,Synthetic Healthcare Supplier 002,cybersecurity services,Cloud Infrastructure and Data Center,Interoperability,SQL Server/EDW managed services,2023-05-01,2027-12-31,renewal within 24 months,per member per month,trend-only,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-124,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-032,SRC-HCDN-INV-008,SRC-HCDN-CO-044,LOT-HCDN-05,,,EVAL-HCDN-008,standard commercial review
CONT-HCDN-0824,VEND-HCDN-009,Synthetic Healthcare Supplier 009,AI/document automation SOW,Workplace and Contact Center,Population Health,contact center operations,2020-06-01,2028-12-31,active multi-year,per claim,withheld,termination limited during transition,no minimum beyond SOW baseline,RATE-HCDN-125,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance explicit,SRC-HCDN-SLA-033,SRC-HCDN-INV-009,SRC-HCDN-CO-045,LOT-HCDN-06,,,EVAL-HCDN-009,high exit-term sensitivity
CONT-HCDN-0825,VEND-HCDN-016,Synthetic Healthcare Supplier 016,MSA,Security Identity and Compliance,Health Plan Operations,payment integrity,2021-07-01,2026-12-31,extension option,per encounter,exact,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-126,service credits capped and under-defined,fixed or negotiated escalator,change-control ambiguity,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-034,SRC-HCDN-INV-010,SRC-HCDN-CO-046,LOT-HCDN-07,PROP-HCDN-01,,EVAL-HCDN-010,standard commercial review
CONT-HCDN-0826,VEND-HCDN-023,Synthetic Healthcare Supplier 023,SOW,Integration and Interoperability,Medicare Advantage,identity/security operations,2022-08-01,2027-12-31,transition assistance required,consumption,range,standard termination rights,minimum annual commitment applies,RATE-HCDN-127,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-035,SRC-HCDN-INV-011,SRC-HCDN-CO-047,LOT-HCDN-08,,,EVAL-HCDN-011,standard commercial review
CONT-HCDN-0827,VEND-HCDN-030,Synthetic Healthcare Supplier 030,rate card,ERP and Corporate Platforms,Claims Operations,interoperability services,2023-09-01,2028-12-31,exit rights need review,hybrid fixed plus variable,indexed,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-128,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-036,SRC-HCDN-INV-012,SRC-HCDN-CO-048,LOT-HCDN-09,,,EVAL-HCDN-012,standard commercial review
CONT-HCDN-0828,VEND-HCDN-037,Synthetic Healthcare Supplier 037,Epic support agreement,Clinical and Epic AMS,Utilization Management,Epic support and optimization,2020-01-01,2026-12-31,renewal within 12 months,committed spend,trend-only,termination for convenience with notice,no minimum beyond SOW baseline,RATE-HCDN-129,standard service credits,CPI escalator above threshold,standard change-control language,subcontractor approval required,US data residency,transition assistance explicit,SRC-HCDN-SLA-001,SRC-HCDN-INV-013,SRC-HCDN-CO-049,LOT-HCDN-01,PROP-HCDN-01,BAFO-HCDN-01,EVAL-HCDN-013,standard commercial review
CONT-HCDN-0829,VEND-HCDN-044,Synthetic Healthcare Supplier 044,claims admin agreement,Payer Platform Operations,Member Services,claims operations,2021-02-01,2027-12-31,renewal within 24 months,outcome-linked,withheld,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-130,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-002,SRC-HCDN-INV-014,SRC-HCDN-CO-050,LOT-HCDN-02,,,EVAL-HCDN-014,standard commercial review
CONT-HCDN-0830,VEND-HCDN-051,Synthetic Healthcare Supplier 051,PBM services SOW,Data Analytics and AI,Quality and Stars,Medicare Advantage quality services,2022-03-01,2028-12-31,active multi-year,fixed fee,exact,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-131,service credits capped and under-defined,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,PHI/data residency review required,transition assistance to confirm,SRC-HCDN-SLA-003,SRC-HCDN-INV-015,SRC-HCDN-CO-051,LOT-HCDN-03,,,EVAL-HCDN-015,supplier concentration
CONT-HCDN-0831,VEND-HCDN-058,Synthetic Healthcare Supplier 058,BPO services SOW,Revenue Cycle Technology,Risk Adjustment,risk adjustment analytics,2023-04-01,2026-12-31,extension option,T&M,range,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-132,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-004,SRC-HCDN-INV-016,SRC-HCDN-CO-052,LOT-HCDN-04,PROP-HCDN-01,,EVAL-HCDN-016,standard commercial review
CONT-HCDN-0832,VEND-HCDN-065,Synthetic Healthcare Supplier 065,cloud commit,Cloud Infrastructure and Data Center,Care Management,prior authorization operations,2020-05-01,2027-12-31,transition assistance required,unit rate,indexed,termination limited during transition,no minimum beyond SOW baseline,RATE-HCDN-133,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance explicit,SRC-HCDN-SLA-005,SRC-HCDN-INV-017,SRC-HCDN-CO-001,LOT-HCDN-05,,,EVAL-HCDN-017,high exit-term sensitivity
CONT-HCDN-0833,VEND-HCDN-072,Synthetic Healthcare Supplier 072,data platform subscription,Workplace and Contact Center,Finance,revenue-cycle outsourcing,2021-06-01,2028-12-31,exit rights need review,per member per month,trend-only,standard termination rights,minimum annual commitment applies,RATE-HCDN-134,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-006,SRC-HCDN-INV-018,SRC-HCDN-CO-002,LOT-HCDN-06,,,EVAL-HCDN-018,standard commercial review
CONT-HCDN-0834,VEND-HCDN-079,Synthetic Healthcare Supplier 079,software subscription,Security Identity and Compliance,Coding,cloud/data platform operations,2022-07-01,2026-12-31,renewal within 12 months,per claim,withheld,termination for convenience with notice,no minimum beyond SOW baseline,RATE-HCDN-135,standard service credits,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-007,SRC-HCDN-INV-019,SRC-HCDN-CO-003,LOT-HCDN-07,PROP-HCDN-01,BAFO-HCDN-01,EVAL-HCDN-019,standard commercial review
CONT-HCDN-0835,VEND-HCDN-086,Synthetic Healthcare Supplier 086,professional services SOW,Integration and Interoperability,Payer Contracting,SQL Server/EDW managed services,2023-08-01,2027-12-31,renewal within 24 months,per encounter,exact,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-136,service credits capped and under-defined,fixed or negotiated escalator,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-008,SRC-HCDN-INV-020,SRC-HCDN-CO-004,LOT-HCDN-08,,,EVAL-HCDN-020,standard commercial review
CONT-HCDN-0836,VEND-HCDN-093,Synthetic Healthcare Supplier 093,maintenance agreement,ERP and Corporate Platforms,Digital Front Door,contact center operations,2020-09-01,2028-12-31,active multi-year,consumption,range,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-137,standard service credits,fixed or negotiated escalator,change-control ambiguity,subcontracting permitted with controls,US data residency,transition assistance explicit,SRC-HCDN-SLA-009,SRC-HCDN-INV-021,SRC-HCDN-CO-005,LOT-HCDN-09,,,EVAL-HCDN-021,standard commercial review
CONT-HCDN-0837,VEND-HCDN-100,Synthetic Healthcare Supplier 100,telecom services,Clinical and Epic AMS,Contact Center,payment integrity,2021-01-01,2026-12-31,extension option,hybrid fixed plus variable,indexed,standard termination rights,no minimum beyond SOW baseline,RATE-HCDN-138,standard service credits,CPI escalator above threshold,standard change-control language,subcontracting permitted with controls,US data residency,transition assistance to confirm,SRC-HCDN-SLA-010,SRC-HCDN-INV-022,SRC-HCDN-CO-006,LOT-HCDN-01,PROP-HCDN-01,,EVAL-HCDN-022,standard commercial review
