data_product_id,data_product_name,domain,platform_pattern,business_function,logical_footprint,ingestion_pattern,lineage_status,ai_or_bi_use,vendor_id
DATA-HCDN-01306,QUALITY_STARS product 01306,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,HR,2.0 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-347
DATA-HCDN-01307,RAF_RISK_ADJUSTMENT product 01307,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Supply Chain,2.0 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-348
DATA-HCDN-01308,CLAIMS_MEMBER product 01308,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Privacy,2.1 TB/PB logical footprint family,manual spreadsheet upload,lineage incomplete,BI / operational analytics,VEND-HCDN-349
DATA-HCDN-01309,REVENUE_CYCLE product 01309,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Compliance,2.1 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-350
DATA-HCDN-01310,PATIENT_ACCESS product 01310,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Provider Network,2.1 TB/PB logical footprint family,X12/claims feed,conflicting KPI definition,BI / operational analytics,VEND-HCDN-351
DATA-HCDN-01311,PHARMACY_PBM product 01311,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Value-Based Care,2.2 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-352
DATA-HCDN-01312,FINANCE_ACTUARIAL product 01312,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Clinical Operations,2.2 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-353
DATA-HCDN-01313,CLOUD_AI_USE_CASES product 01313,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Revenue Cycle,2.3 TB/PB logical footprint family,Epic extract,lineage candidate,AI governance candidate,VEND-HCDN-354
DATA-HCDN-01314,CLINICAL_EVENTS product 01314,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Patient Access,2.3 TB/PB logical footprint family,cloud pipeline,lineage incomplete,BI / operational analytics,VEND-HCDN-355
DATA-HCDN-01315,QUALITY_STARS product 01315,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Interoperability,2.3 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-356
DATA-HCDN-01316,RAF_RISK_ADJUSTMENT product 01316,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Population Health,2.4 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-357
DATA-HCDN-01317,CLAIMS_MEMBER product 01317,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Health Plan Operations,2.4 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-358
DATA-HCDN-01318,REVENUE_CYCLE product 01318,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Medicare Advantage,2.5 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-359
DATA-HCDN-01319,PATIENT_ACCESS product 01319,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Claims Operations,2.5 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-360
DATA-HCDN-01320,PHARMACY_PBM product 01320,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Utilization Management,2.5 TB/PB logical footprint family,Epic extract,lineage incomplete,BI / operational analytics,VEND-HCDN-361
DATA-HCDN-01321,FINANCE_ACTUARIAL product 01321,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Member Services,2.6 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-362
DATA-HCDN-01322,CLOUD_AI_USE_CASES product 01322,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Quality and Stars,2.6 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,AI governance candidate,VEND-HCDN-363
DATA-HCDN-01323,CLINICAL_EVENTS product 01323,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Risk Adjustment,2.7 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-364
DATA-HCDN-01324,QUALITY_STARS product 01324,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Care Management,2.7 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-365
DATA-HCDN-01325,RAF_RISK_ADJUSTMENT product 01325,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Finance,2.7 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-366
DATA-HCDN-01326,CLAIMS_MEMBER product 01326,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Coding,2.8 TB/PB logical footprint family,SFTP flat file,lineage incomplete,BI / operational analytics,VEND-HCDN-367
DATA-HCDN-01327,REVENUE_CYCLE product 01327,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Payer Contracting,2.8 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-368
DATA-HCDN-01328,PATIENT_ACCESS product 01328,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Digital Front Door,2.9 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-369
DATA-HCDN-01329,PHARMACY_PBM product 01329,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Contact Center,2.9 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-370
DATA-HCDN-01330,FINANCE_ACTUARIAL product 01330,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Ambulatory Care,2.9 TB/PB logical footprint family,HL7/FHIR feed,conflicting KPI definition,BI / operational analytics,VEND-HCDN-371
DATA-HCDN-01331,CLOUD_AI_USE_CASES product 01331,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Emergency Department,3.0 TB/PB logical footprint family,X12/claims feed,lineage candidate,AI governance candidate,VEND-HCDN-372
DATA-HCDN-01332,CLINICAL_EVENTS product 01332,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Inpatient,3.0 TB/PB logical footprint family,SSIS batch,lineage incomplete,BI / operational analytics,VEND-HCDN-373
DATA-HCDN-01333,QUALITY_STARS product 01333,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Surgery,3.1 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-374
DATA-HCDN-01334,RAF_RISK_ADJUSTMENT product 01334,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Imaging,3.1 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-375
DATA-HCDN-01335,CLAIMS_MEMBER product 01335,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Lab,3.1 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-376
DATA-HCDN-01336,REVENUE_CYCLE product 01336,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Pharmacy,3.2 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-377
DATA-HCDN-01337,PATIENT_ACCESS product 01337,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Oncology,3.2 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-378
DATA-HCDN-01338,PHARMACY_PBM product 01338,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Cardiology,3.3 TB/PB logical footprint family,X12/claims feed,lineage incomplete,BI / operational analytics,VEND-HCDN-379
DATA-HCDN-01339,FINANCE_ACTUARIAL product 01339,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Data and Analytics,3.3 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-380
DATA-HCDN-01340,CLOUD_AI_USE_CASES product 01340,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Clinical Analytics,3.3 TB/PB logical footprint family,SFTP flat file,conflicting KPI definition,AI governance candidate,VEND-HCDN-381
DATA-HCDN-01341,CLINICAL_EVENTS product 01341,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Actuarial,3.4 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-382
DATA-HCDN-01342,QUALITY_STARS product 01342,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Departmental Reporting,3.4 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-383
DATA-HCDN-01343,RAF_RISK_ADJUSTMENT product 01343,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,AI Transformation,3.5 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-384
DATA-HCDN-01344,CLAIMS_MEMBER product 01344,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Technology,3.5 TB/PB logical footprint family,HL7/FHIR feed,lineage incomplete,BI / operational analytics,VEND-HCDN-385
DATA-HCDN-01345,REVENUE_CYCLE product 01345,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Security,3.5 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-386
DATA-HCDN-01346,PATIENT_ACCESS product 01346,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Procurement,3.6 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-387
DATA-HCDN-01347,PHARMACY_PBM product 01347,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,HR,3.6 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-388
DATA-HCDN-01348,FINANCE_ACTUARIAL product 01348,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Supply Chain,3.7 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-389
DATA-HCDN-01349,CLOUD_AI_USE_CASES product 01349,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Privacy,3.7 TB/PB logical footprint family,cloud pipeline,lineage candidate,AI governance candidate,VEND-HCDN-390
DATA-HCDN-01350,CLINICAL_EVENTS product 01350,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Compliance,0.1 TB/PB logical footprint family,manual spreadsheet upload,lineage incomplete,BI / operational analytics,VEND-HCDN-391
DATA-HCDN-01351,QUALITY_STARS product 01351,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Provider Network,0.2 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-392
DATA-HCDN-01352,RAF_RISK_ADJUSTMENT product 01352,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Value-Based Care,0.2 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-393
DATA-HCDN-01353,CLAIMS_MEMBER product 01353,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Clinical Operations,0.3 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-394
DATA-HCDN-01354,REVENUE_CYCLE product 01354,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Revenue Cycle,0.3 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-395
DATA-HCDN-01355,PATIENT_ACCESS product 01355,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Patient Access,0.3 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-396
DATA-HCDN-01356,PHARMACY_PBM product 01356,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Interoperability,0.4 TB/PB logical footprint family,cloud pipeline,lineage incomplete,BI / operational analytics,VEND-HCDN-397
DATA-HCDN-01357,FINANCE_ACTUARIAL product 01357,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Population Health,0.4 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-398
DATA-HCDN-01358,CLOUD_AI_USE_CASES product 01358,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Health Plan Operations,0.5 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,AI governance candidate,VEND-HCDN-399
DATA-HCDN-01359,CLINICAL_EVENTS product 01359,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Medicare Advantage,0.5 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-400
DATA-HCDN-01360,QUALITY_STARS product 01360,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Claims Operations,0.5 TB/PB logical footprint family,SSIS batch,conflicting KPI definition,BI / operational analytics,VEND-HCDN-401
DATA-HCDN-01361,RAF_RISK_ADJUSTMENT product 01361,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Utilization Management,0.6 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-402
DATA-HCDN-01362,CLAIMS_MEMBER product 01362,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Member Services,0.6 TB/PB logical footprint family,Epic extract,lineage incomplete,BI / operational analytics,VEND-HCDN-403
DATA-HCDN-01363,REVENUE_CYCLE product 01363,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Quality and Stars,0.7 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-404
DATA-HCDN-01364,PATIENT_ACCESS product 01364,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Risk Adjustment,0.7 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-405
DATA-HCDN-01365,PHARMACY_PBM product 01365,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Care Management,0.7 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-406
