tenant_key,evidence_id,interview_group,relationship_status,confidence,relationship_id,relationship_type,source_entity,target_entity,relationship_evidence
meridian-health,MER-SA07-INT-EVID-0204,HR / Workforce / Change Management,candidate_until_validated,high,MER-SA07-REL-0204-SYSTEM-DATA,system_to_data_asset,SQL Server reporting marts,close process,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
meridian-health,MER-SA07-INT-EVID-0204,HR / Workforce / Change Management,candidate_until_validated,high,MER-SA07-REL-0204-USECASE-EVIDENCE,use_case_to_evidence_needed,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,Automated close and reporting phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0204,HR / Workforce / Change Management,candidate_until_validated,high,MER-SA07-REL-0204-METRIC-OWNER,metric_to_owner,baseline_required,HR,What evidence would make the next decision safer?
meridian-health,MER-SA07-INT-EVID-0204,HR / Workforce / Change Management,candidate_until_validated,high,MER-SA07-REL-0204-RISK-CONTROL,risk_to_control,Metric governance not formalized,control evidence needed,Metric governance not formalized
meridian-health,MER-SA07-INT-EVID-0204,HR / Workforce / Change Management,candidate_until_validated,high,MER-SA07-REL-0204-INITIATIVE-SPONSOR,initiative_to_sponsor,Automated close and reporting,HR,"HR / Workforce / Change Management says Automated close and reporting is promising, but evidence is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0205,Program / Transformation Office,candidate_until_validated,medium,MER-SA07-REL-0205-FUNCTION-SYSTEM,function_to_system,Program / Transformation Office,Epic Caboodle,"Program / Transformation Office says Provider quality and performance is promising, but strategy is not decision-grade until Epic Caboodle evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0205,Program / Transformation Office,candidate_until_validated,medium,MER-SA07-REL-0205-SYSTEM-DATA,system_to_data_asset,Epic Caboodle,HEDIS,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
meridian-health,MER-SA07-INT-EVID-0205,Program / Transformation Office,candidate_until_validated,medium,MER-SA07-REL-0205-USECASE-EVIDENCE,use_case_to_evidence_needed,Provider quality and performance,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,Provider quality and performance phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0205,Program / Transformation Office,candidate_until_validated,medium,MER-SA07-REL-0205-METRIC-OWNER,metric_to_owner,baseline_required,Program,What are the top strategic priorities this year?
meridian-health,MER-SA07-INT-EVID-0205,Program / Transformation Office,candidate_until_validated,medium,MER-SA07-REL-0205-RISK-CONTROL,risk_to_control,Measure logic fragmented across BI tools,control evidence needed,Measure logic fragmented across BI tools
meridian-health,MER-SA07-INT-EVID-0205,Program / Transformation Office,candidate_until_validated,medium,MER-SA07-REL-0205-INITIATIVE-SPONSOR,initiative_to_sponsor,Provider quality and performance,Program,"Program / Transformation Office says Provider quality and performance is promising, but strategy is not decision-grade until Epic Caboodle evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0206,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0206-FUNCTION-SYSTEM,function_to_system,Program / Transformation Office,Provider contract repository,"Program / Transformation Office says End-to-end cost transparency is promising, but operating model is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0206,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0206-SYSTEM-DATA,system_to_data_asset,Provider contract repository,capitation,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
meridian-health,MER-SA07-INT-EVID-0206,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0206-USECASE-EVIDENCE,use_case_to_evidence_needed,End-to-end cost transparency,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,End-to-end cost transparency phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0206,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0206-METRIC-OWNER,metric_to_owner,baseline_required,Program,Where does the current operating model slow decisions?
meridian-health,MER-SA07-INT-EVID-0206,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0206-RISK-CONTROL,risk_to_control,Claims and GL calendar alignment not proven,control evidence needed,Claims and GL calendar alignment not proven
meridian-health,MER-SA07-INT-EVID-0206,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0206-INITIATIVE-SPONSOR,initiative_to_sponsor,End-to-end cost transparency,Program,"Program / Transformation Office says End-to-end cost transparency is promising, but operating model is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0207,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0207-FUNCTION-SYSTEM,function_to_system,Program / Transformation Office,SQL Server reporting marts,"Program / Transformation Office says Payment integrity and leakage reduction is promising, but vendor is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0207,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0207-SYSTEM-DATA,system_to_data_asset,SQL Server reporting marts,billing patterns,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
meridian-health,MER-SA07-INT-EVID-0207,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0207-USECASE-EVIDENCE,use_case_to_evidence_needed,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,Payment integrity and leakage reduction phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0207,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0207-METRIC-OWNER,metric_to_owner,baseline_required,Program,Which vendor or contract issue creates the most friction?
meridian-health,MER-SA07-INT-EVID-0207,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0207-RISK-CONTROL,risk_to_control,Investigation workflow evidence not loaded,control evidence needed,Investigation workflow evidence not loaded
meridian-health,MER-SA07-INT-EVID-0207,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0207-INITIATIVE-SPONSOR,initiative_to_sponsor,Payment integrity and leakage reduction,Program,"Program / Transformation Office says Payment integrity and leakage reduction is promising, but vendor is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0208,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0208-FUNCTION-SYSTEM,function_to_system,Program / Transformation Office,SQL Server reporting marts,"Program / Transformation Office says Automated close and reporting is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0208,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0208-SYSTEM-DATA,system_to_data_asset,SQL Server reporting marts,metric definitions,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
meridian-health,MER-SA07-INT-EVID-0208,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0208-USECASE-EVIDENCE,use_case_to_evidence_needed,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,Automated close and reporting phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0208,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0208-METRIC-OWNER,metric_to_owner,baseline_required,Program,Which application or platform constraint matters most?
meridian-health,MER-SA07-INT-EVID-0208,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0208-RISK-CONTROL,risk_to_control,Metric governance not formalized,control evidence needed,Metric governance not formalized
meridian-health,MER-SA07-INT-EVID-0208,Program / Transformation Office,candidate_until_validated,high,MER-SA07-REL-0208-INITIATIVE-SPONSOR,initiative_to_sponsor,Automated close and reporting,Program,"Program / Transformation Office says Automated close and reporting is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0209,Program / Transformation Office,candidate_until_validated,medium,MER-SA07-REL-0209-FUNCTION-SYSTEM,function_to_system,Program / Transformation Office,Databricks on AWS,"Program / Transformation Office says Unified clinical + claims lakehouse is promising, but data is not decision-grade until Databricks on AWS evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
