tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-2,Client servicing data product,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-DATA-001,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,56,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0291,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,292,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0291,BlackRock Aladdin Advisory Workstation 3,Integration & API Platform,BlackRock Aladdin Advisory Workstation 3,BlackRock Aladdin Advisory Workstation 3,Collibra ML Serving 2,1.28,no_replay
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0292,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,293,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0292,Thought Machine Loan Servicing 3,Integration & API Platform,Thought Machine Loan Servicing 3,Thought Machine Loan Servicing 3,Kyriba Liquidity Monitor 3,1.79,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0293,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,294,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0293,Thought Machine Account Master 4,Integration & API Platform,Thought Machine Account Master 4,Thought Machine Account Master 4,Numerix Limits Manager 2,1.21,manual_repair
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0294,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,295,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0294,Envestnet Advisory Workstation 2,Integration & API Platform,Envestnet Advisory Workstation 2,Envestnet Advisory Workstation 2,Thought Machine Loan Servicing 2,0.68,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0295,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,296,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0295,FIS Statements 2,Integration & API Platform,FIS Statements 2,FIS Statements 2,Alkami Mobile Banking 2,1.06,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0296,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,297,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0296,Moody's Stress Test Platform 3,Integration & API Platform,Moody's Stress Test Platform 3,Moody's Stress Test Platform 3,Splunk Service Management 2,1.73,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0297,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,298,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0297,Salesforce Customer 360 3,Integration & API Platform,Salesforce Customer 360 3,Salesforce Customer 360 3,FedNow ISO 20022 Hub 3,0.75,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0298,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,299,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0298,SAS Transaction Monitoring 2,Integration & API Platform,SAS Transaction Monitoring 2,SAS Transaction Monitoring 2,SAS Stress Test Platform,0.35,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0299,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,300,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0299,Murex Market Risk VaR 3,Integration & API Platform,Murex Market Risk VaR 3,Murex Market Risk VaR 3,Volante Wire Platform 3,0.49,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0300,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,301,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0300,Collibra Data Quality 2,Integration & API Platform,Collibra Data Quality 2,Collibra Data Quality 2,Mastercard Rewards Engine 3,0.62,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0301,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,302,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0301,Kyriba Funding Desk,Integration & API Platform,Kyriba Funding Desk,Kyriba Funding Desk,nCino Consumer LOS,0.76,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0302,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,303,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0302,Numerix Limits Manager 2,Integration & API Platform,Numerix Limits Manager 2,Numerix Limits Manager 2,The Clearing House RTP/FedNow Gateway 3,1.46,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0303,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,304,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0303,SAS Stress Test Platform,Integration & API Platform,SAS Stress Test Platform,SAS Stress Test Platform,dbt Labs Lakehouse Ingest,1.67,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0304,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,305,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0304,Pega Onboarding Portal 2,Integration & API Platform,Pega Onboarding Portal 2,Pega Onboarding Portal 2,Feedzai Fraud Scoring 3,1.75,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0305,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,306,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0305,ServiceNow CMDB,Integration & API Platform,ServiceNow CMDB,ServiceNow CMDB,Kyriba Liquidity Monitor 2,1.30,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0306,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,307,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0306,Temenos Interest Engine 3,Integration & API Platform,Temenos Interest Engine 3,Temenos Interest Engine 3,Blend Commercial Origination 3,1.59,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0307,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,308,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0307,FedNow Zelle Connector 2,Integration & API Platform,FedNow Zelle Connector 2,FedNow Zelle Connector 2,Thought Machine Account Master 2,1.68,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0308,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,309,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0308,Volante Bill Pay 2,Integration & API Platform,Volante Bill Pay 2,Volante Bill Pay 2,Fiserv Statements 4,0.37,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0309,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,310,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0309,FIS GL Posting Engine,Integration & API Platform,FIS GL Posting Engine,FIS GL Posting Engine,Blend Spreading Engine 3,1.05,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0310,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,311,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0310,ACI Worldwide ISO 20022 Hub,Integration & API Platform,ACI Worldwide ISO 20022 Hub,ACI Worldwide ISO 20022 Hub,SAS Sanctions Screening,0.08,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0311,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,312,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0311,Q2 Digital Onboarding 2,Integration & API Platform,Q2 Digital Onboarding 2,Q2 Digital Onboarding 2,Blend Spreading Engine 3,0.93,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0312,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,313,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0312,Blend Decisioning 2,Integration & API Platform,Blend Decisioning 2,Blend Decisioning 2,Temenos Branch Teller 2,0.42,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0313,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,314,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0313,ACI Worldwide SWIFT Gateway 2,Integration & API Platform,ACI Worldwide SWIFT Gateway 2,ACI Worldwide SWIFT Gateway 2,Microsoft Dynamics Customer 360,1.59,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0314,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,315,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0314,Envestnet Performance Reporting 2,Integration & API Platform,Envestnet Performance Reporting 2,Envestnet Performance Reporting 2,SAS Credit Risk Engine,1.76,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0315,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,316,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0315,TSYS Card Issuance 4,Integration & API Platform,TSYS Card Issuance 4,TSYS Card Issuance 4,Collibra Feature Store 2,0.04,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0316,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,317,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0316,nCino Covenant Tracker,Integration & API Platform,nCino Covenant Tracker,nCino Covenant Tracker,Thought Machine Loan Servicing,1.08,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0317,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,318,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0317,Volante Bill Pay,Integration & API Platform,Volante Bill Pay,Volante Bill Pay,Murex ALM Engine,0.21,none_reported
