path,symbol_or_term,occurrence_type,module,current_usage,runtime_used_yes_no,user_facing_yes_no,generated_content_yes_no,replacement_path,recommended_action,risk_level,notes
datasets/context-artifacts/approved/apex-retail/home-knowledge/approved-home-knowledge-design-contract-pack.json,synthetic demo,data-or-generated-artifact,tenant-data,dataset-artifact,no,no,yes,neutral current architecture language,archive,low,2 occurrence(s); review before archive/delete
src/components/admin/context-layer/__tests__/CsvUploadConnector.test.tsx,record ID,test-fixture,platform,test,no,yes,no,source evidence citation or client-safe row label,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/admin/context-layer/CsvUploadConnector.tsx,record ID,runtime-code,platform,runtime-source,yes,yes,no,source evidence citation or client-safe row label,rename,high,1 occurrence(s); review before archive/delete
src/components/admin/NotificationsPreferencesPage.tsx,substrate,runtime-code,platform,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/admin/PostureGrid.tsx,substrate,runtime-code,platform,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,10 occurrence(s); review before archive/delete
src/components/admin/setup/SegmentDetailPage.tsx,substrate,runtime-code,platform,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,3 occurrence(s); review before archive/delete
src/components/admin/skeletons.tsx,substrate,runtime-code,platform,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,2 occurrence(s); review before archive/delete
src/components/admin/StewardSetupControlCenter.tsx,projection,runtime-code,platform,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/admin/tower/__tests__/PortfolioSequenceView.test.tsx,substrate,test-fixture,tower,test,no,yes,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); review before archive/delete
src/components/admin/tower/PortfolioSequenceView.tsx,substrate,runtime-code,tower,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,2 occurrence(s); review before archive/delete
src/components/admin/TrustStrip.tsx,substrate,runtime-code,platform,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,17 occurrence(s); review before archive/delete
src/components/agent-answer/__tests__/AgentAnswerRenderer.test.tsx,substrate,test-fixture,platform,test,no,yes,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/__tests__/HomeOverviewV2.dom-order.test.tsx,substrate,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,8 occurrence(s); review before archive/delete
src/components/home/__tests__/HomeOverviewV2.empty-state.test.tsx,substrate,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,8 occurrence(s); review before archive/delete
src/components/home/__tests__/HomeSurface.test.tsx,synthetic demo,test-fixture,home-knowledge,test,no,yes,no,neutral current architecture language,keep_internal,low,3 occurrence(s); review before archive/delete
src/components/home/__tests__/HomeSurface.test.tsx,V4,test-fixture,home-knowledge,test,no,yes,no,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/__tests__/HomeSurface.test.tsx,V6,test-fixture,home-knowledge,test,no,yes,no,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/decision/DecisionHomeView.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/home/decision/FunctionVitalsStrip.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/home/enterprise-landscape-v2/homeEnterpriseLandscapeV2Model.ts,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/home/HomeEnterpriseBriefApp.tsx,V4,runtime-code,home-knowledge,runtime-source,yes,yes,no,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,rename,high,3 occurrence(s); review before archive/delete
src/components/home/HomeOverviewV2.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,12 occurrence(s); review before archive/delete
src/components/home/HomeSurface.tsx,buildTenantTabStories,runtime-code,home-knowledge,runtime-source,yes,yes,no,approved Claude-derived advisory/story blocks,rename,high,2 occurrence(s); review before archive/delete
src/components/home/HomeSurface.tsx,storyForArea,runtime-code,home-knowledge,runtime-source,yes,yes,no,approved Claude-derived advisory/story blocks,rename,high,2 occurrence(s); review before archive/delete
src/components/home/HomeSurface.tsx,synthetic demo,runtime-code,home-knowledge,runtime-source,yes,yes,no,neutral current architecture language,rename,high,2 occurrence(s); review before archive/delete
src/components/home/HomeSurface.tsx,V6,runtime-code,home-knowledge,runtime-source,yes,yes,no,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,rename,high,1 occurrence(s); review before archive/delete
src/components/home/know/__tests__/HomeKnowAnswerRenderer.test.tsx,dossier,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/learn/CaseStudySection.tsx,projection,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/home/learn/FirstMoveSection.tsx,projection,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/home/learn/GlossarySection.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,4 occurrence(s); review before archive/delete
src/components/home/learn/intelligence/Ch01OwnedBrandChapter.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/home/learn/intelligence/Ch02DemandForecastChapter.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,5 occurrence(s); review before archive/delete
src/components/home/learn/intelligence/Ch03SupplyChainChapter.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,3 occurrence(s); review before archive/delete
src/components/home/learn/intelligence/Ch04WhatToWatchChapter.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,6 occurrence(s); review before archive/delete
src/components/home/learn/IntelligenceSection.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,6 occurrence(s); review before archive/delete
src/components/home/learn/MovesOverviewSection.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,3 occurrence(s); review before archive/delete
src/components/home/learn/MovesReferenceCard.tsx,projection,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,2 occurrence(s); review before archive/delete
src/components/home/learn/PhaseSection.tsx,projection,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,1 occurrence(s); review before archive/delete
src/components/home/learn/PhaseSection.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,9 occurrence(s); review before archive/delete
src/components/home/learn/SetupSection.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,9 occurrence(s); review before archive/delete
src/components/home/learn/TowerSection.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,2 occurrence(s); review before archive/delete
src/components/home/learn/WelcomeSection.tsx,substrate,runtime-code,home-knowledge,runtime-source,yes,yes,no,module context pack or active context projection,rename,high,6 occurrence(s); review before archive/delete
src/components/home/preview/BrowseTheData.tsx,V4,runtime-code,home-knowledge,runtime-source,yes,yes,no,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,rename,high,83 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/family-column-sweep.test.ts,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,2 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/kpi-brief.test.ts,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/operating-model.test.ts,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/page-tables.test.ts,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,3 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/record-not-served.test.tsx,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/record-search-coverage.test.tsx,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/relationship-edges.test.tsx,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/renewal-timeline.test.tsx,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,1 occurrence(s); review before archive/delete
src/components/home/v4/__tests__/served-record-surface.test.tsx,projection,test-fixture,home-knowledge,test,no,yes,no,module context pack or active context projection,keep_internal,low,4 occurrence(s); review before archive/delete
