tenant_key,service_tower,service_name,scope_description,in_scope_functions,in_scope_systems,current_provider,service_volume,sla_or_kpi,run_cost_usd,target_state_option,source_file,source_date,confidence,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,vendor_id,service,owning_function,linked_systems,contract_risk,pricing_basis,annual_contract_value_usd,run_spend_usd,change_order_spend_usd,invoice_amount_ytd_usd,service_credit_ytd_usd,vendor_name,contract_id,fiscal_year,linked_budget_record_ids,linked_sa02_records,ai_spend_flag,tower_usage,caveat,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,evidence_type,evidence_location,evidence_owner
meridian-health,,Procurement / Vendor Management: Call center optimization,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0189,MER-HS,Procurement / Vendor Management: Call center optimization,"Procurement / Vendor Management says Call center optimization is promising, but metrics is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0189,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Provider quality and performance,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0190,MER-HS,Procurement / Vendor Management: Provider quality and performance,"Procurement / Vendor Management says Provider quality and performance is promising, but value is not decision-grade until Provider contract repository evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0190,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: End-to-end cost transparency,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0191,MER-HS,Procurement / Vendor Management: End-to-end cost transparency,"Procurement / Vendor Management says End-to-end cost transparency is promising, but sourcing is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0191,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Payment integrity and leakage reduction,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0192,MER-HS,Procurement / Vendor Management: Payment integrity and leakage reduction,"Procurement / Vendor Management says Payment integrity and leakage reduction is promising, but evidence is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0192,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,HR / Workforce / Change Management: Call center optimization,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0193,MER-HS,HR / Workforce / Change Management: Call center optimization,"HR / Workforce / Change Management says Call center optimization is promising, but strategy is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0193,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,HR / Workforce / Change Management: Provider quality and performance,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0194,MER-HS,HR / Workforce / Change Management: Provider quality and performance,"HR / Workforce / Change Management says Provider quality and performance is promising, but operating model is not decision-grade until Epic Clarity evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0194,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,HR / Workforce / Change Management: End-to-end cost transparency,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0195,MER-HS,HR / Workforce / Change Management: End-to-end cost transparency,"HR / Workforce / Change Management says End-to-end cost transparency is promising, but vendor is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0195,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,HR / Workforce / Change Management: Payment integrity and leakage reduction,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0196,MER-HS,HR / Workforce / Change Management: Payment integrity and leakage reduction,"HR / Workforce / Change Management says Payment integrity and leakage reduction is promising, but platform is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0196,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,HR / Workforce / Change Management: Automated close and reporting,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0197,MER-HS,HR / Workforce / Change Management: Automated close and reporting,"HR / Workforce / Change Management says Automated close and reporting is promising, but data is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0197,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,HR / Workforce / Change Management: Unified clinical + claims lakehouse,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0198,MER-HS,HR / Workforce / Change Management: Unified clinical + claims lakehouse,"HR / Workforce / Change Management says Unified clinical + claims lakehouse is promising, but modernization is not decision-grade until Epic Clarity evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0198,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,HR / Workforce / Change Management: Governed data foundation for AI / LLM automation,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0199,MER-HS,HR / Workforce / Change Management: Governed data foundation for AI / LLM automation,"HR / Workforce / Change Management says Governed data foundation for AI / LLM automation is promising, but AI readiness is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0199,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,HR / Workforce / Change Management: Call center optimization,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0200,MER-HS,HR / Workforce / Change Management: Call center optimization,"HR / Workforce / Change Management says Call center optimization is promising, but risk is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0200,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
