application_id,application_name,domain,primary_business_owner,technical_owner_team,platform_type,hosting_model,environment,criticality,annual_run_cost_usd,users_or_entities_supported,integration_count,data_classification,modernization_state,evidence_id,legacy_platform_category,legacy_vendor,source_file,source_row,value_source
APP-00813,Finance-Jeppesen-Service-0813,ERP,,ERP,,SaaS,,Critical,20070000,,53,pci_pii_confidential,Current,,Data Platform,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,814,tenant_file
APP-00814,Ancillary-Sabre AirVision-Platform-0814,Network,,Network,,Private Cloud,,High,7480000,,163,internal,Unsupported,,Custom,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,815,tenant_file
APP-00815,Legal-Sabre AirVision-Platform-0815,ERP,,ERP,,Data Center,,Medium,19510000,,19,internal,EOL Approaching,,Legacy Mainframe,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,816,tenant_file
APP-00816,Inventory-Teradata-Service-0816,EUC,,EUC,,Private Cloud,,High,8850000,,122,internal,Current,,Middleware,Teradata,family-2-technology-estate/F05_applications-systems.csv,817,tenant_file
APP-00817,Line-IBM-Suite-0817,Security,,Security,,Private Cloud,,High,5440000,,70,internal,Unsupported,,Custom,IBM,family-2-technology-estate/F05_applications-systems.csv,818,tenant_file
APP-00818,Ground-Workday-Platform-0818,ERP,,ERP,,Private Cloud,,Low,18280000,,161,internal,Unsupported,,Middleware,Workday,family-2-technology-estate/F05_applications-systems.csv,819,tenant_file
APP-00819,Data-Sabre AirVision-Hub-0819,Security,,Security,,SaaS,,Critical,9500000,,216,pci_pii_confidential,Current,,COTS,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,820,tenant_file
APP-00820,Metadata-IBM-Engine-0820,EUC,,EUC,,Private Cloud,,Critical,3560000,,116,pci_pii_confidential,Unsupported,,Data Platform,IBM,family-2-technology-estate/F05_applications-systems.csv,821,tenant_file
APP-00821,Flight-IBM-Engine-0821,Data & Analytics,,Data & Analytics,,Azure,,High,12670000,,124,internal,Roadmap Pending,,Microservice,IBM,family-2-technology-estate/F05_applications-systems.csv,822,tenant_file
APP-00822,Procurement-Hexaware-Engine-0822,Cloud,,Cloud,,Azure,,Medium,310000,,135,internal,N-1,,Middleware,Hexaware,family-2-technology-estate/F05_applications-systems.csv,823,tenant_file
APP-00823,Reliability-AIMS-Manager-0823,Cloud,,Cloud,,Azure,,High,8359999,,185,internal,Current,,Custom,AIMS,family-2-technology-estate/F05_applications-systems.csv,824,tenant_file
APP-00824,Ancillary-Databricks-Manager-0824,Integration,,Integration,,Azure,,Medium,12860000,,16,internal,Unsupported,,COTS,Databricks,family-2-technology-estate/F05_applications-systems.csv,825,tenant_file
APP-00825,Ground-Databricks-Hub-0825,Mainframe,,Mainframe,,AWS,,Low,12690000,,96,internal,EOL Approaching,,Middleware,Databricks,family-2-technology-estate/F05_applications-systems.csv,826,tenant_file
APP-00826,Business-Sabre-Service-0826,Integration,,Integration,,Private Cloud,,Low,20950000,,63,internal,Unsupported,,Middleware,Sabre,family-2-technology-estate/F05_applications-systems.csv,827,tenant_file
APP-00827,Crew-SAP-Service-0827,Digital,,Digital,,Private Cloud,,High,2560000,,214,internal,Unsupported,,Middleware,SAP,family-2-technology-estate/F05_applications-systems.csv,828,tenant_file
APP-00828,Mainframe-Adobe-Service-0828,Security,,Security,,Private Cloud,,Low,8880000,,30,internal,Roadmap Pending,,COTS,Adobe,family-2-technology-estate/F05_applications-systems.csv,829,tenant_file
APP-00829,Revenue-IBM-Engine-0829,Data & Analytics,,Data & Analytics,,Private Cloud,,Medium,14640000,,92,internal,EOL Approaching,,Legacy Mainframe,IBM,family-2-technology-estate/F05_applications-systems.csv,830,tenant_file
APP-00830,Payroll-TCS-Platform-0830,Mainframe,,Mainframe,,SaaS,,High,13500000,,87,internal,EOL Approaching,,Microservice,TCS,family-2-technology-estate/F05_applications-systems.csv,831,tenant_file
APP-00831,Digital-Custom-Manager-0831,Network,,Network,,SaaS,,Critical,8540000,,96,pci_pii_confidential,Roadmap Pending,,Custom,Custom,family-2-technology-estate/F05_applications-systems.csv,832,tenant_file
APP-00832,Weight-Custom-Hub-0832,Mainframe,,Mainframe,,SaaS,,High,7040000,,86,internal,Unsupported,,Data Platform,Custom,family-2-technology-estate/F05_applications-systems.csv,833,tenant_file
APP-00833,Loyalty-Custom-Suite-0833,Security,,Security,,Data Center,,Medium,19800000,,218,internal,N-1,,Legacy Mainframe,Custom,family-2-technology-estate/F05_applications-systems.csv,834,tenant_file
APP-00834,Reliability-SAP-Manager-0834,Mainframe,,Mainframe,,Mainframe,,Critical,2750000,,195,pci_pii_confidential,EOL Approaching,,Data Platform,SAP,family-2-technology-estate/F05_applications-systems.csv,835,tenant_file
APP-00835,Disruption-Snowflake-Suite-0835,ERP,,ERP,,Azure,,Low,1420000,,165,internal,Current,,Microservice,Snowflake,family-2-technology-estate/F05_applications-systems.csv,836,tenant_file
APP-00836,Cloud-Accenture-Platform-0836,ERP,,ERP,,AWS,,High,20900000,,164,internal,Latest,,Analytics,Accenture,family-2-technology-estate/F05_applications-systems.csv,837,tenant_file
APP-00837,Digital-ServiceNow-Manager-0837,Network,,Network,,Azure,,Low,13250000,,100,internal,Current,,Middleware,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,838,tenant_file
APP-00838,Corporate-Sabre AirVision-Manager-0838,Security,,Security,,AWS,,Critical,17610000,,190,pci_pii_confidential,Latest,,Custom,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,839,tenant_file
APP-00839,Customer-Microsoft-Service-0839,Mainframe,,Mainframe,,Azure,,Medium,21350000,,50,internal,Roadmap Pending,,SaaS,Microsoft,family-2-technology-estate/F05_applications-systems.csv,840,tenant_file
APP-00840,Corporate-Accenture-Engine-0840,Data & Analytics,,Data & Analytics,,Data Center,,Critical,12070000,,20,pci_pii_confidential,Current,,Custom,Accenture,family-2-technology-estate/F05_applications-systems.csv,841,tenant_file
APP-00841,Network-Sabre-Service-0841,ERP,,ERP,,Mainframe,,High,5390000,,131,internal,N-1,,Custom,Sabre,family-2-technology-estate/F05_applications-systems.csv,842,tenant_file
APP-00842,End-Adobe-Engine-0842,EUC,,EUC,,AWS,,Low,19630000,,139,internal,Unsupported,,Data Platform,Adobe,family-2-technology-estate/F05_applications-systems.csv,843,tenant_file
APP-00843,Line-Microsoft-Service-0843,Mainframe,,Mainframe,,AWS,,Medium,1140000,,209,internal,Roadmap Pending,,Microservice,Microsoft,family-2-technology-estate/F05_applications-systems.csv,844,tenant_file
APP-00844,Ground-ServiceNow-Hub-0844,Mainframe,,Mainframe,,Data Center,,Low,11850000,,36,internal,Latest,,Legacy Mainframe,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,845,tenant_file
APP-00845,Self-Service-Microsoft-Platform-0845,Data & Analytics,,Data & Analytics,,SaaS,,Low,11890000,,46,internal,Latest,,COTS,Microsoft,family-2-technology-estate/F05_applications-systems.csv,846,tenant_file
APP-00846,Reliability-Sabre AirVision-Suite-0846,EUC,,EUC,,SaaS,,Low,16719999,,211,internal,EOL Approaching,,Microservice,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,847,tenant_file
APP-00847,Mobile-Microsoft-Service-0847,EUC,,EUC,,Azure,,High,16559999,,189,internal,Roadmap Pending,,Microservice,Microsoft,family-2-technology-estate/F05_applications-systems.csv,848,tenant_file
APP-00848,Disruption-Lufthansa Systems-Manager-0848,Security,,Security,,Mainframe,,Low,5340000,,103,internal,N-1,,SaaS,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,849,tenant_file
APP-00849,Finance-Lufthansa Systems-Service-0849,Mainframe,,Mainframe,,SaaS,,High,13920000,,83,internal,Current,,Custom,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,850,tenant_file
APP-00850,Customer-Accenture-Service-0850,Mainframe,,Mainframe,,SaaS,,Low,3480000,,18,internal,Latest,,Analytics,Accenture,family-2-technology-estate/F05_applications-systems.csv,851,tenant_file
APP-00851,Customer-Accenture-Service-0851,Data & Analytics,,Data & Analytics,,Private Cloud,,Medium,9570000,,155,internal,Unsupported,,Data Platform,Accenture,family-2-technology-estate/F05_applications-systems.csv,852,tenant_file
APP-00852,Cargo-Salesforce-Platform-0852,Data & Analytics,,Data & Analytics,,Private Cloud,,Low,15830000,,64,internal,Unsupported,,Microservice,Salesforce,family-2-technology-estate/F05_applications-systems.csv,853,tenant_file
APP-00853,Reliability-SITA-Service-0853,Network,,Network,,Azure,,Medium,13850000,,129,internal,Current,,SaaS,SITA,family-2-technology-estate/F05_applications-systems.csv,854,tenant_file
APP-00854,Vulnerability-Microsoft-Suite-0854,Network,,Network,,Mainframe,,High,16970000,,168,internal,Current,,Data Platform,Microsoft,family-2-technology-estate/F05_applications-systems.csv,855,tenant_file
APP-00855,Crew-Lufthansa Systems-Platform-0855,Digital,,Digital,,SaaS,,Low,11800000,,98,internal,N-1,,SaaS,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,856,tenant_file
APP-00856,Container-Hexaware-Hub-0856,Security,,Security,,Data Center,,High,21870000,,9,internal,Unsupported,,Custom,Hexaware,family-2-technology-estate/F05_applications-systems.csv,857,tenant_file
APP-00857,Baggage-Teradata-Suite-0857,Security,,Security,,Azure,,Critical,19700000,,92,pci_pii_confidential,Roadmap Pending,,Legacy Mainframe,Teradata,family-2-technology-estate/F05_applications-systems.csv,858,tenant_file
APP-00858,Tax-Adobe-Platform-0858,Integration,,Integration,,Azure,,Medium,4030000,,191,internal,Unsupported,,COTS,Adobe,family-2-technology-estate/F05_applications-systems.csv,859,tenant_file
APP-00859,Ground-Hexaware-Hub-0859,Data & Analytics,,Data & Analytics,,Mainframe,,High,18220000,,156,internal,N-1,,Analytics,Hexaware,family-2-technology-estate/F05_applications-systems.csv,860,tenant_file
APP-00860,Cargo-Snowflake-Service-0860,Data & Analytics,,Data & Analytics,,AWS,,Critical,9030000,,66,pci_pii_confidential,Latest,,Middleware,Snowflake,family-2-technology-estate/F05_applications-systems.csv,861,tenant_file
APP-00861,Parts-Accenture-Manager-0861,EUC,,EUC,,Data Center,,High,3950000,,150,internal,Latest,,Analytics,Accenture,family-2-technology-estate/F05_applications-systems.csv,862,tenant_file
APP-00862,Codeshare-SITA-Manager-0862,EUC,,EUC,,AWS,,Critical,15690000,,94,pci_pii_confidential,Current,,Microservice,SITA,family-2-technology-estate/F05_applications-systems.csv,863,tenant_file
APP-00863,Data-Lufthansa Systems-Service-0863,Digital,,Digital,,Private Cloud,,Low,18180000,,57,internal,N-1,,Microservice,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,864,tenant_file
APP-00864,Component-Snowflake-Service-0864,ERP,,ERP,,Mainframe,,Low,1220000,,133,internal,EOL Approaching,,SaaS,Snowflake,family-2-technology-estate/F05_applications-systems.csv,865,tenant_file
APP-00865,GRC-Sabre-Engine-0865,Mainframe,,Mainframe,,Data Center,,Medium,10090000,,83,internal,N-1,,Legacy Mainframe,Sabre,family-2-technology-estate/F05_applications-systems.csv,866,tenant_file
APP-00866,Weight-Infosys-Service-0866,Data & Analytics,,Data & Analytics,,Mainframe,,Critical,17610000,,114,pci_pii_confidential,Current,,Legacy Mainframe,Infosys,family-2-technology-estate/F05_applications-systems.csv,867,tenant_file
APP-00867,Payroll-Salesforce-Manager-0867,Digital,,Digital,,Azure,,Medium,10150000,,157,internal,Current,,SaaS,Salesforce,family-2-technology-estate/F05_applications-systems.csv,868,tenant_file
APP-00868,Inventory-Custom-Platform-0868,Integration,,Integration,,Azure,,Medium,5320000,,131,internal,EOL Approaching,,Custom,Custom,family-2-technology-estate/F05_applications-systems.csv,869,tenant_file
APP-00869,Crew-Salesforce-Engine-0869,Data & Analytics,,Data & Analytics,,Azure,,Low,11950000,,71,internal,N-1,,Data Platform,Salesforce,family-2-technology-estate/F05_applications-systems.csv,870,tenant_file
APP-00870,Data-Hexaware-Engine-0870,Network,,Network,,SaaS,,Low,17570000,,81,internal,N-1,,Middleware,Hexaware,family-2-technology-estate/F05_applications-systems.csv,871,tenant_file
APP-00871,Airworthiness-SITA-Platform-0871,Digital,,Digital,,Data Center,,High,19440000,,10,internal,Unsupported,,SaaS,SITA,family-2-technology-estate/F05_applications-systems.csv,872,tenant_file
APP-00872,Payroll-Sabre-Suite-0872,Cloud,,Cloud,,Azure,,Medium,4740000,,82,internal,Roadmap Pending,,Custom,Sabre,family-2-technology-estate/F05_applications-systems.csv,873,tenant_file
APP-00873,Tax-Teradata-Manager-0873,Cloud,,Cloud,,SaaS,,Critical,6810000,,217,pci_pii_confidential,EOL Approaching,,Data Platform,Teradata,family-2-technology-estate/F05_applications-systems.csv,874,tenant_file
APP-00874,Data-Adobe-Service-0874,Security,,Security,,Mainframe,,Low,19800000,,201,internal,Latest,,Analytics,Adobe,family-2-technology-estate/F05_applications-systems.csv,875,tenant_file
APP-00875,Procurement-SAP-Suite-0875,Data & Analytics,,Data & Analytics,,SaaS,,Medium,4760000,,17,internal,N-1,,Microservice,SAP,family-2-technology-estate/F05_applications-systems.csv,876,tenant_file
APP-00876,Gate-Salesforce-Suite-0876,ERP,,ERP,,AWS,,High,350000,,78,internal,Current,,SaaS,Salesforce,family-2-technology-estate/F05_applications-systems.csv,877,tenant_file
APP-00877,Tax-Hexaware-Suite-0877,ERP,,ERP,,Mainframe,,High,10300000,,6,internal,N-1,,Data Platform,Hexaware,family-2-technology-estate/F05_applications-systems.csv,878,tenant_file
APP-00878,Codeshare-Databricks-Platform-0878,EUC,,EUC,,AWS,,Low,7190000,,191,internal,EOL Approaching,,Analytics,Databricks,family-2-technology-estate/F05_applications-systems.csv,879,tenant_file
APP-00879,Mainframe-Lufthansa Systems-Suite-0879,Data & Analytics,,Data & Analytics,,AWS,,Critical,18000000,,218,pci_pii_confidential,Roadmap Pending,,COTS,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,880,tenant_file
APP-00880,Slot-Lufthansa Systems-Platform-0880,ERP,,ERP,,Azure,,High,10170000,,55,internal,Roadmap Pending,,Custom,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,881,tenant_file
APP-00881,Data-SAP-Engine-0881,Data & Analytics,,Data & Analytics,,AWS,,High,19420000,,25,internal,Unsupported,,Custom,SAP,family-2-technology-estate/F05_applications-systems.csv,882,tenant_file
APP-00882,Mobile-ServiceNow-Service-0882,Digital,,Digital,,AWS,,Medium,17410000,,219,internal,N-1,,Custom,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,883,tenant_file
APP-00883,Airworthiness-Workday-Hub-0883,Digital,,Digital,,SaaS,,Low,3720000,,100,internal,N-1,,SaaS,Workday,family-2-technology-estate/F05_applications-systems.csv,884,tenant_file
APP-00884,Ancillary-Workday-Engine-0884,Network,,Network,,SaaS,,High,13360000,,217,internal,Roadmap Pending,,Analytics,Workday,family-2-technology-estate/F05_applications-systems.csv,885,tenant_file
APP-00885,Parts-Jeppesen-Platform-0885,Data & Analytics,,Data & Analytics,,Data Center,,Low,20050000,,184,internal,N-1,,Custom,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,886,tenant_file
APP-00886,Ancillary-Adobe-Service-0886,Data & Analytics,,Data & Analytics,,AWS,,Critical,17490000,,101,pci_pii_confidential,EOL Approaching,,Legacy Mainframe,Adobe,family-2-technology-estate/F05_applications-systems.csv,887,tenant_file
APP-00887,Inventory-Oracle-Engine-0887,Mainframe,,Mainframe,,SaaS,,Low,15100000,,177,internal,Latest,,Analytics,Oracle,family-2-technology-estate/F05_applications-systems.csv,888,tenant_file
APP-00888,Identity-ServiceNow-Manager-0888,Data & Analytics,,Data & Analytics,,Azure,,Critical,21520000,,60,pci_pii_confidential,Latest,,Data Platform,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,889,tenant_file
APP-00889,Privileged-Amadeus-Hub-0889,Network,,Network,,AWS,,Critical,17180000,,164,pci_pii_confidential,N-1,,SaaS,Amadeus,family-2-technology-estate/F05_applications-systems.csv,890,tenant_file
APP-00890,Data-Sabre-Engine-0890,Mainframe,,Mainframe,,Data Center,,High,13540000,,50,internal,EOL Approaching,,Legacy Mainframe,Sabre,family-2-technology-estate/F05_applications-systems.csv,891,tenant_file
APP-00891,Component-IBM-Manager-0891,ERP,,ERP,,Private Cloud,,High,1260000,,38,internal,Current,,Analytics,IBM,family-2-technology-estate/F05_applications-systems.csv,892,tenant_file
APP-00892,Sales-Snowflake-Manager-0892,ERP,,ERP,,Mainframe,,Critical,13410000,,190,pci_pii_confidential,Current,,Analytics,Snowflake,family-2-technology-estate/F05_applications-systems.csv,893,tenant_file
APP-00893,Revenue-Amadeus-Suite-0893,Security,,Security,,Azure,,Critical,3160000,,87,pci_pii_confidential,Roadmap Pending,,Custom,Amadeus,family-2-technology-estate/F05_applications-systems.csv,894,tenant_file
APP-00894,Weight-Oracle-Engine-0894,Cloud,,Cloud,,Mainframe,,High,490000,,45,internal,Latest,,Legacy Mainframe,Oracle,family-2-technology-estate/F05_applications-systems.csv,895,tenant_file
APP-00895,Observability-Salesforce-Engine-0895,ERP,,ERP,,Azure,,Critical,15090000,,160,pci_pii_confidential,N-1,,Custom,Salesforce,family-2-technology-estate/F05_applications-systems.csv,896,tenant_file
APP-00896,Tax-Salesforce-Suite-0896,Network,,Network,,AWS,,High,21880000,,89,internal,Current,,Middleware,Salesforce,family-2-technology-estate/F05_applications-systems.csv,897,tenant_file
APP-00897,Engine-Salesforce-Manager-0897,Network,,Network,,Azure,,Low,3290000,,48,internal,Unsupported,,Analytics,Salesforce,family-2-technology-estate/F05_applications-systems.csv,898,tenant_file
APP-00898,Ancillary-Infosys-Hub-0898,EUC,,EUC,,AWS,,Medium,19560000,,199,internal,Current,,Middleware,Infosys,family-2-technology-estate/F05_applications-systems.csv,899,tenant_file
APP-00899,Metadata-Sabre AirVision-Platform-0899,Mainframe,,Mainframe,,AWS,,High,10990000,,15,internal,EOL Approaching,,Microservice,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,900,tenant_file
APP-00900,MRO-Sabre-Hub-0900,Integration,,Integration,,Azure,,High,2960000,,72,internal,Latest,,Data Platform,Sabre,family-2-technology-estate/F05_applications-systems.csv,901,tenant_file
