tenant_key,gap_key,dimension_key,record_key,gap_type,gap_description,blocked_decision,evidence_needed,confidence,active_candidate_status
first-capital-financial,FCF-GAP-00001,00_enterprise_profile,FCF-00-00001,missing_owner,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-00001; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01996,07_vendors_contracts,FCF-07-00192,missing_owner,third-party risk requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-04392; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01997,07_vendors_contracts,FCF-07-00193,missing_baseline,cyber risk requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-04393; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01998,07_vendors_contracts,FCF-07-00194,missing_lineage,fraud loss requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-04394; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01999,07_vendors_contracts,FCF-07-00195,missing_contract_evidence,vendor concentration requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-04395; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02000,07_vendors_contracts,FCF-07-00196,missing_control_attestation,cloud exit and resilience requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-04396; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02001,07_vendors_contracts,FCF-07-00197,missing_owner,model risk management requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-04397; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02002,07_vendors_contracts,FCF-07-00198,missing_baseline,fair lending and bias requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-04398; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02003,07_vendors_contracts,FCF-07-00199,missing_lineage,explainability requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-04399; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02004,07_vendors_contracts,FCF-07-00200,missing_contract_evidence,GLBA privacy requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-04400; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02005,07_vendors_contracts,FCF-07-00201,missing_control_attestation,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-04401; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02006,07_vendors_contracts,FCF-07-00202,missing_owner,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-04402; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02007,07_vendors_contracts,FCF-07-00203,missing_baseline,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-04403; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02008,07_vendors_contracts,FCF-07-00204,missing_lineage,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-04404; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02009,07_vendors_contracts,FCF-07-00205,missing_contract_evidence,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-04405; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02010,07_vendors_contracts,FCF-07-00206,missing_control_attestation,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-04406; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02011,07_vendors_contracts,FCF-07-00207,missing_owner,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-04407; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02012,07_vendors_contracts,FCF-07-00208,missing_baseline,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-04408; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02013,07_vendors_contracts,FCF-07-00209,missing_lineage,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-04409; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02014,07_vendors_contracts,FCF-07-00210,missing_contract_evidence,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-04410; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02015,07_vendors_contracts,FCF-07-00211,missing_control_attestation,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-04411; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02016,07_vendors_contracts,FCF-07-00212,missing_owner,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-04412; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02017,07_vendors_contracts,FCF-07-00213,missing_baseline,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-04413; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02018,07_vendors_contracts,FCF-07-00214,missing_lineage,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-04414; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02019,07_vendors_contracts,FCF-07-00215,missing_contract_evidence,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-04415; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02020,07_vendors_contracts,FCF-07-00216,missing_control_attestation,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-04416; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02021,07_vendors_contracts,FCF-07-00217,missing_owner,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-04417; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02022,07_vendors_contracts,FCF-07-00218,missing_baseline,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-04418; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02023,07_vendors_contracts,FCF-07-00219,missing_lineage,access controls requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-04419; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02024,07_vendors_contracts,FCF-07-00220,missing_contract_evidence,audit logging requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-04420; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02025,07_vendors_contracts,FCF-07-00221,missing_control_attestation,customer consent requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-04421; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02026,07_vendors_contracts,FCF-07-00222,missing_owner,regulatory reporting accuracy requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-04422; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02027,07_vendors_contracts,FCF-07-00223,missing_baseline,operational resilience requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-04423; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02028,07_vendors_contracts,FCF-07-00224,missing_lineage,third-party risk requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-04424; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02029,07_vendors_contracts,FCF-07-00225,missing_contract_evidence,cyber risk requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-04425; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02030,07_vendors_contracts,FCF-07-00226,missing_control_attestation,fraud loss requires evidence validation before active use.,AML investigation summarization,FCF-EVID-04426; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02031,07_vendors_contracts,FCF-07-00227,missing_owner,vendor concentration requires evidence validation before active use.,Contact center agent assist,FCF-EVID-04427; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02032,07_vendors_contracts,FCF-07-00228,missing_baseline,cloud exit and resilience requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-04428; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02033,07_vendors_contracts,FCF-07-00229,missing_lineage,model risk management requires evidence validation before active use.,Loan document intake automation,FCF-EVID-04429; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-02034,07_vendors_contracts,FCF-07-00230,missing_contract_evidence,fair lending and bias requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-04430; source file; owner; baseline; control status,medium,candidate
