tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,capability,owner,criticality,lifecycle_status,vendor_id,integrations,data_dependencies
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0184,FCF-BANK,Head of Digital Banking / customer experience: Customer 360 and identity resolution,"Head of Digital Banking / customer experience says Customer 360 and identity resolution is promising, but platform is not decision-grade until Cloud lakehouse and customer 360 foundation evidence closes: customer 360 platform is target-state only. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0184,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0185,FCF-BANK,Head of Digital Banking / customer experience: Loan operations automation,"Head of Digital Banking / customer experience says Loan operations automation is promising, but data is not decision-grade until Core banking platform evidence closes: document lineage and classification accuracy are not approved. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0185,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0186,FCF-BANK,Head of Digital Banking / customer experience: Vendor and contract optimization,"Head of Digital Banking / customer experience says Vendor and contract optimization is promising, but modernization is not decision-grade until Contract lifecycle repository evidence closes: invoice-to-SOW and rate-card variance are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0186,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0187,FCF-BANK,Head of Digital Banking / customer experience: Fraud copilot readiness,"Head of Digital Banking / customer experience says Fraud copilot readiness is promising, but AI readiness is not decision-grade until Digital banking platform evidence closes: operator acceptance telemetry is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0187,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0188,FCF-BANK,Head of Digital Banking / customer experience: AML/KYC operations assist,"Head of Digital Banking / customer experience says AML/KYC operations assist is promising, but risk is not decision-grade until Model risk management registry evidence closes: regulatory audit evidence is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0188,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0189,FCF-BANK,Head of Digital Banking / customer experience: Contact center banker assist,"Head of Digital Banking / customer experience says Contact center banker assist is promising, but metrics is not decision-grade until Digital banking platform evidence closes: PII handling and masking evidence is incomplete. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0189,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0190,FCF-BANK,Head of Digital Banking / customer experience: Regulatory reporting modernization,"Head of Digital Banking / customer experience says Regulatory reporting modernization is promising, but value is not decision-grade until Risk and regulatory reporting data mart evidence closes: control evidence and attestations are not linked to data products. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0190,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0191,FCF-BANK,Head of Digital Banking / customer experience: Customer 360 and identity resolution,"Head of Digital Banking / customer experience says Customer 360 and identity resolution is promising, but sourcing is not decision-grade until Banker and contact center CRM evidence closes: lineage across core, digital, and CRM is incomplete. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0191,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0192,FCF-BANK,Head of Digital Banking / customer experience: Loan operations automation,"Head of Digital Banking / customer experience says Loan operations automation is promising, but evidence is not decision-grade until Banker and contact center CRM evidence closes: cycle-time and defect baselines are not owner-certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0192,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0193,FCF-BANK,Head of Regulatory Reporting / compliance operations: Contact center banker assist,"Head of Regulatory Reporting / compliance operations says Contact center banker assist is promising, but strategy is not decision-grade until Banker and contact center CRM evidence closes: PII handling and masking evidence is incomplete. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0193,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0194,FCF-BANK,Head of Regulatory Reporting / compliance operations: Regulatory reporting modernization,"Head of Regulatory Reporting / compliance operations says Regulatory reporting modernization is promising, but operating model is not decision-grade until Legacy banking data warehouse evidence closes: control evidence and attestations are not linked to data products. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0194,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0195,FCF-BANK,Head of Regulatory Reporting / compliance operations: Customer 360 and identity resolution,"Head of Regulatory Reporting / compliance operations says Customer 360 and identity resolution is promising, but vendor is not decision-grade until Banker and contact center CRM evidence closes: lineage across core, digital, and CRM is incomplete. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0195,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
first-capital,FCF-SA07-04_APPLICATIONS_SYSTEMS-0196,FCF-BANK,Head of Regulatory Reporting / compliance operations: Loan operations automation,"Head of Regulatory Reporting / compliance operations says Loan operations automation is promising, but platform is not decision-grade until Loan origination and servicing platform evidence closes: cycle-time and defect baselines are not owner-certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",04_applications_systems,FCF-SA07-INT-EVID-0196,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_bank_customer_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,
