claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,evidence_ids,source_fact_ids
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-237,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-237-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-237
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-238,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-238-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-238
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-239,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-239-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-239
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-240,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-240-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-240
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-241,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-241-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-241
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-242,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-242-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-242
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-243,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-243-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-243
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-244,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-244-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-244
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-245,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-245-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-245
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-246,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-246-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-246
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-247,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-247-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-247
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-248,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-248-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-248
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-249,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-249-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-249
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-250,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-250-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-250
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-251,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-251-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-251
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-252,value_hypothesis,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-252-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-252
