tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-DATA-001,POS transaction lake,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-DATA-001,POS transaction lake,APX-IT-007,Order Management,Order Management -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,partial_lineage
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0200,Omnichannel selling data product,v4_synthetic_pack,APX-IT-006,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,201,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0200,SAP S/4 Finance regional/service component 6,APX-IT-006,SAP S/4 Finance regional/service component 6,SAP S/4 Finance regional/service component 6,Snowflake Marketing Data Cloud regional/service component 8,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0201,Store operations data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,202,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0201,Snowflake Marketing Data Cloud regional/service component 6,APX-IT-007,Snowflake Marketing Data Cloud regional/service component 6,Snowflake Marketing Data Cloud regional/service component 6,Adobe Experience Cloud regional/service component 9,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0202,Inventory accuracy data product,v4_synthetic_pack,APX-IT-004,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,203,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0202,Manhattan Active WMS regional/service component 7,APX-IT-004,Manhattan Active WMS regional/service component 7,Manhattan Active WMS regional/service component 7,Oracle Retail Merchandising regional/service component 10,0.50,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0203,Customer loyalty data product,v4_synthetic_pack,APX-IT-002,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,204,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0203,Salesforce Commerce Cloud regional/service component 7,APX-IT-002,Salesforce Commerce Cloud regional/service component 7,Salesforce Commerce Cloud regional/service component 7,Adobe Experience Cloud,0.58,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0204,Retail pricing data product,v4_synthetic_pack,APX-IT-006,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,205,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0204,SAP S/4 Finance regional/service component 7,APX-IT-006,SAP S/4 Finance regional/service component 7,SAP S/4 Finance regional/service component 7,Oracle Retail Merchandising regional/service component 2,0.10,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0205,Merchandising data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,206,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0205,Snowflake Marketing Data Cloud regional/service component 7,APX-IT-007,Snowflake Marketing Data Cloud regional/service component 7,Snowflake Marketing Data Cloud regional/service component 7,SAP S/4 Finance regional/service component 2,0.18,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0206,Omnichannel selling data product,v4_synthetic_pack,APX-IT-004,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,207,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0206,Manhattan Active WMS regional/service component 8,APX-IT-004,Manhattan Active WMS regional/service component 8,Manhattan Active WMS regional/service component 8,IBM Sterling OMS regional/service component 3,0.26,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0207,Store operations data product,v4_synthetic_pack,APX-IT-002,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,208,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0207,Salesforce Commerce Cloud regional/service component 8,APX-IT-002,Salesforce Commerce Cloud regional/service component 8,Salesforce Commerce Cloud regional/service component 8,Databricks Retail Lakehouse regional/service component 3,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0208,Inventory accuracy data product,v4_synthetic_pack,APX-IT-006,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,209,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0208,SAP S/4 Finance regional/service component 8,APX-IT-006,SAP S/4 Finance regional/service component 8,SAP S/4 Finance regional/service component 8,Salesforce Commerce Cloud regional/service component 4,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0209,Customer loyalty data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,210,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0209,Snowflake Marketing Data Cloud regional/service component 8,APX-IT-007,Snowflake Marketing Data Cloud regional/service component 8,Snowflake Marketing Data Cloud regional/service component 8,Kronos Workforce Central regional/service component 4,0.50,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0210,Retail pricing data product,v4_synthetic_pack,APX-IT-004,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,211,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0210,Manhattan Active WMS regional/service component 9,APX-IT-004,Manhattan Active WMS regional/service component 9,Manhattan Active WMS regional/service component 9,Blue Yonder Demand Planning regional/service component 5,0.58,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0211,Merchandising data product,v4_synthetic_pack,APX-IT-002,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,212,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0211,Salesforce Commerce Cloud regional/service component 9,APX-IT-002,Salesforce Commerce Cloud regional/service component 9,Salesforce Commerce Cloud regional/service component 9,Manhattan Active WMS regional/service component 6,0.10,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0212,Omnichannel selling data product,v4_synthetic_pack,APX-IT-006,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,213,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0212,SAP S/4 Finance regional/service component 9,APX-IT-006,SAP S/4 Finance regional/service component 9,SAP S/4 Finance regional/service component 9,ServiceNow ITSM regional/service component 6,0.18,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0213,Store operations data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,214,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0213,Snowflake Marketing Data Cloud regional/service component 9,APX-IT-007,Snowflake Marketing Data Cloud regional/service component 9,Snowflake Marketing Data Cloud regional/service component 9,Toshiba POS regional/service component 7,0.26,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0214,Inventory accuracy data product,v4_synthetic_pack,APX-IT-004,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,215,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0214,Manhattan Active WMS regional/service component 10,APX-IT-004,Manhattan Active WMS regional/service component 10,Manhattan Active WMS regional/service component 10,Snowflake Marketing Data Cloud regional/service component 7,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0215,Customer loyalty data product,v4_synthetic_pack,APX-IT-002,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,216,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0215,IBM Sterling OMS,APX-IT-002,IBM Sterling OMS,IBM Sterling OMS,Adobe Experience Cloud regional/service component 8,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0216,Retail pricing data product,v4_synthetic_pack,APX-IT-005,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,217,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0216,Adobe Experience Cloud,APX-IT-005,Adobe Experience Cloud,Adobe Experience Cloud,Oracle Retail Merchandising regional/service component 9,0.50,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0217,Merchandising data product,v4_synthetic_pack,APX-IT-010,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,218,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0217,ServiceNow ITSM,APX-IT-010,ServiceNow ITSM,ServiceNow ITSM,SAP S/4 Finance regional/service component 9,0.58,lineage_not_machine_readable
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0218,Omnichannel selling data product,v4_synthetic_pack,APX-IT-006,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,219,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0218,Kronos Workforce Central,APX-IT-006,Kronos Workforce Central,Kronos Workforce Central,Oracle Retail Merchandising,0.10,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0219,Store operations data product,v4_synthetic_pack,APX-IT-002,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,220,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0219,IBM Sterling OMS regional/service component 2,APX-IT-002,IBM Sterling OMS regional/service component 2,IBM Sterling OMS regional/service component 2,SAP S/4 Finance,0.18,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0220,Inventory accuracy data product,v4_synthetic_pack,APX-IT-005,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,221,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0220,Adobe Experience Cloud regional/service component 2,APX-IT-005,Adobe Experience Cloud regional/service component 2,Adobe Experience Cloud regional/service component 2,IBM Sterling OMS regional/service component 2,0.26,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0221,Customer loyalty data product,v4_synthetic_pack,APX-IT-010,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,222,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0221,ServiceNow ITSM regional/service component 2,APX-IT-010,ServiceNow ITSM regional/service component 2,ServiceNow ITSM regional/service component 2,Databricks Retail Lakehouse regional/service component 2,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0222,Retail pricing data product,v4_synthetic_pack,APX-IT-006,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,223,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0222,Kronos Workforce Central regional/service component 2,APX-IT-006,Kronos Workforce Central regional/service component 2,Kronos Workforce Central regional/service component 2,Salesforce Commerce Cloud regional/service component 3,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-INT-0223,Merchandising data product,v4_synthetic_pack,APX-IT-002,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,224,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-INT-0223,IBM Sterling OMS regional/service component 3,APX-IT-002,IBM Sterling OMS regional/service component 3,IBM Sterling OMS regional/service component 3,Kronos Workforce Central regional/service component 3,0.50,none_reported
