artifact_path,row_number,terms,classification,unsafe,recommended_action,evidence
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,281,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse target for Unified Clinical Claims Lakehouse Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Unified Clinical Claims Lakehouse Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Unified Clinical Claims Lakehouse Operational Dataset. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Confirm operational scale, support group, lineage, and module-readiness caveat"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,282,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Unified Clinical and Claims Lakehouse governed by Enterprise Data, Analytics & AI governance council | Unified Clinical and Claims Lakehouse | Business Function | governed_by | Enterprise Data, Analytics & AI governance council | Governance Forum | Enterprise Data, Analytics & AI governance council should validate evidence, exceptions, metrics, and promotion readiness. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Validate Unified Clinical and Claims Lakehouse governed by Enterprise Data, Analyt"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,283,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Unified clinical + claims lakehouse program funded by CDAO | Unified clinical + claims lakehouse modernization and readiness program | Program / Initiative | funded_by | CDAO | Owner / Executive Role | CDAO sponsors or funds the Unified clinical + claims lakehouse modernization and readiness program. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Confirm Unified clinical + claims lakehouse program funded by CDAO (record 282) current-vs-target status, module boundary, volume baseline, and relation"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,284,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Unified Clinical Claims Lakehouse Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Unified Clinical Claims Lakehouse Operational Dataset | Data Asset | Unified Clinical Claims Lakehouse Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Attach client evidence for Databricks on 
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,285,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Unified Clinical and Claims Lakehouse used by Unified Clinical and Claims Lakehouse Analyst / Steward | Unified Clinical and Claims Lakehouse | Business Function | used_by | Unified Clinical and Claims Lakehouse Analyst / Steward | Workforce Role | Unified Clinical and Claims Lakehouse analysts and stewards use this context for reporting, reconciliation, and readiness checks. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Reconcile Unified Clinical and Claims Lakehouse used by Unified Clinical an"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,286,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Unified Clinical Claims Lakehouse Operational Dataset part of Unified clinical + claims lakehouse modernization and readiness program | Unified Clinical Claims Lakehouse Operational Dataset | Data Asset | part_of | Unified clinical + claims lakehouse modernization and readiness program | Program / Initiative | Unified Clinical Claims Lakehouse Operational Dataset is in scope for Unified clinical + claims lakehouse modernization, validation, or context-readiness work. | MERIDIAN-HEALTH-MH-UNIFIED"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,287,lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,"Epic provides Epic Clarity | Epic | Vendor / Contract | provided_by | Epic Clarity | System / Platform | Epic provides, supports, or contracts around Epic Clarity. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Validate Epic provides Epic Clarity (record 286) with the accountable owner; capture source extract date, authoritative system, and promotion-ready evidence for relationships. | Medium"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,288,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Unified Clinical and Claims Lakehouse measured by Unified Clinical and Claims Lakehouse cycle time | Unified Clinical and Claims Lakehouse | Business Function | measured_by | Unified Clinical and Claims Lakehouse cycle time | Metric / Outcome | Unified Clinical and Claims Lakehouse cycle time measures Unified Clinical and Claims Lakehouse performance. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Confirm Unified Clinical and Claims Lakehouse measured by Unified Clinical and Claims Lakehouse cycl
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,289,lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Unified Clinical and Claims Lakehouse has risk Unified Clinical and Claims Lakehouse data lineage and definition risk | Unified Clinical and Claims Lakehouse | Business Function | has_risk | Unified Clinical and Claims Lakehouse data lineage and definition risk | Risk / Control | Unified Clinical and Claims Lakehouse has a known evidence/lineage risk until validation is complete. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Attach client evidence for Unified Clinical and Claims Lakehouse has ri
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,299,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse target for IT Budget Tower Baseline Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | IT Budget Tower Baseline Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of IT Budget Tower Baseline Operational Dataset. | MERIDIAN-HEALTH-MH-IT-BUDGET-EV01 | Attach client evidence for Databricks on AWS Lakehouse target for IT Budget Tower Baseline Operational Dataset (r
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,302,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy IT Budget Tower Baseline Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | IT Budget Tower Baseline Operational Dataset | Data Asset | IT Budget Tower Baseline Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-IT-BUDGET-EV01 | Validate Databricks on AWS Lakehouse replaces candidate legacy IT Budget Tow
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,317,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse target for Vendor Contract Optimization Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Vendor Contract Optimization Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Vendor Contract Optimization Operational Dataset. | MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01 | Validate Databricks on AWS Lakehouse target for Vendor Contract Optimization Operational Datase
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,320,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Vendor Contract Optimization Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Vendor Contract Optimization Operational Dataset | Data Asset | Vendor Contract Optimization Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01 | Reconcile Databricks on AWS Lakehouse replaces candidate l
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,331,AWS; landing zone,target/future foundation,no,Keep target/foundation caveat visible,"VMware Data Center Cluster integrates with AWS Analytics Landing Zone | VMware Data Center Cluster | System / Platform | integrates_with | AWS Analytics Landing Zone | System / Platform | VMware Data Center Cluster integrates with AWS Analytics Landing Zone for workflow, reporting, or exception handling. | MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01 | Confirm operational scale, support group, lineage, and module-readiness caveats for VMware Data Center Cluster integrates with AWS Analytics Landing Zone ("
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,332,AWS; landing zone,target/future foundation,no,Keep target/foundation caveat visible,"AWS Analytics Landing Zone depends on ServiceNow CMDB | AWS Analytics Landing Zone | System / Platform | depends_on | ServiceNow CMDB | System / Platform | AWS Analytics Landing Zone depends on ServiceNow CMDB for source data, workflow handoff, or identity/transaction context. | MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01 | Validate AWS Analytics Landing Zone depends on ServiceNow CMDB (record 331) with the accountable owner; capture source extract date, authoritative system, and promotion-ready evidence"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,335,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse target for Infrastructure CMDB Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Infrastructure CMDB Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Infrastructure CMDB Operational Dataset. | MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01 | Reconcile Databricks on AWS Lakehouse target for Infrastructure CMDB Operational Dataset (record 334) to related systems, data "
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,338,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Infrastructure CMDB Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Infrastructure CMDB Operational Dataset | Data Asset | Infrastructure CMDB Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01 | Confirm Databricks on AWS Lakehouse replaces candidate legacy Infrastructure CMDB Operatio
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,341,AWS,target/future foundation,no,Keep target/foundation caveat visible,"AWS provides ServiceNow CMDB | AWS | Vendor / Contract | provided_by | ServiceNow CMDB | System / Platform | AWS provides, supports, or contracts around ServiceNow CMDB. | MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01 | Confirm operational scale, support group, lineage, and module-readiness caveats for AWS provides ServiceNow CMDB (record 340) in the next SME workshop. | Medium"
