artifact_path,artifact_type,standard_name,tenant_key,layer_or_usage,active_candidate_generated_or_legacy,loader_visible,module_visible,contains_legacy_name,contains_aws_or_databricks,recommended_action,evidence
scripts/qa/intelligence-safety-tenant-registry.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
scripts/qa/reality-crawl.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/tenant-matrix-gate.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/qa/tower-answer-contract-executor.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/tower-answer-contract-server-runner.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/v7-tenant-foundation-live-proof.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V7
scripts/README-tenant-bootstrap.md,markdown,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/release-control/check-pilot-data-ingestion-policy.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/seed-datasets.js,js,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/seed/generate-meridian-data-pack.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/seed/generate-northstar-context-layer.mjs,mjs,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/seed/load-tenant-substrate.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/semantic2/build-enriched-l3-dossiers.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/skyharbor/07_verify/lib/scorer.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/skyharbor/run-context-bundle-trace.cjs,cjs,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/smoke-test.sh,sh,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/smoke/i9-industry-isolation-smoke.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/smoke/intelligence-ask-tenant-resolution.spec.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/smoke/northstar-context-ingestion.spec.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/smoke/northstar-context-layer-live-data.spec.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/smoke/p20-board-pack-generator.spec.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/smoke/p21-post-deploy-crawl.spec.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/smoke/sentinel-tenant-pin.spec.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/strategic-moves-substrate-v2-report.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/strategic-moves-value-backfill-report.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/strategic-moves-wave3-backfill-report.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/tenant-bootstrap.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/tower/generate-fy2025-trend-synthetic.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/tower/tower-data-trust-gate.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/tower/validate-cio-tower-quality.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/verify/meridian-context-showcase.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/verify/meridian-data-pack-scaffold.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/verify/northstar-context-layer-scaffold.mjs,mjs,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/verify/tenant-shared-readiness-evidence.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/active-module-context-promotion/active-module-context-promotion.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/candidate-generation/tenant-candidate-version-generator.ts,ts,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
src/lib/enterprise-data/candidate-preview/candidate-module-derived-plan.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/candidate-preview/candidate-module-graph-plan.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/candidate-preview/candidate-module-preview.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/candidate-preview/candidate-module-readiness-preview.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/candidate-preview/candidate-module-workbench-preview.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/candidate-version-build/__tests__/candidate-version-build.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/candidate-version-build/candidate-version-build.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
src/lib/enterprise-data/contracts/module-context-apis.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/contracts/module-memory.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/data-quality/all-tenant-data-quality-audit.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/enterprise-profile/enterprise-profile-read-model.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/module-context-serving/__tests__/module-context-serving.test.ts,ts,,meridian-health,code/path reference,legacy / must not load,no,yes,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
src/lib/enterprise-data/module-context-serving/module-context-serving.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/post-promotion-module-read-proof/post-promotion-module-read-proof.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/enterprise-data/proof-harness/module-readiness-proof.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/intelligence/ask/retrievers/knowledge.test.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/intelligence/ask/retrievers/knowledge.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/intelligence/ask/retrievers/surface-context.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/intelligence/context-explorer-access.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/intelligence/context-read-model.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/intelligence/industry-knowledge.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,yes,No action,no forbidden legacy term
src/lib/intelligence/insight-engine/rules/__tests__/context-record-rules.test.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/intelligence/insight-engine/rules/context-records.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/intelligence/knowledge-fabric-health-view.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/intelligence/knowledge-fabric-health.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/programs/__tests__/archetype-context-bundle.test.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/__tests__/assemble-solution-context.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/__tests__/evidence-context.test.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/__tests__/move-context-extract.test.ts,ts,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V7
src/lib/programs/__tests__/solution-context.test.ts,ts,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
src/lib/programs/__tests__/strategic-moves-context.test.ts,ts,,,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/programs/__tests__/strategic-moves-transformers.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,yes,no,no,No action,no forbidden legacy term
src/lib/programs/archetype-context-bundle.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/assemble-solution-context.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/deliverables/__tests__/move-artifacts.test.ts,ts,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
src/lib/programs/deliverables/move-context-bundle-trace.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/discovery/__tests__/context-prefill.test.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/discovery/context-prefill.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/evidence-context.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/expert-kernel/__tests__/living-move.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/expert-kernel/__tests__/master-move-dossier.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/expert-kernel/__tests__/move-business-case-ai-ops.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/expert-kernel/__tests__/solution-architecture-pack.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/expert-kernel/apex-living-move.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/expert-kernel/domain/__tests__/function-pack-context-binding.test.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/expert-kernel/domain/function-pack-context-binding.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
src/lib/programs/expert-kernel/living-move-cases.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
