fact_key,measure,view,scope,basis,period,value_numeric,source_key,source_row,attributes
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0024,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0024,"{""evidence_id"":""MER-SA07-INT-EVID-0024"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0024"",""topic"":""CFO / Finance & Value: Payment integrity and leakage reduction"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0025,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0025,"{""evidence_id"":""MER-SA07-INT-EVID-0025"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0025"",""topic"":""CIO / Enterprise Technology: Call center optimization"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0026,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0026,"{""evidence_id"":""MER-SA07-INT-EVID-0026"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0026"",""topic"":""CIO / Enterprise Technology: Provider quality and performance"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0027,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0027,"{""evidence_id"":""MER-SA07-INT-EVID-0027"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0027"",""topic"":""CIO / Enterprise Technology: End-to-end cost transparency"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0028,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0028,"{""evidence_id"":""MER-SA07-INT-EVID-0028"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0028"",""topic"":""CIO / Enterprise Technology: Payment integrity and leakage reduction"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0029,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0029,"{""evidence_id"":""MER-SA07-INT-EVID-0029"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0029"",""topic"":""CIO / Enterprise Technology: Automated close and reporting"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0030,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0030,"{""evidence_id"":""MER-SA07-INT-EVID-0030"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0030"",""topic"":""CIO / Enterprise Technology: Unified clinical + claims lakehouse"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0031,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0031,"{""evidence_id"":""MER-SA07-INT-EVID-0031"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0031"",""topic"":""CIO / Enterprise Technology: Governed data foundation for AI / LLM automation"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0032,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0032,"{""evidence_id"":""MER-SA07-INT-EVID-0032"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0032"",""topic"":""CIO / Enterprise Technology: Call center optimization"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0033,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0033,"{""evidence_id"":""MER-SA07-INT-EVID-0033"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0033"",""topic"":""CIO / Enterprise Technology: Provider quality and performance"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0034,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0034,"{""evidence_id"":""MER-SA07-INT-EVID-0034"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0034"",""topic"":""CIO / Enterprise Technology: End-to-end cost transparency"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0035,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0035,"{""evidence_id"":""MER-SA07-INT-EVID-0035"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0035"",""topic"":""CIO / Enterprise Technology: Payment integrity and leakage reduction"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0036,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0036,"{""evidence_id"":""MER-SA07-INT-EVID-0036"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0036"",""topic"":""CIO / Enterprise Technology: Automated close and reporting"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0037,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0037,"{""evidence_id"":""MER-SA07-INT-EVID-0037"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0037"",""topic"":""CTO / Infrastructure, Cloud & Platform: Provider quality and performance"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0038,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0038,"{""evidence_id"":""MER-SA07-INT-EVID-0038"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0038"",""topic"":""CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0039,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0039,"{""evidence_id"":""MER-SA07-INT-EVID-0039"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0039"",""topic"":""CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0040,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0040,"{""evidence_id"":""MER-SA07-INT-EVID-0040"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0040"",""topic"":""CTO / Infrastructure, Cloud & Platform: Automated close and reporting"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0041,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0041,"{""evidence_id"":""MER-SA07-INT-EVID-0041"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0041"",""topic"":""CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0042,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0042,"{""evidence_id"":""MER-SA07-INT-EVID-0042"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0042"",""topic"":""CTO / Infrastructure, Cloud & Platform: Governed data foundation for AI / LLM automation"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0043,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0043,"{""evidence_id"":""MER-SA07-INT-EVID-0043"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0043"",""topic"":""CTO / Infrastructure, Cloud & Platform: Call center optimization"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
