tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-2,Clinical operations data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-DATA-001,Longitudinal patient/member gold record,Chief Data Officer,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0188,Revenue cycle data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,189,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0188,Meridian regional workflow app 78,Meridian platform services,Meridian regional workflow app 78,Meridian regional workflow app 78,Oracle EDW clinical mart,0.73,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0189,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,190,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0189,Meridian regional workflow app 82,Meridian platform services,Meridian regional workflow app 82,Meridian regional workflow app 82,Unity Catalog,0.94,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0190,Claims intelligence data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,191,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0190,Meridian regional workflow app 86,Meridian platform services,Meridian regional workflow app 86,Meridian regional workflow app 86,Coupa procurement,1.15,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0191,Patient access data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,192,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0191,Meridian regional workflow app 90,Meridian platform services,Meridian regional workflow app 90,Meridian regional workflow app 90,Splunk Cloud,1.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0192,Clinical data governance data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,193,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0192,Epic MyChart,Epic and Clinical Systems,Epic MyChart,Epic MyChart,Meridian regional workflow app 63,0.31,claim_traceability_missing_between_edit_and_payment
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0193,Clinical operations data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,194,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0193,Epic Healthy Planet,Epic and Clinical Systems,Epic Healthy Planet,Epic Healthy Planet,Meridian regional workflow app 71,0.52,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0194,Revenue cycle data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,195,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0194,Epic Cosmos connector,Epic and Clinical Systems,Epic Cosmos connector,Epic Cosmos connector,Meridian regional workflow app 79,0.73,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0195,Care management data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,196,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0195,Facets legacy claims,Health Plan Core and Claims Platforms,Facets legacy claims,Facets legacy claims,Meridian regional workflow app 87,0.94,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0196,Claims intelligence data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,197,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0196,InterQual authorization,Health Plan Core and Claims Platforms,InterQual authorization,InterQual authorization,Epic Cadence,1.15,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0197,Patient access data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,198,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0197,Availity provider portal,Health Plan Core and Claims Platforms,Availity provider portal,Availity provider portal,Epic Beaker,1.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0198,Clinical data governance data product,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,199,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0198,Verint workforce management,Contact Center and CRM Platforms,Verint workforce management,Verint workforce management,MHK quality platform,0.31,claim_traceability_missing_between_edit_and_payment
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0199,Clinical operations data product,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,200,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0199,Luma Health scheduling,Contact Center and CRM Platforms,Luma Health scheduling,Luma Health scheduling,NICE call recording,0.52,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0200,Revenue cycle data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,201,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0200,Informatica PowerCenter,Data Platform Migration Office,Informatica PowerCenter,Informatica PowerCenter,Tableau Server,0.73,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0201,Care management data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,202,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0201,Databricks AWS Lakehouse,Data Platform Migration Office,Databricks AWS Lakehouse,Databricks AWS Lakehouse,Workday Financials,0.94,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0202,Claims intelligence data product,v4_synthetic_pack,Data Platform Migration Office,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,203,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0202,MuleSoft API analytics,Data Platform Migration Office,MuleSoft API analytics,MuleSoft API analytics,Okta IAM,1.15,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0203,Patient access data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,204,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0203,BlackLine close,"Finance, ERP and Reporting",BlackLine close,BlackLine close,Meridian regional workflow app 59,1.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0204,Clinical data governance data product,v4_synthetic_pack,"Finance, ERP and Reporting",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,205,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0204,Adaptive planning,"Finance, ERP and Reporting",Adaptive planning,Adaptive planning,Meridian regional workflow app 67,0.31,claim_traceability_missing_between_edit_and_payment
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0205,Clinical operations data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,206,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0205,Palo Alto Prisma,"Security, Privacy and Resilience",Palo Alto Prisma,Palo Alto Prisma,Meridian regional workflow app 75,0.52,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0206,Revenue cycle data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,207,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0206,BigID discovery,"Security, Privacy and Resilience",BigID discovery,BigID discovery,Meridian regional workflow app 83,0.73,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0207,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,208,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0207,Meridian regional workflow app 62,Meridian platform services,Meridian regional workflow app 62,Meridian regional workflow app 62,Meridian regional workflow app 91,0.94,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0208,Claims intelligence data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,209,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0208,Meridian regional workflow app 66,Meridian platform services,Meridian regional workflow app 66,Meridian regional workflow app 66,Epic Cogito,1.15,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0209,Patient access data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,210,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0209,Meridian regional workflow app 70,Meridian platform services,Meridian regional workflow app 70,Meridian regional workflow app 70,QNXT Medicare Advantage,1.36,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0210,Clinical data governance data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,211,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0210,Meridian regional workflow app 74,Meridian platform services,Meridian regional workflow app 74,Meridian regional workflow app 74,Genesys Cloud CX,0.31,claim_traceability_missing_between_edit_and_payment
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0211,Clinical operations data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,212,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0211,Palo Alto Prisma,"Security, Privacy and Resilience",Palo Alto Prisma,Palo Alto Prisma,Epic Cogito,0.63,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0212,Revenue cycle data product,v4_synthetic_pack,"Security, Privacy and Resilience",synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,213,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0212,BigID discovery,"Security, Privacy and Resilience",BigID discovery,BigID discovery,QNXT Medicare Advantage,0.84,batch_lineage_not_ready_for_ai
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MERIDIANHEALTH-INT-0213,Care management data product,v4_synthetic_pack,Meridian platform services,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,214,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-INT-0213,Meridian regional workflow app 62,Meridian platform services,Meridian regional workflow app 62,Meridian regional workflow app 62,Genesys Cloud CX,1.05,none_reported
