tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0001,Fleet Renewal Program,v4_synthetic_pack,CIO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0001,COO,VP Enterprise Applications,CIO,Scaling,1200000,450000,1800000,300000,rag=Red; sponsor=Board Technology Committee; ai=N,On track,2026-12-31,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-113,Revenue accounting and settlement modernization control gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,119,2026-06-18,2026-01-01,2026-02-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-113,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Revenue accounting and settlement modernization control gate,26565000,14334000,31170000,9645000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",in_progress,2026-02-28,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-113,Revenue accounting and settlement modernization scale gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,120,2026-06-18,2026-01-01,2026-03-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-113,COO,VP Enterprise Applications,CIO,Revenue accounting and settlement modernization scale gate,26660000,14386000,31280000,9680000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-03-28,Maintenance readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-113,Revenue accounting and settlement modernization value realization,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,121,2026-06-18,2026-01-01,2026-04-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-113,CFO,Chief Data Officer,COO,Revenue accounting and settlement modernization value realization,26755000,14438000,31390000,9715000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-04-28,Irregular Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-114,SAP finance close and procurement modernization case,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,122,2026-06-18,2026-01-01,2026-01-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-114,CIO,VP Infrastructure,CFO,SAP finance close and procurement modernization case,26850000,14490000,31500000,9750000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-01-28,Reservations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-114,SAP finance close and procurement modernization pilot,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,123,2026-06-18,2026-01-01,2026-02-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-114,Chief Commercial Officer,Head of AI Enablement,Executive Committee,SAP finance close and procurement modernization pilot,26945000,14542000,31610000,9785000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-02-28,Crew Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-114,SAP finance close and procurement modernization control gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,124,2026-06-18,2026-01-01,2026-03-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-114,COO,VP Enterprise Applications,CIO,SAP finance close and procurement modernization control gate,27040000,14594000,31720000,9820000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",blocked,2026-03-28,Flight Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-114,SAP finance close and procurement modernization scale gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,125,2026-06-18,2026-01-01,2026-04-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-114,CFO,Chief Data Officer,COO,SAP finance close and procurement modernization scale gate,27135000,14646000,31830000,9855000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-04-28,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-114,SAP finance close and procurement modernization value realization,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,126,2026-06-18,2026-01-01,2026-05-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-114,CIO,VP Infrastructure,CFO,SAP finance close and procurement modernization value realization,27230000,14698000,31940000,9890000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-05-28,Maintenance readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-115,Mainframe transaction processing modernization case,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,127,2026-06-18,2026-01-01,2026-02-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-115,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Mainframe transaction processing modernization case,27325000,14750000,32050000,9925000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-02-28,Irregular Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-115,Mainframe transaction processing modernization pilot,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,128,2026-06-18,2026-01-01,2026-03-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-115,COO,VP Enterprise Applications,CIO,Mainframe transaction processing modernization pilot,27420000,14802000,32160000,9960000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-03-28,Reservations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-115,Mainframe transaction processing modernization control gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,129,2026-06-18,2026-01-01,2026-04-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-115,CFO,Chief Data Officer,COO,Mainframe transaction processing modernization control gate,27515000,14854000,32270000,9995000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",in_progress,2026-04-28,Crew Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-115,Mainframe transaction processing modernization scale gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,130,2026-06-18,2026-01-01,2026-05-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-115,CIO,VP Infrastructure,CFO,Mainframe transaction processing modernization scale gate,27610000,14906000,32380000,10030000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-05-28,Flight Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-115,Mainframe transaction processing modernization value realization,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,131,2026-06-18,2026-01-01,2026-06-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-115,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Mainframe transaction processing modernization value realization,27705000,14958000,32490000,10065000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-06-28,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-116,Cloud-native digital engineering modernization case,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,132,2026-06-18,2026-01-01,2026-03-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-116,COO,VP Enterprise Applications,CIO,Cloud-native digital engineering modernization case,27800000,15010000,32600000,10100000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-03-28,Maintenance readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-116,Cloud-native digital engineering modernization pilot,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,133,2026-06-18,2026-01-01,2026-04-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-116,CFO,Chief Data Officer,COO,Cloud-native digital engineering modernization pilot,27895000,15062000,32710000,10135000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-04-28,Irregular Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-116,Cloud-native digital engineering modernization control gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,134,2026-06-18,2026-01-01,2026-05-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-116,CIO,VP Infrastructure,CFO,Cloud-native digital engineering modernization control gate,27990000,15114000,32820000,10170000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",in_progress,2026-05-28,Reservations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-116,Cloud-native digital engineering modernization scale gate,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,135,2026-06-18,2026-01-01,2026-06-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-116,Chief Commercial Officer,Head of AI Enablement,Executive Committee,Cloud-native digital engineering modernization scale gate,28085000,15166000,32930000,10205000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-06-28,Crew Operations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
